@relation gender
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute gender {male, female}
@data
-0.3851538392753205,-0.2653861022336804,-0.5027993946544411,-0.4493036731990043,-0.44359253072654176,-0.8423671021873687,-0.6097112170324476,-0.23070510472026554,-0.18159394422928324,-0.22332833419241058,-0.9623153457980159,-0.7832506295977932,-0.2653861022336804,-0.4493036731990043,-0.38163959512732226,-0.9810382001107985,-0.5540472170133516,-0.27931161966982415,-0.3439320682349518,-0.23515817657456767,-0.7438902377163223,-0.08212385617626598,-0.20008750742867457,-0.7832506295977932,-0.7697322902792759,-0.7697322902792759,-0.30942294674861626,0.2892036171689197,-0.38339483187069623,-0.8116886453083126,-0.7936828361473155,-0.515252837470699,0.3169221359586663,0.013947425357116051,-0.28871322523373066,-0.8153903704414133,-0.1830046123378846,0.16856097732289238,0.3320007583016164,-0.1280219020241487,-0.38163959512732226,-0.29028958293592944,0.6935776516257381,0.6474818703671146,-0.14830421637753266,-0.48653181459491796,0.7124567220619954,0.5712382616712701,1.4799124319318102,0.3617219234734191,-0.1442166472539308,0.8704993697246614,0.5809470026166792,0.5491968286509239,0.6326434713563039,-0.10156005682826325,-0.35404966853426406,1.1118879276377167,-0.6657869800290863,-0.18441723563725473,-1.148569347720288,-0.7407617263445673,-0.6738946231743007,-0.04174744528561901,-1.148569347720288,1.4847359183709343,0.4821963722115517,0.1904280839669985,-0.9810382001107985,-0.928687753721981,3.62710168305081,1.98218248791407,0.4327843678303648,-0.44359253072654176,-0.13743890218006374,3.4757696677959316,2.6380056964848655,1.4180464982387402,0.5450845697207173,-0.13743890218006374,4.047356999338994,1.712308351877824,0.24712830898006166,-0.5766383304222186,-0.6024706149660741,-1.008801101730362,-0.5766383304222186,-0.8894250817207646,-0.6738946231743007,-1.2022118330193103,male
-0.03476432704632306,-1.2551592798206745,-1.0994932725844597,0.3255503699815918,-0.753582240933642,2.6029966255979735,0.46073742129582507,-0.19653374738317275,0.34210851729097747,-1.1457941932243607,2.1897314577414537,1.971813339128934,0.08585820267651698,-0.5997925598370579,-1.0305982369481386,0.598464424668183,2.354134754361858,0.7257567984224975,-0.5337561237859919,-0.6287972838541452,0.834428130266893,-0.26614259379396926,1.0843172158435566,-0.40188290907143176,-0.5412269064262145,0.2059255523073633,-0.9574826517352516,0.3560006693504647,0.06600474980833013,-0.6941200047560696,0.8492981095609504,-0.30517313308692895,-0.28875093592259127,-0.07273538744882972,-0.5856552204391091,1.5619529571335395,1.25348481937206,-0.6941200047560696,-0.07438614496704729,-0.6772712842230101,0.8650541356132184,2.169702101832985,-0.7093048442679734,-0.1560973265329732,-0.8557071700585872,-0.03529959374291868,2.156077391371646,-0.10557235130477105,-0.47372088893038505,-0.7847363144435204,0.36645428486392456,1.3144258616859974,-0.1749664426550792,-0.8925422795552416,-0.8544337824905418,-0.1282987472060481,0.6459759707230796,-0.5157457454486541,-0.7689810389731864,-1.1172390516547317,0.6260076545011648,1.089690418022887,-1.0664586964052323,-0.8258628045629786,-1.289284941327674,1.4958543772245185,0.328533698244229,-1.2130219498515484,-0.9438272653482449,-1.1533625410142476,2.1936825483364935,-0.20623928005133838,-0.8712063975674056,-0.6078491324605616,-1.3396692995489814,0.4796691393416613,0.1907630233479987,0.18521451316186702,-0.6772712842230101,-1.174560565573539,0.614300831823157,0.27755477012922214,0.29847133319416025,-0.9574826517352516,-0.9763021108371537,2.576752900096645,0.17639065389277148,-0.009831221930956003,-1.1384097743935135,-1.0586357860758273,female
-0.28216029909465207,-1.1455156001213165,-1.4141479651816993,-0.3213118064379918,-0.16902078593330772,-1.4141479651816993,-1.112095479731914,-0.6680286836704128,-0.3213118064379918,-0.42276283161035194,-1.2902156443837243,-1.9028791530258358,-0.8726654487422975,-0.3213118064379918,-0.3213118064379918,-1.2902156443837243,-1.1799339939973177,-0.16902078593330772,-0.04419071252440861,-0.5300249406906021,-0.2628669342314669,-0.3411812472407083,0.45531452155111785,-0.28216029909465207,-0.7926637317657663,0.45531452155111785,0.4975714995159011,0.8894799089481586,-0.6680286836704128,-0.9003497450784479,0.620674264103747,1.6159084951913802,1.0683691864243814,-0.5976263962875252,-1.4141479651816993,0.4975714995159011,1.6159084951913802,1.0567399973536407,-0.8726654487422975,-0.42276283161035194,0.21798725059703128,1.6159084951913802,0.7898379743552673,-1.4595182429161875,-0.9003497450784479,0.5115159375863472,1.3790856612560245,1.159995178981644,0.21798725059703128,-0.11464820016558878,0.23347206284444894,1.1030181970977464,1.3790856612560245,1.0567399973536407,-0.3411812472407083,-0.2628669342314669,1.0567399973536407,1.6159084951913802,0.7898379743552673,-1.112095479731914,-0.9003497450784479,0.5115159375863472,1.625880943162516,0.23347206284444894,-1.7391024918350573,-1.2902156443837243,-0.2628669342314669,1.704766258458096,0.620674264103747,-1.9028791530258358,-1.507487316378875,-1.047932217631167,1.5044859267041601,0.974178743686512,-0.7926637317657663,-0.6680286836704128,-0.7926637317657663,1.159995178981644,1.2382211082915926,0.279368422793564,-1.2902156443837243,-0.5976263962875252,0.974178743686512,1.159995178981644,1.159995178981644,-0.5300249406906021,0.827575940431278,1.8580476754225312,0.974178743686512,0.5529400921882021,female
-0.9240521876216149,-0.7276148008441449,-1.3169621926529067,-1.141100262162081,-0.4088499606894695,-1.1682529265660455,-0.9240521876216149,-1.141100262162081,-0.8775163820705976,0.20375664119015588,-0.5337251159660125,-0.5185560838208849,-0.806189561936556,-0.35673877320428293,0.15554783351633797,0.3308437590048872,-0.015653420108819573,-0.015653420108819573,0.06793585425646648,0.2058198109209389,-0.2253101147822093,0.534940784728536,0.6414971327366089,0.10139026920501897,0.534940784728536,-0.9603088531169236,0.3174021734199992,0.835000773470835,0.7303628783812628,0.6022037357117942,-0.34098061324484136,-0.2920619351545921,1.047076066242078,1.36818294802561,0.7719090699360626,-0.7276148008441449,-0.593150265638879,0.5553628455590875,1.3860582811351936,0.6414971327366089,-0.8289714029488741,-0.8775163820705976,0.14701017645919134,1.2905800342707392,0.6414971327366089,-0.30711341276489057,-0.806189561936556,0.022104801900365543,1.2359022092925902,0.8702655032403285,-0.34098061324484136,-0.23379985635203543,-0.42231241152884685,0.5056345932900181,0.6414971327366089,-0.7788894689140351,-0.3922752057977613,-0.4088499606894695,0.4075649947456092,0.6608626726422842,-0.8775163820705976,-0.6663078063808632,-0.4189294496368037,0.22834197474319679,0.5160291850992095,-1.141100262162081,-0.7276148008441449,-0.42231241152884685,-0.09698521839282502,0.2784039842950062,-0.30711341276489057,-0.9035719758131909,-0.25674780344132964,-0.15415671135970427,-0.09444607691000806,0.3536465603430421,-0.7788894689140351,-0.09698521839282502,-0.25674780344132964,-0.7476396046648687,2.188613513662871,-0.08685814914035705,-0.8527037018509014,-0.08433857747694658,-0.30711341276489057,6.376021973985692,2.4758666335181365,-0.8839065333872494,-0.3378570809518222,0.040612406988427927,female
-0.8433052622182604,-0.47016543523655296,-0.4922890700610752,-0.8250450581937028,-0.5512629691111743,-0.1832727582118527,0.3668398548735961,-0.0932481792660937,-0.36247946281104554,-0.2239884541349093,0.23919042944536464,-0.001518541518053827,-0.5378820075033337,0.684925755108692,0.192001846645035,-0.12185579595388181,-1.0084564470293866,-0.5181128982443045,0.611670704475932,0.684925755108692,-0.5083591866142103,-1.1104157181632701,-0.06516400526794681,0.5426280010206512,0.7437351119184108,-1.2671099978312277,-0.28198144196287994,0.41885904157668896,0.8234040696816654,0.4747668824332636,-0.5750886100272702,-0.06516400526794681,0.2098395272930247,0.5609210764458763,0.192001846645035,0.4329781614334039,-0.9008304558035335,0.08319108427405568,0.600312124596499,0.0937499762949734,1.301710722339464,-1.1941856619593518,0.167942759239378,0.5921632812157435,-0.008218105475773329,0.6197488402564745,-0.4241254781272692,-0.15839801728021963,0.5021707215136105,-0.1807660497893221,-1.359107550556058,-0.36247946281104554,-0.5512629691111743,0.3320100310885067,-0.0932481792660937,0.1250451904119832,-1.1941856619593518,-0.5181128982443045,0.08319108427405568,-0.0582214467321684,0.12711170175745157,-0.9633127668450363,-0.6763351082302103,-0.012699914814585366,0.016213541228789537,-1.1941856619593518,-0.8205444962594689,-0.5083591866142103,-0.28198144196287994,0.016213541228789537,0.5072697949395636,-0.926188765919631,-0.8572841334333375,-0.40916510824754576,-0.0932481792660937,2.311780334749421,-0.13879727106149886,-1.437978283809524,-0.5889484305948443,-0.17327183390271444,4.11242530898138,2.926370843630161,-0.941853196914743,-0.7897165275549027,-0.2553173161251336,4.809636113103181,2.081446532650599,0.4170872990385885,-0.6029955715233808,-0.2239884541349093,female
-0.27955245622253666,-0.1445391666134858,0.20833627710524288,1.0254893348839527,0.9516914449140276,-0.5585941500967431,-0.22097854979555942,0.0743118226168125,0.5876986834111618,0.9196483724259228,-0.5489458937992171,-0.35295748199434535,0.03899359120982302,0.43251057928782966,0.6568841086975428,-0.6396267608366097,0.027040388220032494,-0.16495503911971737,0.22966950882474685,0.5161509578491916,-0.9491649800737925,-0.2572659787967586,-0.16153091129913108,0.22966950882474685,0.5093133221601497,-1.1249321758184667,-0.16495503911971737,-0.24627024443091403,0.03899359120982302,0.7011103054082919,-1.0289344621485916,-0.8100491258615902,-0.3214968906618823,0.31503352922965727,0.699024383909157,-1.162798351533922,-0.9017801797669941,-0.4529481801293421,0.31503352922965727,0.7011103054082919,-1.2053516051324802,-0.9919595212775811,-0.5441579482037467,0.22966950882474685,0.8910198112489068,-1.1131143172192717,-1.1249321758184667,-0.41438069057701665,0.22966950882474685,1.098965778486103,-1.237400493240474,-1.1249321758184667,-0.3214968906618823,0.21903581555978235,1.2063023420769574,-1.4129253168280913,-0.9919595212775811,-0.44859362618962517,0.31503352922965727,1.3853722163846927,-1.37316176186922,-0.9919595212775811,-0.5441579482037467,0.4110312428995322,1.660455697664572,-1.2942656170475653,-1.162798351533922,-0.644943607469092,0.5161509578491916,1.5630038069380314,-1.2053516051324802,-1.1131143172192717,-0.5299345999719962,0.4701205358955073,1.2816233443572487,-1.0289344621485916,-1.3169276031582164,-0.2572659787967586,0.5274959989332265,1.2898672216229026,1.969586942491078,-0.9249917347925539,-0.2572659787967586,0.611735778118716,1.4670060932681563,5.139914932647042,1.1130625774455813,-0.47054899360583313,0.5252320526752999,1.2400331431198488,female
0.021271234632797613,-0.6749425626700921,-1.0434014710685455,-0.3117686695664194,-0.23799840664745828,-0.6749425626700921,-0.46063576065657774,0.3411729744656317,1.1973722263217668,0.831123525631205,-0.22767848876297825,-0.7469818691249216,0.03346512061171233,0.9375565932316156,0.8670038886466658,-0.4879735821747846,0.03346512061171233,0.45912285435012384,1.0489969296568138,0.6926901529046944,-0.6187387037973767,0.28973353342291547,1.1832275368244058,1.0489969296568138,0.45912285435012384,-0.8323677657618803,0.1053081022179548,0.9310085649594856,1.28498924703611,0.5746237793967465,-0.23799840664745828,-0.040703420887129346,1.0065853536096154,0.9484402671389546,1.0489969296568138,-0.4260861767027334,-0.6705485830166888,0.36252973696543633,0.6926901529046944,0.5844456215479404,-0.3369878720260201,-1.336841329368079,-0.19702861611553873,0.3411729744656317,0.81982515979227,-0.4879735821747846,-1.424113851418266,-0.45290095754552134,0.46680471245401217,0.8130261945313734,-1.424113851418266,-0.987355425752006,-0.7241063291906804,0.17503145924047658,0.6950505365987354,-2.258969184794003,-1.3070876501660396,-0.8820904961466395,0.09348664171312818,0.49731805741397345,-2.1409028112860553,-1.5122518740714441,-0.8820904961466395,-0.10446004620698353,0.49731805741397345,-1.8332748212030137,-1.5122518740714441,-1.3994330114273044,-0.23799840664745828,0.23164369283805222,-0.03129730478534695,-1.424113851418266,-0.8820904961466395,-0.22767848876297825,0.43853095141213494,4.707947342813758,0.28425833328999106,-0.4260861767027334,0.11707074839186332,0.7021203984569305,1.839481816102373,-0.06280768812575513,-0.9389469996907439,0.9288228999205902,0.8468721889558278,0.9200652128109896,-0.7655345633488854,-0.4723007492106456,1.5849934407419628,0.3810751854125151,female
-0.2467017823338765,-0.17790773740445406,-0.21518950384833532,-0.38919685267470033,-0.38919685267470033,-0.31997816514588256,-0.2757190235224616,-0.35335303350139285,-0.3496682882474183,-0.4568456251661809,-0.5434159588659243,-0.4912987214510906,-0.4568456251661809,-0.47778616463933493,-0.3281174846997265,-0.652741301573901,-0.5895467945065435,-0.5600888716838821,-0.49302488396792693,-0.5295629403565087,-0.652741301573901,-0.594393304929717,-0.652741301573901,-0.7143325580592796,-0.594393304929717,-0.6202296123734596,-0.6922833116026365,-0.7617294762981389,-0.6660716027899712,-0.6660716027899712,-0.6660716027899712,-0.7698996340831978,-0.7617294762981389,-0.7412283149390961,-0.6843406309842622,0.11812882880908418,-0.4647610309538074,-0.6843406309842622,-0.6660716027899712,-0.5107852577541817,0.11122174044760445,0.09597465415895538,-0.46636428153578635,-0.594393304929717,-0.6175103937124837,-0.594393304929717,0.1933776548763648,-0.14693144632383823,-0.4521740950426321,-0.4521740950426321,-0.28105942175574866,-0.6843406309842622,0.1881439045904603,-0.19256242313512714,-0.31538391491440976,-0.6373129030095833,-0.3246134379107343,-0.2123164472821817,0.15194246066043524,-0.36838035307372147,-0.31538391491440976,-0.4054644871990414,-0.26623174542958367,-0.24367665693133841,-0.10494327156511964,1.1637432705266768,0.4372112122827841,-0.4521740950426321,-0.47778616463933493,-0.24974243477673125,3.3331381924874464,2.965549032714718,1.3653094235710468,-0.5200359381383157,-0.46636428153578635,0.09789410806200897,1.8745720518162077,3.0460791931187017,1.076939470140696,-0.15651536462502924,2.89227616296535,1.4758302885179682,2.8864935421233193,1.578586494513967,0.06072461626261498,0.9741602904824715,2.6753919488070106,2.5120956960730956,-0.2337020658047188,-0.1824521938963478,female
-0.9702291235005287,-1.3274195338955677,-1.0555489344593214,-0.832227300873051,-1.1026565832395676,-1.4406997703549143,-0.39691541535474273,-0.24143313258615565,-0.560357749083051,-0.8937344039369428,-0.4850306663924514,-0.6620735644156526,-0.7357410610449682,-0.6620735644156526,-1.4406997703549143,-0.43727894870103656,-0.6620735644156526,-0.7281266163024275,-1.1672170871459286,-1.5918772794990337,-0.560357749083051,-1.0555489344593214,-1.1952855458310914,-1.2099053023349018,-0.6763886380982823,-0.050652235454863415,-0.8237873463440905,-0.319688915251568,-0.015064673247833539,-0.2212575442491161,0.4873106796036968,0.18450443487557808,0.0916318008549007,-0.6620735644156526,-0.5096161857751093,0.2196321447777617,0.06660776087571929,-0.4850306663924514,-0.6066619980195982,-0.1574917303654733,-0.1242151907206357,-0.319688915251568,-0.7281266163024275,-0.1242151907206357,0.534370813278272,0.1203951574090973,-0.46690951522366736,-0.5865844639159185,0.2196321447777617,0.9876271500688575,-0.2013509998769055,-1.0010268671009825,-0.7589485074620697,0.4530707525367874,1.3532157068173793,-0.282637093606309,-0.8493542740092185,-1.0010268671009825,0.6384045423033722,1.403999892286682,-0.10550905000261433,-0.319688915251568,-0.6066619980195982,0.8571365808117418,1.5355468052735695,-0.3632776517475213,-0.08242790788595468,0.2768015330128082,1.403999892286682,2.188100160995425,0.2917715482060887,0.865848019773885,1.0451480452973694,1.9222117980382232,2.695593309890346,1.4751462861657252,0.26171810374983584,0.6605544713069496,1.5903213806322751,2.695593309890346,-0.7827339982126859,-0.8237873463440905,-0.050652235454863415,1.8326675943172281,2.2014936685270503,0.14871445713852843,0.3971322007936906,1.5240188183969923,2.526122232994699,0.36500550553883027,female
-0.9889837280169945,-0.4397323649411176,-0.6359502277252446,-0.6729273802071275,-0.3915950873529659,-0.08264530485970738,-1.06371691011517,-0.7152096841930223,-0.6359502277252446,-0.7034996449908407,1.4991767395076923,1.0601741072578867,-0.07787654621529891,-0.010244039829180767,0.10468111768206412,0.14906607129144508,0.5034467981252044,0.2840382385726013,0.4140381672451994,0.5468154422546112,-0.9728322309985421,-0.333812027490234,0.8869617978919173,0.9778557650640619,0.7881024224346691,-0.610815051897486,-0.5793287769646142,-0.35662626734265285,-0.3681802788168728,-0.5520677511322094,-0.9944500867433363,-1.1700542123576658,-0.6957690463432517,-0.8144667787108041,-0.7928890249223752,-1.0576579234589851,-1.1415575857370581,-0.8639030840052603,-0.8014577260257897,-1.3042038271976015,-1.3456583379719953,-0.9889837280169945,-0.7152096841930223,-0.7152096841930223,-1.076012249069521,-0.26755256079534084,-0.6691697925006341,-0.6359502277252446,-1.076012249069521,-0.8321165579085182,0.26644722081460964,0.4394498017045962,-0.3769121563880339,-0.8873715677079766,-0.26755256079534084,-0.7928890249223752,0.42678199435032527,1.2218092180240192,0.33968706868759213,-0.5026294213228658,1.5813383941814811,0.6591099828176624,1.0306561247343804,1.1832552142854407,-0.11399239148694358,2.24934532997582,1.907298468469529,-0.8144667787108041,-0.5420107599550981,-0.08264530485970738,4.305224882587519,2.0085469069313593,0.680284065875858,0.3585270041993861,-1.06371691011517,2.3506085182627348,0.922520741367706,0.8554413638191889,-0.35662626734265285,0.07882023943103351,-0.9889837280169945,-0.8873715677079766,-0.4397323649411176,0.6591099828176624,1.3699276204743,0.09395113714907492,1.0306561247343804,1.0601741072578867,1.0601741072578867,0.9136764144947226,female
