@relation gender
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute 91pixel numeric
@attribute 92pixel numeric
@attribute gender {male, female}
@data
-0.07282739530069804,0.7855490548456516,1.3894278495687893,0.3516611088907721,-0.13472255485408174,-0.4007757887106467,-0.6281487575746453,-0.6972249392874246,-0.7355582411062681,-0.7142533457402137,-0.784193318745572,-0.8013730799869624,-0.8185528412283527,-0.7481326646610286,-0.784193318745572,0.8760476348789001,2.803823232332354,-0.09680313142688379,-0.40486638253630347,0.19791239976577552,-0.20661546929557015,1.010911934028647,2.8802620649934365,-0.42737433952430476,0.7687136198219536,1.5626752832129367,0.6421263396159754,-0.19799542892816285,-0.6117359208583846,-0.6656616430484019,-0.6588561348179243,-0.6346486526014569,-0.6801632478477077,-0.7737900924136812,-0.7814054272890678,-0.7973174884967781,-0.7481326646610286,-0.7871408997779312,-0.33633612082119796,2.164583712102928,1.9284477379031097,0.4445919135465222,-0.2206107774050405,0.10414322952050263,-0.3897200596934954,1.2926865924212152,-0.7737900924136812,0.7882774154293735,1.6562804461685463,0.624547103048437,-0.13809890222502805,-0.5640967265663666,-0.6656616430484019,-0.6879467082611711,-0.6665315769344814,-0.6773430299390675,-0.7432167568376344,-0.7737900924136812,-0.8114367511238372,-0.7498337962627912,-0.7648986322485982,-0.6605327268523141,0.3276810317477107,3.0070462844865675,1.3001615527687327,0.2089890054042097,-0.39773291342617095,0.2552836869242246,-0.2646508772115696,-0.7312321945111442,0.7628162556081642,1.7242824129334307,0.45286401728629544,-0.11397813834137371,-0.3639925002750829,-0.597063731671607,-0.6436570326049181,-0.7118475823576195,-0.6346486526014569,-0.6820721465778831,-0.758902374523813,-0.7498337962627912,-0.7871408997779312,-0.7498337962627912,-0.7312321945111442,-0.6879467082611711,0.807877700745777,3.3554602029082674,1.7406588613878744,-0.5780361838488878,-0.455442376205016,-0.1602380225528635,male
-0.3434711379127529,-0.8692360148871647,-0.3392362591388403,-0.4596825546334879,-1.002697232450853,-0.6488775163591619,0.3096308242334245,0.6334735670363452,0.07965689191253145,-0.28399530689194136,-0.945009521982456,0.04518864923763387,0.46370659031819206,-0.12358467899069762,-0.7898012973862845,1.1054750957308923,0.5151423125317753,-1.0124403155124548,-0.7085044708020105,-0.7722819831457565,0.6086284279627592,3.5611960183659153,2.131378880395122,-0.2604940881817027,-0.5921632338707327,-0.2760946037675498,-0.13035040763093084,-0.755464302173499,-0.6229735677776015,0.49817094603415557,0.8390512597596039,-0.08548385376543015,-0.31836953955951947,-0.8424711439933568,-0.2151854629734866,0.3084305125043862,0.7183604279734762,0.19356234752068496,0.9630208414680708,0.9225051560902758,-0.9760832693929652,-0.6488775163591619,-0.7680151013501157,-0.4720840676873835,2.777778260289074,3.7086718263302263,0.02166635866948309,-0.22444987681654252,-0.4120444845957089,-0.026801229832494975,-0.513288723287698,-0.5459129649868509,0.9156768437708228,0.47995018581472587,-0.4028616442248793,-0.18611225440552429,-0.6555487082525531,-0.676079042135261,-0.35846251953647185,0.17918446180309186,0.4593479889329563,0.3357992035870276,0.2903092496866959,-0.9760832693929652,-0.5657274146431925,-0.6795806419849079,-0.7122424000540819,0.5558199856684397,3.92491295978457,0.1283117632293624,-0.12865494181579912,-0.7680151013501157,-0.12865494181579912,-0.6229735677776015,-0.39153111662815665,0.8611106504422744,0.140536021148365,-0.4028616442248793,-0.20236089356738868,-0.8692360148871647,-0.9240538865200159,-0.945009521982456,-0.46958674651782023,-0.5212961191188217,0.01571423741610383,0.02314983561058132,-0.945009521982456,-0.6261467707240759,-0.5212961191188217,-0.7722819831457565,-0.053388070767724276,2.775962003412203,female
-0.09786653157328315,1.814316136273113,1.3090544014046668,-0.8369691964447076,0.8103010899304602,0.4871733429588785,2.184986864622416,-0.33253257664527486,-0.1872410045721232,-1.1396917369459554,-0.9239226721022074,-0.8369691964447076,-1.2922635058672494,-1.1396917369459554,-0.141896175790947,-0.141896175790947,-0.5555818383371652,-0.6187791342596191,-0.33253257664527486,-0.09786653157328315,-0.9239226721022074,1.1445958759470045,2.790074888702868,-0.6187791342596191,2.022803998018129,0.917781496723003,1.633936233118044,-0.33253257664527486,3.5485216872310703,-0.09786653157328315,-1.1396917369459554,-1.2922635058672494,-1.1396917369459554,-0.6187791342596191,-0.8369691964447076,-0.8369691964447076,-0.013334053257123678,-0.8369691964447076,-0.6187791342596191,-0.09786653157328315,-0.33253257664527486,-0.1872410045721232,-0.5555818383371652,-0.9239226721022074,-0.013334053257123678,1.216229537904315,0.217572759388694,1.3090544014046668,0.42304607111305326,0.18109982919291884,2.506696481858398,2.131696650635358,-1.2922635058672494,-1.1396917369459554,-1.2922635058672494,-0.013334053257123678,0.32297175538979356,-0.6187791342596191,0.6979277806848732,-0.141896175790947,-0.9239226721022074,-0.9239226721022074,-0.09786653157328315,0.32297175538979356,0.217572759388694,-0.4958083496893042,-0.6187791342596191,-0.8369691964447076,-0.141896175790947,-0.013334053257123678,1.7353303527008428,-0.33253257664527486,-0.013334053257123678,1.9857838791720617,0.32297175538979356,0.217572759388694,-0.5555818383371652,-0.4958083496893042,-0.5555818383371652,-0.33253257664527486,-0.33253257664527486,-0.013334053257123678,-0.8369691964447076,-0.1872410045721232,-0.8369691964447076,-0.33253257664527486,0.32297175538979356,1.0209574068864227,-0.33253257664527486,-0.5555818383371652,0.32297175538979356,0.217572759388694,female
1.4622510245532174,-0.14236996804166674,0.03962477619913432,-0.35525134003420267,0.15146192914264267,1.3917247588351631,-1.0420441631729678,0.06837626200713245,-0.7548497860799163,-0.09751526726016467,-0.04255035705621431,-0.3017638797195675,-0.5845257867973601,-0.6935754725364466,-1.2068674956530332,-1.2670033967897876,-0.43828116619313984,-1.1042090910297158,1.1542758106832653,0.6537762358950784,2.920194978922588,-0.5656414136610004,-0.3065194494315428,1.1563281581648523,0.028695066818011285,-0.07762504479654256,-0.49397962010200286,-0.5845257867973601,1.3519778337706447,-0.3065194494315428,-0.031056723825182913,-0.6648198381836945,-0.24169840358576644,0.028695066818011285,-0.07762504479654256,-0.38048010697262696,-0.8887270964910691,-1.1826331337002516,-1.1826331337002516,-0.17601341632006395,-0.8887270964910691,0.013991831376042953,2.2202408554904998,2.44673406431263,1.6948228087808177,-0.5350705113097222,0.5410250516234151,0.4611557862890567,-0.27828516438664214,-0.7548497860799163,-0.7548497860799163,0.8833274070944946,1.0214911866912435,-0.5410988562403867,0.10354887500945897,-0.46572057956023205,0.1581873203261287,-0.4882586632898119,-0.01587904194178684,-0.6862797643502667,-1.1042090910297158,-1.1826331337002516,-0.38560025866649456,0.3360253311404083,-0.07762504479654256,2.0782014522931216,-0.4011162756053677,3.36005149334187,-1.3095259002763506,0.025033359826774765,0.2809014775776671,-0.2644284489025866,-0.18028344941985988,-0.46572057956023205,-0.6935754725364466,1.5719809206927435,-0.48257291336878255,0.11394259572060754,-0.5845257867973601,-0.03487727770317033,-0.6648198381836945,-0.12587818182890198,-0.01587904194178684,-1.1042090910297158,-1.1826331337002516,-1.0875499253308252,0.7016816248312625,-1.0420441631729678,0.6512240909544139,0.7848014943786458,3.3145636092994857,-0.18028344941985988,female
-0.6028183175224834,-1.1508865406432842,-0.0661069971494864,-0.0661069971494864,-1.1508865406432842,0.2552354551654662,-0.8354932025450874,-0.21072069015974543,-0.05702079563861134,-0.03457033484808071,-0.20561744348859565,-0.3815609231031603,-0.6918281991748785,0.24048109263911524,2.06023571663197,-0.5952162137069292,2.8551558870760725,0.5045002736192102,-1.241425065012189,-0.2900885687216197,0.5887843045791794,-0.27376633949991624,-0.8354932025450874,0.08078108409158762,-0.39964532131795744,-0.4495560736661884,0.3446209936456528,-1.0488518537430762,0.034908052398036245,-0.39964532131795744,0.10116826991347883,-0.16555244085538676,0.3961150654375386,-0.727120430614435,-0.22616385661081034,-0.9430034886761991,1.7128321459876403,0.8060539620840411,1.9150270804896554,2.9608648722588087,-0.7548608222637138,-1.0488518537430762,-0.5090519105281548,0.2589035074496984,-0.27376633949991624,-0.8354932025450874,0.034908052398036245,-0.312233435742521,-0.6182450626999114,0.28796052354525503,-1.0488518537430762,0.034908052398036245,-0.39964532131795744,0.18008409848998222,-0.18042221281751472,0.5267062677917914,-1.0488518537430762,-0.5090519105281548,-1.1508865406432842,1.6715855482580368,0.3961150654375386,2.0532083602159745,2.9048099995539283,-0.6918281991748785,-1.0667289614391136,-0.4887869117621399,0.269859240407604,-0.27376633949991624,-0.8354932025450874,0.24048109263911524,0.31298047987715505,-1.2870563642065436,0.28796052354525503,-0.727120430614435,0.034908052398036245,0.2589035074496984,0.18008409848998222,-0.07067343622842286,0.13322298555347573,-0.3521154300487117,-0.6182450626999114,-0.4887869117621399,1.7746528943535205,-0.9298350638560504,3.3346924266504634,2.3709582860798935,-0.7740400632779808,-0.8464015586716837,-0.700483641895894,0.269859240407604,-0.16555244085538676,-0.6182450626999114,female
3.1586507979201475,0.6310222624300558,3.201259401874108,0.6893847673085587,-0.42162289239395256,-0.5296349259333524,-0.6782624002625333,-0.5618373019592309,-0.36100928047772674,-0.46258837347929516,-0.6957480299123281,-0.7391374163538914,-0.7915130389590262,-0.7915130389590262,-0.6550456686769968,-0.5768243398640075,-0.6216777140864117,0.023082157470417593,0.5026844194103207,-0.5618373019592309,0.10032630287165999,1.0277613756657742,-0.16300556769740904,2.800641855956578,1.13047085567035,2.888035247937443,0.6235637523052873,-0.39639114586255203,-0.7391374163538914,-0.6782624002625333,-0.726773209055205,-0.34700987765927804,-0.42162289239395256,-0.726773209055205,-0.726773209055205,-0.7698183457382445,-0.726773209055205,-0.7391374163538914,-0.6216777140864117,-0.6550456686769968,-0.1451106996169916,0.5663681364604896,-0.34700987765927804,0.18912008623721704,0.5477662257381852,0.31312665878317386,2.230252540476518,1.4588525082270833,2.5146917569384053,0.5178775261693429,-0.41198821314724365,-0.843888661564161,-0.7391374163538914,-0.6550456686769968,-0.47725930332821764,-0.32013243551281334,-0.6782624002625333,-0.726773209055205,-0.7391374163538914,-0.6550456686769968,-0.726773209055205,-0.6957480299123281,-0.6550456686769968,-0.26538100139049353,0.5026844194103207,0.17306197780574714,0.008724702433852162,-0.04269569646370035,0.9229639779186916,1.8492575003848024,1.7353116350283888,2.197958361112731,0.5269125649613043,-0.41198821314724365,-0.7391374163538914,-0.634386171143622,-0.7391374163538914,-0.7915130389590262,-0.47353708243457876,-0.5384889256910481,-0.726773209055205,-0.634386171143622,-0.726773209055205,-0.6216777140864117,-0.726773209055205,-0.5820105485384872,-0.34700987765927804,0.4153067074764184,0.5536672623301778,-0.3280486022456511,-0.2467146838777455,1.278455324376473,female
2.1687421461893894,1.3366147818617744,0.9138469475674987,0.5683774480611115,0.03270936885028042,0.36581517532305063,-0.7379319082116929,-1.745173527209587,-0.7379319082116929,-0.493122514008079,-0.12776799917844703,-0.8770799103540804,-0.6943836377448266,-1.089144261910029,-1.1693829459243927,-1.1693829459243927,0.6906055900488598,1.0230445872335903,0.1642496367210107,-0.6943836377448266,-0.29035483088933656,0.9138469475674987,1.833902896601403,2.447245761937178,1.960666718062928,0.7129545991807735,0.2888779795199313,-0.08651191702734395,-0.4310854914351224,-1.1693829459243927,-0.7379319082116929,-0.23467248671503027,0.1642496367210107,0.08055499017074214,-1.2793491617488353,-0.8934476220334663,-1.5522227573519023,-1.4598786727138986,0.5290632280364882,0.2888779795199313,-0.11737776069089567,0.505201573778141,0.11812393463341968,-0.4310854914351224,-0.29035483088933656,1.122169936916688,2.2082000607055985,2.4145231234370916,0.7351340762469529,0.7351340762469529,0.49720096886912046,-0.03604203101229571,-1.089144261910029,-1.1693829459243927,-0.32455299098533164,-1.1487549048488412,-0.3360909885276362,-0.9438186188573757,-1.1487549048488412,-1.1487549048488412,-0.8934476220334663,-0.7087594527574587,0.03270936885028042,0.7129545991807735,0.7351340762469529,0.08055499017074214,-0.29035483088933656,0.7934789871554214,-0.12776799917844703,2.2082000607055985,2.1835803819386324,0.9138469475674987,0.7129545991807735,-0.23467248671503027,-0.08651191702734395,-0.5444139778768253,-0.9438186188573757,-0.5444139778768253,-0.11737776069089567,0.22736018216596127,-1.5522227573519023,-1.3520602033392088,-0.9438186188573757,-0.347700430827332,-0.6943836377448266,-0.29035483088933656,0.2888779795199313,0.29754308651466277,0.30617836499256645,1.1802546769883016,1.3852144803176567,-1.3520602033392088,female
2.7308182107035304,3.727834681054468,0.1046107012716782,0.5837030706909847,-0.6017370665411355,-0.026071836294355662,-0.05323562555822031,-0.4130022916340299,0.3996627521670507,-0.4396110464392776,0.24689547771969467,1.3232246554469689,0.13660130145724317,0.905682857798856,-0.6550997094979647,-0.7098415691489935,-0.5216146132344497,-0.6180226832409418,-0.6138359200312641,-0.572241097751509,-0.4681743961964714,-0.3567042953250295,-0.46570843375501536,4.249009208666852,2.1699216829228787,0.06949827385156061,0.013033233470299915,-0.1257175871082341,-0.446552064154153,-0.235974695592622,-0.04293925421498378,-0.13209773796912025,-0.05323562555822031,1.4624021380425378,-0.4305441913505068,0.9368291165401713,-0.6017370665411355,-0.8294337000075797,-0.5586954989038233,-0.6957256329206554,-0.6957256329206554,-0.5757404798876141,-0.6138359200312641,-0.48854367840707946,-0.6138359200312641,-0.6180226832409418,3.7295996580094033,-0.1826403600786328,0.6383130724626023,-0.4130022916340299,0.4586129686121841,-0.4396110464392776,-0.2196310910875076,0.23015527899268703,-0.6769830477775617,1.5342133234051707,-0.6550997094979647,1.1917263842365537,-0.4991991349706337,-0.6957256329206554,-0.6769830477775617,-0.6769830477775617,-0.5304533728611145,-0.5620175658337309,-0.6017370665411355,-0.491176073180959,-0.5457960571980496,-0.572241097751509,-0.7871514966542521,1.6425388270178958,0.2868485000329234,-0.6017370665411355,-0.4681743961964714,-0.10567896041635681,-0.06718043885748959,-0.25433355805293967,0.025670943090893822,0.860268107560311,0.3820823978872736,1.3582362240310801,-0.16761253345200944,-0.7098415691489935,-0.7098415691489935,-0.5304533728611145,-0.48854367840707946,-0.446552064154153,-0.5586954989038233,-0.5620175658337309,-0.5902494382904075,-0.48854367840707946,-0.48854367840707946,-0.6603048865942693,female
2.480654198133516,2.8994515169009425,1.6056702461760337,0.3796001665989087,1.196314860566462,1.047042981649779,-0.38307507677658165,0.23267092485780821,0.1152828610568031,-0.8924530397819747,-0.7112165198028431,-1.117148845192203,-1.3171054928714472,-1.6731835733623652,-0.8130855345321261,-0.31967287918429277,-0.08872603617870184,0.4632849095831435,0.3509986916390395,-0.9433980732148974,-0.03557353282197063,0.8252910453232238,0.4632849095831435,2.380717061778767,2.7261469150469786,1.7273178067333756,0.4008129048163126,0.1393143695805123,0.6979085069041158,0.07456405231037415,0.4905153466075549,0.2926513282252789,-1.2092937249684248,-1.453115216970157,-0.8130855345321261,-0.7112165198028431,-1.117148845192203,-0.4158259818892348,-0.38307507677658165,-0.7252048543957559,-0.4158259818892348,0.10720682909222536,-0.5922964868727368,-0.5922964868727368,-0.38307507677658165,0.9638217844223467,2.3165644633234406,2.1655212199501253,1.196314860566462,0.1152828610568031,-0.6049493318896109,-0.258793027057155,0.5374217662181796,1.0029603275929877,0.17873477035326377,-1.0550078203324897,-1.1390664526259882,-0.49531767911263513,-1.0550078203324897,-1.0550078203324897,-0.38307507677658165,-0.38307507677658165,-0.7252048543957559,-0.03557353282197063,-0.061952403437224315,-0.7252048543957559,-0.2390105345608448,-0.9433980732148974,-1.0550078203324897,2.089839543634415,1.6056702461760337,0.6666296398623508,-0.07083221115323371,-0.42691029164415184,-0.5550788360388457,0.3509986916390395,1.0029603275929877,0.10720682909222536,-0.7252048543957559,-0.5673648363290255,-0.08872603617870184,-1.0550078203324897,-0.961027412380529,-0.3300563869378836,-0.3300563869378836,-0.061952403437224315,0.17873477035326377,-0.5922964868727368,-0.9433980732148974,-0.061952403437224315,-0.5922964868727368,-0.8924530397819747,female
1.801440059006726,2.5983738870132393,3.582301514918103,0.1320639675541558,-0.4783314540572378,-0.6408322967487937,-0.771011411771203,-0.8062075606547546,-0.8457602913130842,-0.6076379452568932,-0.1861511714693923,-0.20926048706330871,-0.7170864210418527,-0.4174505475100556,-0.1819336176329983,0.06986735473744854,-0.12078748613207926,0.029298177887407528,0.515433011277064,1.202976222365269,1.7027480824484562,2.000936549888194,0.6606586530607957,2.5140917740906965,3.4513409828572015,1.125164827675631,-0.1303189820715211,-0.6817827067602975,-0.7328939151123879,-0.9683090718558963,-0.9683090718558963,-0.9021934794134324,-0.9840492681458614,-0.6457608613252417,-0.05347034128284859,-0.4460414255618082,-0.6474149498039106,-0.3655558420118154,-0.3439313269846532,-0.36138985258241607,-0.2683615193892439,0.14713916224773657,0.5674191633923792,1.0361228178923252,1.6917573198281777,1.3532094400407488,0.8436041660604146,1.2142210476637902,-0.07366727549048943,-0.5033252967384866,-0.592554001749392,-0.888500491876432,-1.0017377870354143,-0.7665775172938787,-1.0017377870354143,-0.9840492681458614,-0.8374186156358584,-0.3997412719717337,-0.20666415853783826,-0.5280332136306423,-0.4483806599217068,-0.46980782164305235,-0.3921274806207387,-0.28898657788469273,-0.12316188333471469,0.35284019107166337,0.5884221783955206,1.2301438349282214,1.8346817756729228,0.08571536792366048,-0.41409659172758106,-0.3439313269846532,-0.5033252967384866,-0.7869838286883165,-0.949468821793014,-1.0714930437144767,-0.949468821793014,-0.949468821793014,-0.8851979118671279,-0.6871689427437015,-0.5635943508113435,-0.3921274806207387,-0.3921274806207387,-0.4783314540572378,-0.4783314540572378,-0.4085414134700066,-0.28614431230409804,-0.24912540432400537,7.375301921380227E-4,0.3141598202699794,0.8023857951455968,1.3283764959584015,female
