@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute faceId numeric
@data
2.2264919530364327,2.356194490192345,-3.112189365385788,-2.841421482759681,-1.8157749899217608,0.4636476090008061,1.892546881191539,0.7853981633974483,0.41822432957922906,1.0714496051147666,1.1309537439791604,-1.7126933813990606,-2.8023000391357487,-2.694750185104029,-2.896613990462929,0.7853981633974483,1.0062269331267966,2.240435272471534,2.356194490192345,0.3805063771123649,1.0121970114513341,1.313472611823808,3.070285188804503,-2.662073361597197,-2.7950537891558516,1.4288992721907328,0.1920480172407301,-0.5880026035475675,-2.766321830733836,-2.9562447035940984,-0.27829965900511133,-0.23109066719589708,0.2662520491509253,1
0.982793723247329,1.4056476493802699,2.9441970937399127,3.0419240010986313,2.6224465393432705,3.064820762320015,-2.872425160804093,-2.677945044588987,-2.976443976175166,-1.7359450042095235,-0.6202494859828215,0.6947382761967033,2.0344439357957027,3.050932766389048,-2.922923707715851,-2.896613990462929,-2.8049178342030663,-2.819842099193151,-2.1587989303424644,-1.929566997065469,-2.44685437739309,-0.9097531579442097,0.5404195002705842,2.677945044588987,3.0860941483440762,-2.969401839066854,-2.8501358591119264,-2.7776136970801493,-2.761086276477428,-2.896613990462929,-2.1995926132103296,-1.727398203776912,-0.8960553845713439,11427
0.0,0.5880026035475675,2.761086276477428,2.714965160462917,1.8157749899217608,2.1587989303424644,2.356194490192345,0.24497866312686414,0.05549850524571683,0.6435011087932844,2.4805494847391065,0.24497866312686414,0.4636476090008061,1.3258176636680326,1.8313987185422376,1.8157749899217608,1.929566997065469,1.892546881191539,0.9420000403794637,0.27829965900511133,-0.5880026035475675,2.7367008673047097,1.0121970114513341,0.83798122500839,0.7086262721276703,2.1112158270654806,-2.0344439357957027,-0.9272952180016122,2.356194490192345,1.9379701606131159,1.0121970114513341,0.7853981633974483,2.289626326416521,11433
0.8960553845713439,0.4324077755705379,0.15264932839526518,-1.892546881191539,-2.1451011569695986,-1.6183794300718801,-1.6775319994440323,-1.941687615607559,-1.4288992721907328,-1.1071487177940904,2.875340604438868,0.9097531579442097,0.3805063771123649,0.1418970546041639,-2.6135182051634334,-2.6224465393432705,-1.876675198199749,-1.665748033137653,-1.6373644905707205,-0.6857295109062863,-0.4636476090008061,2.356194490192345,0.4048917862850834,0.7853981633974483,0.0,-2.677945044588987,-2.9275319700259717,-2.601173153319209,-1.460139105621001,-0.19739555984988078,-0.4636476090008061,-0.18534794999569476,0.7853981633974483,11435
-0.24497866312686414,-1.0303768265243125,-2.5535900500422257,-2.690139562037239,-2.1112158270654806,2.999695598985629,-3.0890095919788516,-2.356194490192345,3.141592653589793,2.8632929945846817,3.017237659043032,-0.5404195002705842,-1.6704649792860586,-2.6451699001849116,-2.7326848246388677,-1.0121970114513341,1.892546881191539,2.999695598985629,2.0344439357957027,2.356194490192345,2.6224465393432705,2.922923707715851,-0.7853981633974483,-2.356194490192345,-2.896613990462929,-2.999695598985629,-0.3805063771123649,0.4636476090008061,2.8706458032513726,1.9756881130799802,2.498091544796509,2.6224465393432705,2.819842099193151,11436
-2.677945044588987,-2.2655346029916,-1.642103791580187,-0.9505468408120751,-0.11065722117389563,0.1418970546041639,0.1418970546041639,0.06656816377582381,-0.2662520491509253,-0.3217505543966422,-2.356194490192345,-2.4668517113662407,-2.356194490192345,-0.7853981633974483,-0.16514867741462683,0.08314123188844122,0.3217505543966422,0.982793723247329,0.7086262721276703,0.0,-0.4048917862850834,-0.5880026035475675,-2.677945044588987,-2.677945044588987,-0.7853981633974483,-0.4048917862850834,0.07130746478529032,0.3217505543966422,0.8850668158886104,1.2120256565243244,0.8329812666744317,0.09966865249116204,0.19739555984988078,11437
0.7853981633974483,0.4636476090008061,-1.9974238199217729,-1.2490457723982544,-1.049361887023153,-1.5167948264189284,-1.990993040404172,-1.892546881191539,-1.7818896600176433,-2.761086276477428,1.849095985800008,1.7359450042095235,-2.279422598922567,-2.485897027348257,-2.010638909610633,-1.4247840690836213,-1.482140444927459,-1.4940244355251187,-1.1071487177940904,-0.7188299996216245,0.4636476090008061,1.892546881191539,2.770701364777131,3.141592653589793,-3.0750244898139694,-3.0750244898139694,-1.661456213995642,-0.8760580505981934,-0.7853981633974483,-0.6435011087932844,-0.3430239404207034,0.0,0.9272952180016122,11438
-0.7086262721276703,-0.798730706691594,2.119345729245425,1.7544186529641768,0.8389184318567634,0.8459301831795555,-2.8461518164460733,-2.5748634360662868,-3.0750244898139694,-2.3818298987140225,-2.3996453855838755,0.0,-0.9017533286043231,-0.7483780475235183,0.712357598094329,1.3909428270024184,-2.154432145872058,-2.197866989383915,-1.8832878865294158,-1.849095985800008,-1.7218116697162562,-1.876675198199749,2.896613990462929,-1.8157749899217608,-0.8329812666744317,-0.870903457075653,-1.9624962662323209,-2.3398025158843394,-2.2655346029916,-1.7211677548020312,-1.4056476493802699,-1.0516502125483738,-1.1071487177940904,11443
-0.3310960767041321,-1.2436982297891037,-1.5063694873693432,-1.0179551052023572,-1.0496581833107783,-1.6814535479687924,-2.6387494426619322,-2.4534476884439105,-2.1885520523611293,-0.9652516631899266,-1.796073106008952,2.356194490192345,-0.8760580505981934,-0.8621700546672264,-2.073639537722758,-1.5546686929512603,-1.4968572891369563,-1.7584360985992629,-1.722171770528923,-0.9994588469612699,-2.0131705497716417,-2.0235747986184327,2.356194490192345,1.3258176636680326,-1.5042281630190728,-2.3305590816706676,-2.390663591191853,-1.967237610013338,-1.5063694873693432,-0.7328151017865066,-0.6556956262415362,-1.8281200417659853,-0.5880026035475675,11444
1.1450452576329289,1.018377402474551,0.973619668702219,1.1525719972156676,1.8391625377008036,2.3182380450040307,1.859771736787463,1.3024301158889897,0.7392770473829371,1.653937558683338,2.6830211431222857,1.3045442776439713,1.4501726582147938,0.866302262552679,0.9151007005533605,2.44685437739309,1.6575346654708818,1.6997070984788882,1.6951513213416582,1.2490457723982544,0.8760580505981934,2.289626326416521,-1.0121970114513341,-0.6107259643892086,-0.1418970546041639,-0.7853981633974483,-1.6475682180646747,-0.4266274931268761,0.6947382761967033,2.9147938055359073,0.0,0.6435011087932844,2.875340604438868,11446
