@relation predictor
@attribute hue_mean numeric
@attribute saturation_mean numeric
@attribute value_mean numeric
@attribute hue_deviation numeric
@attribute saturation_deviation numeric
@attribute value_deviation numeric

@attribute faceId numeric
@data
0.8641524495198749,0.2470528767659114,0.9495022654533386,0.09035782565364205,0.0031351544707935077,0.0016545150210825461,1
0.09858567141569578,0.06219488812180666,0.5128205281037551,1.2045310021146642E-4,9.408213669275042E-5,0.00694302056528473,11427
0.8244984853045585,0.11884554710525733,0.9255505323410034,0.10886804450897439,0.0010030012605598854,1.9187520035671921E-4,11433
0.08472803063117541,0.353688306762622,0.9879336357116699,5.2284305649556435E-5,0.002811831037065344,1.1938966065372371E-4,11435
0.06590949870072878,0.2775462141403785,0.79016592502594,1.0754389844113584E-4,0.00166978172983723,0.0035352661692465413,11436
0.0966756555896539,0.49495202623880824,0.8040422439575196,2.8470348291121208E-5,0.0016271394713901508,0.002704270451952482,11437
0.05304128430210627,0.5518874388474685,0.7425641179084778,1.4510823566235902E-5,0.0016757013007953699,0.001917099475947168,11438
0.03206758808989364,0.2473213161413486,0.7913122296333313,2.614992577836526E-4,0.003329944614375798,0.005600445223691107,11443
0.10378007932494467,0.16896375624033122,0.8661840200424195,0.02728141993749675,0.002925076722320271,0.0038259872727957147,11444
0.04828873351216316,0.5481613237124223,0.45616894043408907,6.630691719835212E-5,0.00341302398151951,0.017133816991882822,11446
0.450703758907576,0.3085053535608145,0.8127300262451171,0.23115822457247592,0.001515802647734752,0.008896946631344922,11449
0.05214093487996321,0.45326264408918526,0.809049782386193,1.7833606169518452E-4,0.02668626012862908,0.038511066287621874,11451
0.044153400395925226,0.4395546940656809,0.861779797077179,3.368641344741941E-4,0.016811946122562114,0.02152593397629432,11452
0.046730655847260584,0.41025150487056145,0.7122775352918185,6.577114476306037E-4,0.013448756567174983,0.04799742940538952,11454
0.04547389533657294,0.4918786741220034,0.7512518960696001,7.056403115068644E-5,0.007148044105575483,0.029961005655059297,11455
0.12964720611388866,0.10779457739912547,0.8503167510032654,5.475102724499425E-5,0.005950710396685652,0.007784256833624283,11460
0.1900504597176153,0.2884442774149088,0.9543891429901123,0.14684231463331282,0.0011990636112460663,7.384468907153517E-4,11462
0.586324784388909,0.026954385838829555,0.48615386096330787,0.0626999774429588,2.3727587121022024E-4,0.013659585364554926,11465
0.04549555870202871,0.5629970289193666,0.6678129906837756,7.221755644344926E-5,0.003394941089554194,0.008778976705749515,11466
0.17758200821251824,0.34134886814997745,0.853996992111206,0.11939983617926372,0.005856691091278603,0.003156072959238543,11468
0.06339795039250301,0.34231216609478,0.9741176486015319,6.171579240225238E-5,0.007714935493607949,4.148936304864039E-4,11470
0.07922134915223489,0.45819718470940224,0.8061538572494801,5.098422858942374E-5,0.006584388357744154,0.011835432238157816,11471
0.052220613967913845,0.28503202841832087,0.5746003178449778,8.396079748000647E-5,0.002140408874191759,0.014900356677819752,11480
0.09158778219268872,0.3291765497281001,0.6832579319293682,2.958278808655656E-4,0.038115198575679576,0.03407767035817976,11482
0.9260308392560825,0.18975558361181846,0.7645852313591883,0.04120165948250533,0.001146039754869824,0.01874259787429019,11484
0.0629618305999499,0.6174381732940674,0.5902262655588296,5.807683034449311E-5,0.003439773503914081,0.0031931500119407987,11489
0.05757905130202954,0.4113425937982706,0.6314329028129577,4.333540094373882E-5,0.005877345486305176,9.806841442673432E-4,11495
0.07016483052418782,0.36306507954230677,0.8368627548217773,3.3809090214851236E-5,5.916614699210091E-4,0.0018533934442166355,11500
0.37737312485248997,0.32887276663230014,0.5978280610763109,0.1815659840376253,0.022562841211857837,0.1086138615034861,11514
0.1671021981881215,0.07691770920959803,0.6657013750993288,0.002319081983216967,0.0014724006102714764,0.028026156170284342,11527
0.08851060746954037,0.30328783169388773,0.8793966889381408,6.318403822834233E-4,0.01553941076723706,0.0018705375082922154,11530
0.4166666567325592,0.009117342674961457,0.8611161470413208,0.0,8.6339984616157E-8,7.343410511660407E-4,11540
0.21412098091812087,0.5041060069432626,0.424977384851529,0.12830523016841244,0.045436401113009166,0.03758013628918071,11544
0.138041683487021,0.33233620937053976,0.6414479851722718,0.08844089753076309,0.0010938390141178643,0.0018605713835705723,11546
0.11775054049033384,0.08564264682623056,0.6363801098786868,1.0506983267719242E-5,1.1055466908221834E-4,0.008121140226076184,11550
0.07485416978597641,0.3613886072085454,0.9220512862388904,7.698424229146735E-5,0.005898557212426425,0.006501881258356057,11552
0.06948405521420332,0.3889847232745244,0.6080241556351001,6.193267373265662E-5,0.00177399688891939,0.004011441757799477,11553
0.5305378346059185,0.5635480784452879,0.29019608362936056,0.14649482794687077,0.06776384433822598,0.08729707672738377,11561
0.06044278156298857,0.4155423035988441,0.879034698009491,1.1408899500668518E-4,0.006562370265385989,0.005028707066449556,11564
0.6565812037541316,0.04346357346154176,0.6212971467238206,7.083491064861506E-4,6.358253541417104E-4,0.04941624582300241,11569
0.06643649333944687,0.44556822914343613,0.9598793387413025,3.270125062624564E-5,0.0019567754341463395,6.860173580307104E-4,1317
0.04360526066560012,0.7491580779735859,0.7580693960189819,1.7935750502356208E-4,0.007786320340780493,0.013583376644443491,1320
0.060800957278563425,0.5003636887440315,0.6024736253114847,1.2188672014676922E-4,0.007016998977778351,0.006806646045679216,1641
0.09617264651191923,0.23901733664365915,0.6847662279239067,0.06591030562990734,0.002565839406111873,0.02897474525385793,1660
0.06704272329807281,0.45285831781534047,0.4039215752711663,2.024669031768097E-4,0.004941008960907584,0.0028306271806286805,1854
0.27804581454167,0.11464060248377231,0.44374058475861183,0.16913874900637188,0.002227571345875224,0.014071857688257102,2268
0.0,0.0,0.5321870374564941,0.0,0.0,0.09994911973644008,2500
0.06982955316511484,0.30586799864585584,0.6529110243687263,0.01379415755271872,0.0034342288639696164,0.02329855304106373,2527
0.06139095316712673,0.4158728228165553,0.8430769324302674,4.078522497449979E-5,0.004422723768172634,0.007946998044838553,2531
0.041842670710040976,0.3919309602333949,0.6742684960365295,1.313558969337348E-4,0.0019177316216234675,0.0017919150488373244,2540
0.9736800835682795,0.3764458179473877,0.6354148007356204,1.1169589981636246E-4,0.0036448595347541774,0.007207627324811416,2546
0.06604531384431399,0.5084337715919202,0.7487782955169677,1.857770770603386E-5,0.0016620686916966124,0.00432253906325485,2559
0.06604531384431399,0.5084337715919202,0.7487782955169677,1.857770770603386E-5,0.0016620686916966124,0.00432253906325485,2560
0.5294016776176599,0.20870223756019884,0.5417194774517646,0.2151667900181871,0.001565531798537169,0.0037542382324100244,2572
0.07231640007633429,0.21657828826170702,0.8159879446029663,1.0527910533677972E-4,0.0017055796005322763,0.007890600989894381,2577
0.9598227253327003,0.3234913748044234,0.5890196272960075,8.345992620260225E-5,7.105306708308946E-4,0.006467666899990529,2581
0.9598227253327003,0.3234913748044234,0.5890196272960075,8.345992620260225E-5,7.105306708308946E-4,0.006467666899990529,2583
0.053883356429063355,0.4707755671097682,0.4632277635427622,4.042358433113589E-5,0.003290739158151614,0.002902793369134219,2591
0.18706535747131475,0.25061553415770715,0.2837405804258126,0.07106027341582113,0.01765829263152669,0.008252651307546635,2598
0.05537174659279676,0.5497104443036593,0.4126093596220016,7.396594476434148E-5,0.003381988103563167,0.005875843243749695,2632
0.6243700438967118,0.06516096490220381,0.8880844712257385,0.07229589870711131,0.011130959533641283,0.002233023445666049,2635
0.8638300784147129,0.32216216188210706,0.2853092117951466,0.08997660459272919,0.0016211255447939974,6.833021101826971E-4,2639
0.058644979332502074,0.5725410635654743,0.9287481188774109,4.4277802404960535E-6,6.552461646261744E-4,5.879722391475184E-4,2643
0.04534033256081434,0.62487362073018,0.6597285211086273,2.056158137542841E-4,0.002809530951999186,0.022287649775997814,3205
0.035772875596124395,0.5470016598701477,0.5221719604272109,2.1736932366129514E-4,0.009089233405957268,0.03727287480848229,3206
0.06460304581201994,0.3840215971836677,0.6299246017749492,8.20669161343165E-5,0.006194110364592064,0.01926339337577109,3425
0.04164706226080083,0.4473604949621054,0.7683861370270069,3.0603153147346925E-4,0.008225254862619595,0.024565165494437054,3436
0.0721193995899879,0.5623061354343708,0.9274811506271362,3.70528790368079E-4,0.025621347467898976,0.008892258403207053,3919
0.09535719545987936,0.48588294891210704,0.9175867319107056,1.3693710591157894E-4,0.010338411962706422,0.006978849814939848,3924
0.44782622690814045,0.5140315312605638,0.42497738553927494,0.23636750068883133,0.0035960512887244986,0.006469734341251059,3944
0.06642183701579388,0.4139361639435475,0.5396681948350026,9.89598421288178E-5,0.015012549116956672,0.022084616108362754,3950
0.24894707866657811,0.23650277784237494,0.7714630603790283,0.18125633619707648,3.331047624026493E-4,0.006749359591619852,3982
0.04078581442053501,0.30262778034577004,0.6854902148246765,3.807030921904734E-5,8.375340231380526E-4,8.660336707529833E-4,3996
0.04078581442053501,0.30262778034577004,0.6854902148246765,3.807030921904734E-5,8.375340231380526E-4,8.660336707529833E-4,3998
0.0656163399036114,0.40776849480775684,0.9443740606307983,7.908589153211001E-5,0.0015099292935034786,6.770849730537524E-4,4004
0.06375200034907232,0.2917680504230353,0.7922775387763977,5.330539168681445E-4,0.002496710882190988,0.006330331002154707,4009
0.0,0.0,0.5044344026308794,0.0,0.0,0.00218735800832833,4041
