@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute faceId numeric
@data
-1.5355777936217518,-0.8777358988107561,-1.1169511332874817,-0.6983244729532118,0.4379478908112357,0.7967707425263244,0.37814408219205425,1.3948088287181388,1.275201211479776,0.6173593166687801,0.6771631252879615,0.7967707425263244,0.8565745511455058,-1.834596836717659,-1.5953816022409333,-1.2365587505258446,-1.0571473246683003,0.7967707425263244,1.4546126373373203,0.9163783597646873,0.8565745511455058,1.3350050200989574,0.8565745511455058,0.7967707425263244,0.49775169943041714,0.3183402735728728,-1.7149892194792962,-1.6551854108601147,-1.6551854108601147,-0.6385206643340303,1.2153974028605945,1.275201211479776,0.07912503909614706,0.13892884771532849,1.2153974028605945,0.37814408219205425,0.019321230476965608,-0.21989400399976017,-0.2796978126189416,-1.7149892194792962,-1.1767549419066632,-0.8777358988107561,0.3183402735728728,1.275201211479776,0.3183402735728728,-0.8777358988107561,-0.5787168557148489,1.0957897856222316,0.37814408219205425,-0.16009019538057873,-0.6385206643340303,-0.8179320901915746,-1.7149892194792962,-1.7149892194792962,-0.8777358988107561,0.13892884771532849,0.7967707425263244,0.8565745511455058,0.6771631252879615,0.9163783597646873,1.3948088287181388,0.736966933907143,0.25853646495369137,-0.3993054298573045,-0.8777358988107561,1
-1.2591225204640646,-1.0708695846845036,-1.0238063507396131,-1.0238063507396131,-0.6943637131253813,-0.0825416718418076,-0.3649210755111493,0.29396419971731463,0.858723007055998,0.7175333052213272,0.5763436033866564,0.5763436033866564,0.43515390155198547,-1.1179328186293938,-1.1179328186293938,-1.2120592865191744,-1.1179328186293938,-0.7414269470702716,-0.17666813973158818,-0.4119843094560396,0.43515390155198547,0.9528494749457785,0.7175333052213272,1.2352288786151202,0.8116597731111077,0.5763436033866564,-1.0238063507396131,-1.2120592865191744,-1.3061857544089548,-1.1179328186293938,-0.7884901810151618,-0.2707946076213687,-0.4119843094560396,0.6704700712764369,0.9999127088906689,0.7645965391662174,1.1411024107253396,1.0469759428355592,0.8116597731111077,-1.164996052574284,-1.3532489883538452,-1.4003122222987354,-1.164996052574284,-0.5531740112907104,-0.0825416718418076,-0.0825416718418076,0.9057862410008882,1.0940391767804494,1.0940391767804494,1.4705450483395717,1.2352288786151202,0.9057862410008882,-1.2591225204640646,-1.3532489883538452,-1.4003122222987354,-1.164996052574284,-0.6002372452356007,-0.1296049057866979,-0.03547843789691733,1.1411024107253396,1.0469759428355592,1.2822921125600104,2.035303855678255,1.7529244520089133,1.705861218064023,11427
0.49799457898890626,0.49799457898890626,0.6665864937507762,-0.17637308005857336,0.6665864937507762,1.5095460675601255,1.8467298970838655,1.8467298970838655,2.0153218118457352,-0.007781165296703457,-0.34496499482044324,0.49799457898890626,0.49799457898890626,0.6665864937507762,0.32940266422703635,-0.007781165296703457,-0.6821488243441831,0.835178408512646,1.1723622380363858,1.1723622380363858,2.183913726607605,1.8467298970838655,0.16081074946516644,-1.1879245686297928,-0.5135569095823131,0.32940266422703635,0.6665864937507762,0.49799457898890626,-0.007781165296703457,-0.5135569095823131,-0.17637308005857336,0.16081074946516644,0.32940266422703635,1.1723622380363858,1.5095460675601255,-0.17637308005857336,-0.850740739106053,-0.6821488243441831,0.32940266422703635,0.32940266422703635,0.16081074946516644,-0.5135569095823131,-1.3565164833916628,-1.6937003129154025,-0.850740739106053,-1.5251083981535325,-1.3565164833916628,-0.007781165296703457,-0.5135569095823131,-0.850740739106053,-1.0193326538679228,0.32940266422703635,-0.007781165296703457,-0.850740739106053,-1.6937003129154025,-1.5251083981535325,-1.0193326538679228,0.49799457898890626,1.0037703232745159,-0.34496499482044324,-0.6821488243441831,-1.5251083981535325,-1.3565164833916628,-2.030884142439142,-0.17637308005857336,11433
0.6814453208568662,1.1345803168230684,0.11502657589911329,-0.9045271650248419,-2.377215901914999,-1.697513407965696,-1.3576621609910442,-2.2639321529234486,-0.7912434160332913,-0.5646759180501901,-0.6779596670417407,0.22831032489066386,1.0212965678315178,0.6814453208568662,0.5681615718653156,-0.22482467107553844,-0.9045271650248419,-1.697513407965696,-0.5646759180501901,-0.45139216905863955,-0.45139216905863955,-0.11154092208398786,0.3415940738822144,-0.338108420067089,0.0017428269075627128,0.9080128188399673,0.22831032489066386,0.0017428269075627128,-0.5646759180501901,-1.131094663007943,-1.3576621609910442,0.22831032489066386,1.0212965678315178,0.9080128188399673,1.247864065814619,1.0212965678315178,0.0017428269075627128,-0.11154092208398786,0.454877822873765,0.11502657589911329,-0.45139216905863955,-0.6779596670417407,-1.0178109140163925,-0.9045271650248419,0.7947290698484167,1.7009990617808213,1.9275665597639224,1.5877153127892707,1.3611478148061695,0.22831032489066386,-0.45139216905863955,-0.11154092208398786,-0.22482467107553844,-0.338108420067089,-1.131094663007943,-1.131094663007943,-0.45139216905863955,0.7947290698484167,1.7009990617808213,1.9275665597639224,1.3611478148061695,1.7009990617808213,0.3415940738822144,-0.45139216905863955,-0.45139216905863955,11435
-1.1533993645011058,-1.3795561026385774,-1.9449479479822567,-1.9449479479822567,-0.9272426263636341,-0.02261567381374749,-0.24877241195121916,0.5427761715299316,0.7689329096674034,0.7123937251330354,1.1081680168736108,1.1647072014079787,1.503942308614186,-1.096860179966738,-1.3230169181042095,-1.7753303943791527,-1.662252025310417,-0.5880075191574267,0.20354106432372418,-0.24877241195121916,0.5993153560642995,0.8254720942017713,0.7123937251330354,1.0516288323392429,1.1081680168736108,1.503942308614186,-1.096860179966738,-1.2099385490354737,-1.3795561026385774,-1.1533993645011058,-0.02261567381374749,0.5427761715299316,-0.30531159648558703,0.5993153560642995,0.8820112787361392,0.7123937251330354,0.995089647804875,1.1081680168736108,1.503942308614186,-1.1533993645011058,-1.1533993645011058,-1.2099385490354737,-0.9272426263636341,0.14700187978935625,0.6558545405986674,-0.4183899655543229,0.4296978024611958,0.5993153560642995,0.5993153560642995,0.8254720942017713,0.995089647804875,1.3343247550110824,-1.1533993645011058,-1.1533993645011058,-1.1533993645011058,-0.8141642572948983,0.20354106432372418,0.7689329096674034,-0.4183899655543229,0.31661943339246,0.4862369869955637,0.5427761715299316,0.7689329096674034,0.9385504632705071,1.2777855704767145,11436
0.6907398513717529,0.7578520940311907,0.7578520940311907,0.22095415275568822,0.623627608712315,0.6907398513717529,0.35517863807456385,0.019617424777374774,-0.047494817882063035,-0.9199539724547546,-1.5239641563896948,-1.5239641563896948,-1.5910763990491328,0.6907398513717529,0.7578520940311907,0.9591888220095042,1.0934133073283798,1.0263010646689419,0.7578520940311907,0.4222908807340017,0.288066395415126,-0.047494817882063035,-0.7186172444764412,-1.5239641563896948,-1.5239641563896948,-1.4568519137302571,0.8249643366906285,0.8920765793500663,1.1605255499878175,1.1605255499878175,1.0934133073283798,0.7578520940311907,0.288066395415126,-0.047494817882063035,-0.11460706054150085,-0.5172805164981277,-1.2555151857519435,-1.4568519137302571,-1.4568519137302571,0.8249643366906285,1.0263010646689419,1.2276377926472555,1.1605255499878175,1.0934133073283798,0.6907398513717529,0.1538419100962504,-0.3159437885198143,-0.4501682738386899,-0.7186172444764412,-1.121290700433068,-1.3897396710708192,-1.4568519137302571,0.8249643366906285,1.0934133073283798,1.2276377926472555,1.2947500353066932,1.2947500353066932,0.6907398513717529,-0.047494817882063035,-0.785729487135879,-1.1884029430925058,-1.2555151857519435,-1.3226274284113815,-1.5239641563896948,-1.5910763990491328,11437
0.3232947519213549,0.1622667145658909,0.08175269588815892,-0.562359453533697,-1.1259575842778209,-2.8167519765101927,-2.3336678644438007,-3.1388080512211207,-1.206471602955553,-1.1259575842778209,-0.32081739750050103,0.4038087705990869,0.2427807332436229,0.1622667145658909,0.1622667145658909,-0.15978936014503706,0.0012386772104269277,0.2427807332436229,-0.723387490889161,-1.931097771055141,-0.884415528244625,-0.24030337882276903,-0.32081739750050103,0.0012386772104269277,0.08175269588815892,0.1622667145658909,-0.07927534146730507,-0.15978936014503706,0.0012386772104269277,0.3232947519213549,1.0479209200209427,0.9674069013432108,0.6453508266322828,0.6453508266322828,0.4843227892768189,0.0012386772104269277,-0.15978936014503706,-0.15978936014503706,0.0012386772104269277,-1.0454435656000889,-0.32081739750050103,0.4038087705990869,0.8063788639877468,1.6115190507650667,2.0140891441537265,1.6920330694427987,1.2089489573764067,1.0479209200209427,0.2427807332436229,-0.07927534146730507,-0.40133141617823304,-0.32081739750050103,-1.367499640311017,-0.723387490889161,0.0012386772104269277,0.4038087705990869,1.1284349386986747,1.8530611067982627,1.6115190507650667,1.2894629760541387,1.2089489573764067,0.4038087705990869,-0.15978936014503706,-0.481845434855965,-0.723387490889161,11438
0.5935180223600279,-1.1351437586120767,-1.7254185130903563,0.46703057497182515,1.057305329450105,0.5091930574345594,-0.5870314865965313,-0.7978438989102026,-0.24973162689465722,0.34054312758362243,-0.7978438989102026,-0.7135189339847341,0.8043304346736992,0.6778429872854965,0.4248680925090909,-1.0929812761493425,-1.1351437586120767,-0.1654066619691887,-0.5870314865965313,-2.4000182324941046,-1.8940684429412933,-1.4302811358512164,-1.4302811358512164,-0.7978438989102026,0.2562181626581539,0.7200054697482308,0.29838064512088813,0.38270561004635667,-0.12324417950645444,-1.0508187936866082,-1.8940684429412933,-1.9783934078667618,-2.0627183727922302,-0.5027065216710628,0.04540575034448259,0.38270561004635667,0.8043304346736992,0.6778429872854965,1.057305329450105,-0.12324417950645444,0.4248680925090909,0.7200054697482308,0.5091930574345594,-0.9664938287611397,-1.514606100776685,-0.1654066619691887,1.0151428469873705,1.3102802242265104,1.2259552593010419,1.1416302943755734,1.057305329450105,1.0151428469873705,0.04540575034448259,0.17189319773268535,0.21405568019541962,0.8043304346736992,0.5091930574345594,-0.038919214580985934,0.5513555398972937,1.2681177417637761,1.436767671614713,1.3946051891519788,1.0994678119128392,0.9308178820619021,1.0151428469873705,11443
1.2696021982156198,-0.1448448142581294,-2.133910925549339,-1.6918962341512926,-2.266515332968753,-2.2223138638289486,-0.6310609747959807,-0.5868595056561761,-1.2056800736134414,-1.38248595017266,-1.117277135333832,-1.4266874193124646,-0.012240406838715408,0.7833860376777685,0.25296840800011255,-0.6310609747959807,-0.5868595056561761,-0.71946391307559,-1.8687021107105113,-2.0897094564095346,-1.8245006415707066,-1.2056800736134414,0.16456546972050326,-0.012240406838715408,-0.6310609747959807,0.4739757536991359,0.16456546972050326,0.3413713462797219,0.3413713462797219,-0.32165069081734804,-0.18904628339793406,0.16456546972050326,-0.23324775253773872,-0.10064334511832473,0.42977428455933125,0.2971698771399172,0.031961062301089256,0.6949830993981592,0.8275875068175732,-0.05644187597852007,0.07616253144089392,0.16456546972050326,0.031961062301089256,0.16456546972050326,0.8717889759573779,1.4906095439146432,1.6674154204738618,1.4022066056350337,0.7833860376777685,0.8275875068175732,1.004393383376792,0.6949830993981592,0.031961062301089256,0.12036400058069859,0.16456546972050326,0.3413713462797219,0.6949830993981592,1.4022066056350337,1.6674154204738618,1.2696021982156198,1.225400729075815,0.7391845685379639,0.8717889759573779,0.7833860376777685,0.5623786919787452,11444
3.034632370326503,2.786115860517547,2.2180781238113623,1.3660215187520848,0.9399932162224461,0.6559743478693537,0.6914767064134902,0.6204719893252172,0.9044908576783096,0.5849696307810807,-0.018570464469240846,0.5139649136928075,1.756547462737587,2.2535804823554986,1.7920498212817235,0.8689884991341731,0.1944436867955785,-0.3380916913664699,-0.6576129182636988,0.052434252619032264,0.6914767064134902,0.4429601966045344,0.3009507624279882,-0.7641199938961085,0.3719554795162613,2.0405663310906794,0.15894132825144194,-0.2670869742781967,-0.3735940499106064,-0.409096408454743,-0.9771341451609279,-0.7641199938961085,-0.7641199938961085,-0.6931152768078355,-0.5156034840871526,-0.5156034840871526,-0.8706270695285182,-0.8706270695285182,0.3719554795162613,-0.1250775401016505,-0.16057989864578706,-0.3025893328223333,-0.5156034840871526,-0.799622352440245,-0.8351247109843817,-0.7641199938961085,-1.2256506549698838,-0.9771341451609279,-0.7641199938961085,-1.1901482964257473,-1.048138862249201,-0.799622352440245,-0.2670869742781967,0.01693189407489571,-0.1250775401016505,-0.3380916913664699,-0.6576129182636988,-0.3025893328223333,-0.5866082011754258,-0.8706270695285182,-0.6221105597195623,-0.5156034840871526,-1.0836412207933375,-0.9771341451609279,-0.9771341451609279,11446
