@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute faceId numeric
@data
0.9440135109380919,0.9977068746424174,1.0101746498556623,1.0186424321724905,0.9156587909086625,0.8790625303747208,0.9358199173807665,0.9400616532622152,1.002077640528338,0.9939488130043859,0.9115619627511078,0.9697880074247868,0.9689012399329631,0.8782233960411628,1.0021262778111522,1.0021585980700545,0.985642883013206,0.9693367161980561,0.9854664708816054,0.9277722356718836,0.952626640283304,0.9980622092169896,1.0228526636462325,1.0147400276306235,0.9649827693983214,0.9402724566595992,0.9734010985811401,0.9818043658957324,1.0108044242208747,1.0480625283477938,0.9650475981894788,0.944418110373321,1.0023692131940856,1.014998150397352,1.0317078497653982,1.0524658027659697,0.973289766271834,0.9278540090647955,1.0188696153515706,1.0439340702669637,1.0524823708210185,1.0278692698901404,0.9691769348792887,0.9485153150775815,1.0312729383203638,1.0356923414890986,1.0524988133604989,1.0155308384702888,0.9651927569445098,0.9569504633465862,1.0355308029523715,1.0233857910236595,1.0483859819679537,1.0402407119045212,0.9736117137051712,0.9447566258617072,1.0233370282252767,1.0193695438611154,1.0442890910526146,1.0402084544034031,0.9859343929211694,0.9489500382492632,1.006853005849488,1.0152240156629622,1.0318048105421052,1.0359984739607981,0.9857730426577951,1.0024822399635671,1.0273852191000175,1.0439660139791604,1.048095287911186,1.0027889372553254,1.026933990631071,1.043659504960755,1.0519982572731115,1.0520952180498182,1.0479341259211645,0.9984987523644153,1.0310788284935972,1.0519336167553068,1.0519981945153272,1.0478692971300072,1.047853356652801,1.0438856212575025,1
1.0486337630651823,0.9474394736068733,0.8554806126953286,0.7727211055301686,0.7083246505318216,0.6899256633894367,0.956638827353258,1.00263629520922,0.9474755484072528,0.8463169142749003,0.7819204592765533,0.754321978562976,0.8830428787837187,0.9474393337820656,0.9566749021536375,0.9015138757020548,0.8371174207037079,0.809518800165323,0.8370813459033284,0.8646798266169057,0.9198407132436807,0.9382397003860655,0.8922422325301034,0.8646436119917185,0.7635213323093608,0.8186464237853717,0.8554442582453338,0.9014415862764882,0.9106410798476806,0.9474390541324502,0.8002833716185587,0.8370454109277565,0.8646078168409543,0.901405791125724,0.9474031191568785,0.9934007268376482,0.8738431055629109,0.8554442582453338,0.8829708690077673,0.9013697163253446,0.9565665379276914,1.0669604607820005,0.8922420927052958,0.8922420927052958,0.8922062975545316,0.9013698561501522,0.9566023330784555,1.0945947366463418,0.9106410798476806,0.9382395605612578,0.9750015998704558,0.919768843292537,0.9750013202208404,1.1129937237887266,0.9106410798476806,1.0026360155596048,1.1037587147163854,1.0393980548688027,1.057796762361572,1.2877841016413827,0.919840573418873,1.0854314577003366,1.0485617532892308,1.0669607404316157,1.1497916980734963,1.3153825823549599,1.1866258869834532,1.1682268998410683,1.0669607404316157,1.1037587147163854,1.1497916980734963,1.2141881530718432,1.343017417518532,1.324618570200955,1.2601859005774207,1.1865899520078813,1.214188292896651,1.2969837350373827,1.3338180637721473,1.3338180637721473,1.3705799632565374,1.3245824954005754,1.2970198098377623,1.3338537190981037,11427
1.0001381300869612,1.0043444360985565,1.0085341815965716,1.0128066007868959,1.00007124365468,1.008467359602086,1.000187747189906,1.0001545617249494,1.000121376259993,1.0043938598881132,0.9959309863840176,0.9958149983511596,1.0002704208822155,1.0044768557694028,1.0129228465709381,0.9959976150651149,0.9832951856466712,0.9874352496039454,1.0045595938995082,1.000303541909376,0.9960474899192439,0.991824301205088,0.9876009836153402,0.9917410475726144,1.004609275440249,0.9960971070221887,0.9918575511078407,0.9918740471836249,0.9918904788216132,0.9875514309501915,1.0003863444772774,0.9791885649055377,1.0003365340609445,1.0046093398780451,0.9961469174385216,0.9748827024990726,1.000353287887913,0.9791555083161733,1.004543033385928,1.0088159036408244,1.0003534167635049,0.9833453182519842,1.0045597872128962,0.9791223872890127,1.008732972197331,1.0214849542809235,1.008782911489256,0.9917747485399393,1.0087497260242995,0.9833289510517921,1.0044602952558226,1.0214352727401825,1.0087332943863112,0.9959646873513424,1.0044936095963712,1.000237493168443,0.99169207484763,1.0001879405032943,0.9959815700539029,0.991692139285426,0.9918076118159157,0.9960306716544794,1.0001544328493575,1.000121440697789,1.0001048157464125,1.0042780007308474,0.9960136600763269,0.996013724514123,1.0128398506896485,1.008567109310344,1.0127238626567907,0.9999388884216297,1.021301950940192,1.0043603522341766,1.0085504843589677,1.0000547475788957,0.9999885055245744,1.004145194433225,1.0212523338372472,1.0127732864463472,0.9958151916645477,1.0042445575147065,1.0041782510225894,0.9998888846919086,11433
0.9895584604095637,0.9655959522341355,0.9735673692354876,0.9815233682223384,0.9814765678712344,0.9694486955349497,1.0015705505262802,0.9895581569053412,0.9935048651134305,1.0054389546449736,0.9933953000891207,0.9853453361949946,0.9815553575673863,0.9855491089299576,1.001477071225761,1.0134422395896845,1.0094481847228907,1.0054073295049928,0.9933027313012689,1.0014615925104153,1.0015550718109345,1.0055329802530932,1.0094951064756839,1.0014917608301284,0.9572038176796025,1.0014149742618448,1.009573835470991,1.0175766348089461,1.017560852589378,1.009557567644667,0.9492479400944407,0.9974058655856166,1.0095895569897149,1.0136456481195806,1.013692509171529,1.009683157691923,0.9573600616533274,0.9735372616166191,1.0096674361731994,1.013739188120944,1.01380195279415,1.009870784002251,0.9655345229795086,0.9656432988928401,1.0137390667192552,1.013801588589083,1.0138488138460986,1.013895917701425,0.9614939105649887,0.9895899641478556,1.0177486003013947,1.0138642925614443,1.01392705723465,1.0099649310120595,0.945503244296824,1.0095427566386108,1.0137394916251667,1.0098865055209745,1.0139583788704083,1.0180301308181532,0.961477460636131,1.0095579925505784,1.0137081092885638,1.017811304273756,1.017889365559774,1.0139268751321164,1.0054707618874879,1.0095891320838033,1.013645223213669,1.0137546061354454,1.0138017706916165,1.0138174922103402,1.009511252900319,1.0055954414220765,1.005642302474025,0.9977175037212436,1.0057674676153696,1.0057675890170585,0.9896206180743246,1.0016175329799177,1.001648854615676,1.0136924484706846,1.0177172786656363,1.0137079878868749,11435
0.8526563786308331,0.8322136780127528,0.8270827678672723,0.8321133963492984,0.8065599040604353,0.7809665632097194,0.8525960232067401,0.862837181280444,0.8730582985569587,0.8679277767990207,0.8474852315359573,0.837243840429728,0.883239489594112,0.8934807253453244,0.9037020756543646,0.8986115578132964,0.8832996896631881,0.8730584539119757,0.9394764521872169,0.934405664433304,0.9395163784265782,0.9344259382630186,0.9293153796247612,0.9292954165050805,0.9650894454475796,0.9651093308897518,0.9600386208133473,0.9600388538458728,0.9600389315233814,0.965089833835122,0.9753505666409642,0.9958329604658804,1.0162756610839607,1.0214064158744243,1.011185220920401,1.0060346583652737,1.0060741962170927,1.0214061051643903,1.0418686912246429,1.0572008332044658,1.0572207963241465,1.0571808700847851,1.0111849102103672,1.052089886178666,1.0981056538177476,1.1185683175555086,1.0981258499699538,1.0776831493518735,1.0571811031173106,1.0929954058895242,1.1389911327314168,1.1441417729640524,1.1186284399470763,1.098165776209315,1.0724933596549613,1.0929557903601967,1.1185289350587067,1.1185887467402402,1.1032568377929428,1.08792469581312,1.0724732411802635,1.0827143992539674,1.09295563500518,1.087884847251267,1.0776636522972438,1.0725328198292718,1.072492971267419,1.072492971267419,1.077583644463504,1.072492971267419,1.062271698635887,1.0469595974532535,1.0673622941544638,1.062231617041509,1.0622117315993367,1.0622117315993367,1.0264372773889758,0.9855521091853406,1.0520102667324687,1.036658472342999,1.0315278729075523,1.0263773880299336,0.9956737215734858,0.9446070516226633,11436
1.0652400908140658,1.0462226918526893,1.0509629187057832,1.060443661741287,1.0556104155130126,1.0507586522084973,1.079554441739489,1.0652774142958645,1.0605183087048842,1.0652215014054955,1.0699247664384357,1.0698319640602425,1.079536069327906,1.0795359246632477,1.0700363752221866,1.0700177134812872,1.0747209785142275,1.0793871370623564,1.0652592588812686,1.0652776312928516,1.0700363752221866,1.0558337777451723,1.0700735540393271,1.0842576344401003,1.0510006761815562,1.0557597094402074,1.0747770360692546,1.0558341394068176,1.0748141425540663,1.0747768914045965,1.0272057992176167,1.050982231437644,1.0652592588812686,1.055797032922006,1.074795625477825,1.0747768914045965,1.0224469106236236,1.0271874991383627,1.0414830436582283,1.0557784435134359,1.0605187426988587,1.0462045364380936,0.998652178324342,1.0129292057679666,1.0129107610240544,1.0224100211357994,1.0366682421738662,1.0366309186920675,0.9890785605783161,0.9985966994279475,1.0080961042043506,1.0128364033897732,1.022317074092948,1.0270387115374713,0.9890414540935045,0.9938004873521558,0.9842825654995115,0.9890413094288464,0.9985221247966791,0.9984849459795386,0.960487760867901,0.9557287999415789,0.9414519171626126,0.9604876885355719,0.9604505820507604,0.9508955537133047,0.9223975563810829,0.917657184863331,0.9224161457896531,0.9223976287134119,0.9223604498962713,0.9032874997061714,0.8986028240818014,0.884325941302835,0.8748080194501908,0.8747894300416205,0.8604753684455136,0.822348057473884,0.8462542538922582,0.8177004883343254,0.8129415274080033,0.8034050161467888,0.7843134765481186,0.7557411939139447,11437
0.9147294375363728,0.9308042579375878,0.9307834090470076,0.9094130518794121,0.8933800921413151,0.8559771009995379,0.914729356095394,0.9414998202461862,0.9575954080970025,0.9736909959478187,0.968374610290858,0.9416460882441626,0.9254459301765302,0.9468161244621681,0.9682910518465797,0.9897657349080549,0.9844283374785563,0.9790700911584777,0.9629117123129844,0.9789655209416616,0.9897238742449369,0.9897447231355171,1.0004821461072335,0.9951448301187138,0.9843654650429006,1.0003985062219765,1.021873352165409,1.032631461145748,1.0272941451572284,1.0379897074658269,0.9843446161523204,1.0165149429633729,1.0380108006793434,1.0809814228977679,1.0703067094797496,1.064906602496553,0.9896403972416374,1.0218314915022912,1.0541063070891807,1.0971187899707233,1.1025192227178353,1.0971607320748202,0.9789448349330391,1.0379271607940863,1.0702021392629335,1.09713988318424,1.107877469037914,1.097160813515799,0.9896820950227978,1.0379689400162255,1.0702230695944925,1.0917396947600646,1.097098022521122,1.086339506335889,0.9736072746215828,1.0164941755137715,1.0594855651817974,1.0595274258449154,1.054127155979761,1.0487062001059841,0.9682491097424829,0.9843446975932992,1.0219568291687087,1.0219985269498688,1.0219568291687087,1.0219149685055906,0.9361205621535696,0.9629326426445434,0.9791117074986591,1.0059029390990526,1.0059030205400314,0.9951655161273363,0.9414996573642286,0.9576580362097218,0.9791327192711969,1.0113242207367448,0.9844909655912756,0.9629951893162838,0.9683327496277401,0.9737536240605381,0.9683745288498792,0.9416042275810447,0.9308458742777692,0.9147710538765543,11438
0.9091146337748446,0.9139280029644439,0.9755020456015536,0.9944776160380837,0.9755389268967314,0.937531959844447,0.8376174337553008,0.9327001500072589,0.9801858260215731,1.008639889318794,0.9896641748147047,0.9895904122243492,0.8228999241010936,0.960988031374841,0.9991434600469717,1.0228396201649195,1.008658546067722,1.0323184731945085,0.9078749324271694,0.9132433939227063,1.0321522192310901,1.0465363565531043,1.0134351780297026,1.0371504991330358,0.9742812171041452,0.9083376053938236,1.0273572906890795,1.0607545280468187,1.0371318423841078,1.0751392416390702,1.0366145678124836,0.9368110457777689,1.0320039737125823,1.0561450864873918,1.037206109210921,1.094115244278278,1.127291049797391,0.9797798436394989,1.0508508197848885,1.0514986915990077,1.0562006245314974,1.0942078797189003,1.0133995213087788,0.9798167969684564,1.0462408739890041,1.0468888898706825,1.0799528989637879,1.0800455344044102,1.07023496581956,1.0133439112308935,1.0085672072351333,1.0989109651918645,1.0801936358553585,1.0706040669064563,1.0081238393214236,0.9183724871684856,1.0276725825425819,1.0942640660670226,1.0944114471801745,1.0469444279147881,0.9509183572846108,0.8991557476377071,1.027727832451569,1.0895431882504865,1.065901629737509,1.0279499846279914,0.8797911227573192,0.8706460742626008,1.0135654151032993,1.0421309866914092,1.042112834178939,1.0279130312990339,0.8372665572146544,0.8991744043866349,0.9661352771330907,1.0041793415818916,1.0278946626852248,1.018434322337004,0.7947789450009469,0.9279615518809302,0.9329971452807316,0.9710039682654567,0.9994768323791647,1.0278943025163265,11443
0.9321188887041073,0.9758675641258984,0.9175427911441597,0.7086696829731144,0.27162034535143287,0.2913215209031283,0.8643030691754154,0.9517812188852783,0.9904058502225218,0.9222689286576312,0.6017942525779217,0.25224233965033666,0.9418743939427872,0.9906332359560673,1.043910104733507,0.97579194119925,0.8739272681996608,0.4563136873812621,1.0097092669041698,1.005134301393481,1.0877157189018274,1.0682047084244677,0.9809164283868833,0.7429665264710483,1.0435703185171892,1.078017447811734,1.0927074228647402,1.087791858782076,1.024721894854175,0.8984305734440478,1.019219662285871,1.0975100695110318,1.0976992745286815,1.0587717822322726,1.0490543838589743,0.9809362941752314,0.9658484125511492,1.131636096769378,1.1124089676690072,1.0928599980272946,1.0927845228016748,1.034307987013039,0.9902187130192726,1.1657620501772097,1.1416572423080134,1.0977762267645874,1.1170602946114876,1.0828398125453451,0.9562636497015429,1.190075411898804,1.1562718898364284,1.0783787983782291,1.1073425269856176,1.1119358074238541,0.9708401903645762,1.1899995674206125,1.117363155570653,1.0735386356706704,1.0927461205342361,1.1168697602845803,1.009729649646118,1.131693183216936,1.0736144062983475,1.0880959751999846,1.102387895980886,1.0779230668544522,1.0728942899333582,1.0831043450875861,1.0346865447493672,1.0685657635889054,1.121766566336611,1.1022173012928411,1.0972258188814714,1.0733673024774826,1.0734813276715696,1.083085439355924,1.0829147708173648,1.0245326898365252,1.0438726625227543,1.0344392932274735,1.024740948286866,1.053837460118975,1.0489217483352822,0.8206506948242783,11444
0.9674698374239586,0.961694706232766,0.9616947943596534,0.9559643435004197,0.909511339199536,0.8688111699873091,0.9674243639500122,1.002236158920618,0.9965058843151592,0.9791795213458188,0.9501662111915914,0.9036903820268469,0.9788621764239565,1.0426871052950144,1.0428229088286411,1.013945490334928,0.9675379595079907,0.921084955207107,1.0135830244466693,1.0541699506084676,1.042709577651325,1.0022812798870142,0.984909531570615,0.9326811316978761,0.9788167910768976,1.0715414345442045,1.0774528980303488,1.037024600266038,1.0080792359420676,0.9442092742315007,0.9324319088600459,1.1063304046509495,1.1179493178786917,1.1064891211753243,1.0543738762261265,0.9499848460571307,0.8975756979381437,1.0831607884063843,1.1411192866308069,1.1122872534841526,1.0717456245425256,0.9789302103811011,0.8396171997137211,1.0600135563912423,1.1353662752883749,1.1297268595039216,1.0775890540715254,0.9731547266823584,0.8106720116435259,1.0309776857538167,1.1527604959610849,1.123906166711895,1.089162758205984,0.9847059584605061,0.8280888809263215,1.0019643755995893,1.112105888349692,1.0948702960744694,1.071723152186215,0.9789080024054528,0.8570794543435757,0.9787491977541903,1.0656984456496421,1.0426872815487895,1.0311587865076148,0.9558286280936805,0.8686981031906555,0.9845245933260455,1.0541927754723284,1.0195852586269314,0.9848642343504436,0.9675150465172425,0.891890456172194,0.9961888919008468,1.054305842268982,1.0138548077676977,0.9617169142084142,0.9385467692025241,0.9266789856445015,0.9846829573428705,1.0079886415017247,0.9848867067067543,0.950120737717645,0.892116766019276,11446
