@relation predictor
@attribute hue_mean numeric
@attribute saturation_mean numeric
@attribute value_mean numeric
@attribute hue_deviation numeric
@attribute saturation_deviation numeric
@attribute value_deviation numeric

@attribute faceId numeric
@data
0.6497348990555232,0.6470717056095601,0.3902745152016481,0.1133071476369247,0.057047983856646195,0.12516616148675683,1
0.31504365305105847,0.09413014531135559,0.15240523315966129,0.12663250773165935,0.0013340877113996689,0.005417680523940926,11427
0.038900066980471215,0.21599121425300838,0.8189019700884819,7.975985240146789E-4,0.004095549092295843,0.017275932972517737,11433
0.09611057040592035,0.33563019521534443,0.9507973885536194,2.522441386363763E-4,0.024230111673618243,0.0020230343181930066,11435
0.08254783675074577,0.30949654618899025,0.7246797549724578,1.682435371677168E-4,0.0034254162249281114,0.006522269460427487,11436
0.11573990767200788,0.4803680407007535,0.6023137407501539,2.1165454082551174E-4,0.017012243987120413,0.01696581251736209,11437
0.06962112339834373,0.5581038855512936,0.6379869427283605,3.7740545632251394E-4,0.021740731755892053,0.023617201276223555,11438
0.1017265846580267,0.3346647637709975,0.6088366153587897,0.00303082401761335,0.04381796362518013,0.03443469221806963,11443
0.11948446714474509,0.2274504059056441,0.5760784411927065,0.04980347205090997,0.005426238829406028,0.08116196407041514,11444
0.05738341527680556,0.6935929571588834,0.3600000089406967,1.6093537613005876E-4,0.02369208112949072,0.03182591422517139,11446
0.11588771745252112,0.2869733299314976,0.19315033179397384,0.014867583120202891,0.020798539591392672,0.018545419086955887,11449
0.23134792689078798,0.6949715018769105,0.3395817053380112,0.1395840735253165,0.04373890604422422,0.09405687115143811,11451
0.19685510045538346,0.6610146415745839,0.334039222219338,0.12458494255883341,0.06775523190207909,0.08908318906887087,11452
0.2730229992233217,0.16196874177704254,0.15096732397874196,0.11339618890242756,0.021138873551554246,0.005217839320268496,11454
0.8517066343299423,0.6718857484062513,0.09624836894993981,0.024449189084601423,0.02025128435269872,0.005681837421088578,11455
0.1360040150831143,0.25611771386116744,0.3978039306402206,4.097671462552758E-5,0.008740134848072711,0.06382734565685635,11460
0.044636442083865406,0.3850709009170532,0.733084979156653,1.0202460234731085E-4,0.0025107691246619725,0.0323779965557901,11462
0.49171296149492266,0.02281510642419259,0.46352942566076916,0.09219919934762667,2.3803312663071345E-4,0.018141434489574695,11465
0.08775973583261172,0.5119741360346476,0.29641830787062645,5.118015271115648E-4,0.009573170179280046,0.035851276559851195,11466
0.4020790354364241,0.34387575461218756,0.2983660199244817,0.10515600735796972,0.04625892585095208,0.011181490537543234,11468
0.10537379902942727,0.5639361404379208,0.5874902080247799,0.04027182696738507,0.011016809962147225,0.061227947130464026,11470
0.08330614152053992,0.5020221758882205,0.5155294236044089,9.466308444791894E-5,0.01541552510431856,0.030312266177883167,11471
0.5903948961632947,0.25326885948578515,0.30764706601699193,0.07843612202814164,0.010221000519146201,0.04175339091736955,11480
0.14494988250235716,0.22840113684535027,0.44332026928663254,0.014558131076434448,0.012023297149834565,0.1004555866743908,11482
0.39513832816388456,0.16836175316944718,0.6077124279240768,0.21052937224462612,0.0017373001172158913,0.0825533597017826,11484
0.34771181153599173,0.37322195040682954,0.14456209511185686,0.14168000432468422,0.03675635163714548,0.02118361739724636,11489
0.3356720305529113,0.48475999211271603,0.21700654236599803,0.18534483323349346,0.04710414007331739,0.02532149325657633,11495
0.06791772663593293,0.29978857437769574,0.7612810567518076,6.480332652424232E-5,0.001476023647641303,0.027813875190350897,11500
0.30420035008341073,0.1711746895685792,0.3258170021076997,0.13277362910780327,0.004555073692047847,0.02088647659552879,11514
0.27547333627939224,0.05041771808328728,0.768078442166249,0.016033025656924736,0.0013659931954493228,0.042698760297512475,11527
0.08148937636210273,0.40500673539936544,0.44848366945981977,8.791420672404655E-4,0.014620864370598221,0.061194894854999585,11530
0.39027776996294655,0.18539506020024418,0.1021568654741471,0.008586033411232078,0.03223099772330582,0.01697369050519148,11540
0.08303258539487918,0.5191875388224919,0.9235555601119995,4.0566537123705183E-4,0.013111902429879438,0.006402920506309491,11544
0.135875330301933,0.21951313771307468,0.25450981105367343,0.05194532546340761,0.005985352445235548,0.009157760379658353,11546
0.10654308460652828,0.09437799077481031,0.4303660269578298,1.8487547632539732E-4,2.38539453358086E-4,0.02416020801948375,11550
0.0873612155392766,0.6216776302456856,0.4146013176937898,1.1379888426527465E-4,0.004611108287858412,0.010756686033845745,11552
0.11533468795319399,0.6001538442571958,0.3947973953187466,3.649596397489908E-4,0.007442548180312972,0.013700269468438032,11553
0.29507812453899535,0.3812722756589452,0.261725496671473,0.08246825088495471,0.04668841153805998,0.0438858773883885,11561
0.06466045680766304,0.6672876355051994,0.47172550184031325,0.0031109638008998525,0.016534455280893378,0.040644049484564564,11564
0.3081812203923861,0.02837596403900534,0.22440523374825716,0.11143439000310147,0.00173762068631856,0.07116289010383778,11569
0.45432902838724354,0.2255750170474251,0.4209542586406072,0.20745382779170862,0.02074100420481722,0.04753503241457456,1317
0.16008159472296635,0.17009703405977536,0.4338692843914032,0.04135113916998358,0.024010341835322933,0.1656785024584156,1320
0.23207047012945017,0.3328200723727544,0.03138562188949436,0.0881456222759331,0.11377306285122807,0.001783672864678982,1641
0.05897723046752314,0.2620421779776613,0.7450196161866188,0.014175620846690376,0.008645646670100674,0.06109731473487607,1660
0.291072624673446,0.4705267157405615,0.1462483689902971,0.09204382357261089,0.04669897494641288,0.02644163533715088,1854
0.5165553079669675,0.11936644594805935,0.3681699435909589,0.04494993504851233,0.003346664919882541,0.01406417670446588,2268
0.0,0.0,0.2129542529443279,0.0,0.0,0.06501496525307876,2500
0.38060010557994245,0.39442925999561945,0.479843147272865,0.14418084353945845,0.014459669745297376,0.07226272719620228,2527
0.10271635472774505,0.47255164448171855,0.5743660312891007,0.0019897654341907317,0.012070830505907276,0.013518216572327222,2531
0.09246294222772121,0.21302550622572503,0.8923268038034439,5.234824154040604E-4,0.009452370234294336,0.0024269860834433008,2540
0.282523613179413,0.29816188757618267,0.5277777922153473,0.18423586972973224,0.006261759326295721,0.023974724535212627,2546
0.0898054418961207,0.4772098359465599,0.6358692969878514,1.2460790550603189E-4,0.010487934483188195,0.019587930415868808,2559
0.0898054418961207,0.4772098359465599,0.6358692969878514,1.2460790550603189E-4,0.010487934483188195,0.019587930415868808,2560
0.06526884116232395,0.22579185582697392,0.42478432595729826,0.0010830775900181919,0.00449062168933575,0.015250508970619222,2572
0.11037622705101967,0.3008672687287132,0.6548235388845205,0.014865770209299948,0.0072782227423757945,0.08015203819957557,2577
0.2954568184508632,0.28731830994288127,0.4391241959730784,0.18967264188980876,0.002904926194041825,0.03510828488848545,2581
0.2954568184508632,0.28731830994288127,0.4391241959730784,0.18967264188980876,0.002904926194041825,0.03510828488848545,2583
0.20897857268961767,0.4475285690650344,0.2930065414061149,0.07729528350230166,0.025090999952219396,0.03933250922544507,2591
0.18642137316676477,0.29823710190753144,0.29295425668358804,0.052548061772706954,0.032245296609157044,0.057790012325318704,2598
0.11427177811662356,0.5324657651782035,0.15911111573378245,0.0018264934394894273,0.008280973120966073,0.0174155278810753,2632
0.39057494496926665,0.29611522738666585,0.7232941327492396,0.07968463671422821,0.0636338950934979,0.013786179841014469,2635
0.38738884664916745,0.24255847616586834,0.31937255452076596,0.08294454124976774,0.014693816101410349,0.07992464121427804,2639
0.17400406919419764,0.6148084149261316,0.11167320572460691,0.12013780807686068,0.04192753755188466,0.009991072569095585,2643
0.6084899135989448,0.2106758639961481,0.09108496993780137,0.09148074450979773,0.01961626193486754,0.0014839722390861544,3205
0.5590957929970076,0.16703810540338357,0.22088889439900716,0.20951690403940182,0.002805868987869522,0.01917262537856578,3206
0.26141097959674275,0.23702985659862558,0.8437908589839935,0.112970794980918,0.039741802912876545,0.011653038040128828,3425
0.6034625015415561,0.43504713393747807,0.4309411894281705,0.2211797648087535,0.030827135391821896,0.02458548720943414,3436
0.07873601297537486,0.636940386792024,0.5841830164194107,2.2535400814904365E-4,0.013063068473748099,0.0743149893121418,3919
0.10070028393218915,0.36007983369131885,0.6668235414723556,3.0647186873061766E-4,0.011875933947370456,0.049902832032366784,3924
0.29696972347873574,0.47000435400754215,0.40690197254220645,0.1319066128112049,0.02190163152314173,0.02844089535695412,3944
0.25108497998677193,0.3487048825994134,0.5542875958482424,0.06965867860423282,0.04991231922934998,0.015056653295695315,3950
0.337894075786074,0.21076910074800254,0.750026156703631,0.1807176021059853,0.004215825827723151,0.02221490227295937,3982
0.0581801670913895,0.7877481191356976,0.4218431473771731,1.8248039051757227E-4,0.01917083271837252,0.007768168234104637,3996
0.0581801670913895,0.7877481191356976,0.4218431473771731,1.8248039051757227E-4,0.01917083271837252,0.007768168234104637,3998
0.08272782246271769,0.7529684388637543,0.6188366159796714,6.719164500762602E-5,0.022420805297501054,0.03021019565893948,4004
0.08837225469139715,0.23550120621919632,0.5837777916093667,0.01649578011256291,0.0072413521063279945,0.054798585677027445,4009
0.0,0.0,0.44133334736029306,0.0,0.0,0.024949406321134876,4041
0.08476696190734705,0.39574712635328374,0.45620915949344637,0.0031475686475113916,0.030770811752012142,0.06295940912810435,4047
0.09955959518284847,0.47842792054017386,0.5974117774267992,0.010184554991126775,0.04627381636452326,0.042593941894164655,4507
0.11685564305322865,0.08241321984057626,0.7643268114328384,0.05096443319599254,0.0027327638794506838,0.022853166398676905,4509
0.10698718765284866,0.48046881483246884,0.5976601429283619,0.015455622175410437,0.047465946185564364,0.04218337558769468,4518
0.08293021657814582,0.4488501194616159,0.48341177572806676,4.458829067437849E-4,0.024890624768161507,0.052198034887937554,461
0.5043408632596644,0.2999592456966639,0.4409281166146199,0.18310177165505626,0.019198726165895342,0.037983844113608604,462
0.43651253026289244,0.10468586850290497,0.35400000979502994,0.14693657922424375,0.0035184127137365896,0.005425868212819183,469
0.22267200986544292,0.3967936998233199,0.21116340312796333,0.03136866961463489,0.05416965539568996,0.017659308045153463,4971
0.3635852830236157,0.15039067165926098,0.2146666722247998,0.15561760521533569,0.0060860489368393935,0.006532345165240704,4975
0.48822495639168967,0.11366150164355834,0.44903269186615946,0.15414129511958882,0.0034606809634011217,0.017652647434268653,504
0.48822495639168967,0.11366150164355834,0.44903269186615946,0.15414129511958882,0.0034606809634011217,0.017652647434268653,505
0.29929466971506674,0.32348650575305027,0.3163398769746224,0.13512785319971718,0.03758462090180823,0.0675122245950624,511
0.29929466971506674,0.32348650575305027,0.3163398769746224,0.13512785319971718,0.03758462090180823,0.0675122245950624,512
0.16613896848323445,0.34626207834730544,0.3819477245459954,0.06350836697410532,0.020897334531870183,0.03508454931603782,5180
0.08259034057458242,0.4963565750916799,0.706169948776563,3.9227160933292926E-5,0.010868020104426186,0.019065097074861946,5236
0.11369496604427695,0.32796902363499003,0.1210326830483973,0.0057978758111626155,0.018928355194496014,0.0029515519377935357,536
0.06333134255061547,0.41178616563479103,0.6363529589772224,1.8122612843819255E-4,0.010037946292119819,0.018732954582785486,538
0.35169686996688443,0.6228298254435262,0.5307451065381368,0.04313896439184706,0.03992854321564299,0.11527532093262993,547
0.4835860844577352,0.252114199201266,0.3169673287899544,0.03862863274997179,0.028110885379707344,0.030134000987334257,553
0.06090813618308554,0.6226290949185689,0.5544705993433794,0.02098816237764645,0.054188488938530684,0.06399638016031611,560
0.043711215496684115,0.26699681816001736,0.5669411947081486,0.003266749327878352,0.008888386010848192,0.013527799427997065,578
0.043711215496684115,0.26699681816001736,0.5669411947081486,0.003266749327878352,0.008888386010848192,0.013527799427997065,579
0.043711215496684115,0.26699681816001736,0.5669411947081486,0.003266749327878352,0.008888386010848192,0.013527799427997065,580
0.15959349430476627,0.34838942581166826,0.4421307294225941,0.045586575126958934,0.03947112362750288,0.07881549615233549,584
0.07904469265292088,0.42076208621263506,0.5896339988522231,6.654420561349086E-4,0.020494167732199732,0.06958763841329267,5851
