@relation gender
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute gender {male, female}
@data
0.6953427341951726,-0.7947950076680554,-0.19016597096368643,-0.9738152191426244,-0.8981829161655102,-0.7205784371886784,0.31484222435528203,0.432970238808654,-0.19016597096368643,-0.417778935588023,0.28191411552211393,-0.3301735647679125,0.027645255604997653,1.0275775840449963,-0.18264581597729215,0.6519617702138345,1.374857228587392,2.7278866274948457,2.0720098758424093,1.1627419058978739,0.869926342719772,0.2380746365053214,-0.40106188930830494,-1.2436893000405533,-1.6057852464338536,-2.111233311497769,-0.19016597096368643,0.7398959637510671,1.3983467693463352,1.1752008821549111,0.8648242628323968,0.05493159761724686,-0.28772663562519823,-0.9167317876756063,-1.507782640711312,-1.4364590415633507,0.06170611416873484,-0.2746350120250068,0.28191411552211393,1.5532612823035754,1.3497387895796311,-0.31415521416040987,-0.8226430209828945,-0.4038383893265601,-0.7572700432820979,-0.5300599514368393,-0.9392992359341543,-0.9167317876756063,male
-1.8113823000343345,0.20435957455074824,0.14152535284649692,-0.7281040417715856,-0.9380154469101142,-1.0846971528274107,-0.7213545792239486,-0.1864649126402111,1.2906545526744069,0.8777891567498319,1.7650769063022969,0.6825115348293928,0.44147188285614986,-1.2058113440285647,-0.12881018244478845,-0.5013320203480037,-0.929657678938602,-1.2058113440285647,-0.6002403880227947,0.8777891567498319,-0.7765821968005714,-1.2058113440285647,1.137940987605331,2.7396758189262744,0.8558810813174579,-0.06464859378589366,-1.3746988734722243,-0.9380154469101142,-0.8349284735939189,-0.8349284735939189,-1.0453888977047927,0.005330567982975318,0.21886150163014104,-0.2322464468688613,0.1036012057895202,1.2764358215041243,0.272345034299903,-0.098568982109133,-0.6002403880227947,-0.9549756410717338,-0.5069425398323069,0.37203483277621663,0.7435243622701442,1.0598160192034787,2.1872206520274924,1.6757811059801773,-0.12881018244478845,0.7088407625861343,female
0.2242739951789488,0.3467828710036519,-1.0783566137380516,-0.7145260939981433,-1.0783566137380516,-1.0783566137380516,-1.4046276526048072,-1.0783566137380516,0.4643853731109298,-1.0783566137380516,-0.492905455669485,-0.21712903285728688,0.3766202770164731,0.06320136459030201,-1.2644624538810125,-1.332593782342622,-0.4513326908311284,0.06320136459030201,1.3908651830616166,1.5641188967639932,-0.7145260939981433,-0.1440351526052235,-1.0783566137380516,1.1630740843560408,-1.332593782342622,-0.1440351526052235,-0.7145260939981433,-0.03831392704424326,-1.2644624538810125,-1.6533261831752353,-1.2644624538810125,1.3908651830616166,1.9297337534095103,-1.0783566137380516,0.0961880658527699,0.3766202770164731,0.7927655865858434,0.7927655865858434,0.7927655865858434,0.6869614682784068,1.278645656664102,0.3467828710036519,1.278645656664102,1.6063153610133571,1.3908651830616166,0.2242739951789488,1.3686756429689502,0.6869614682784068,female
-0.6869862062064577,-1.2740082749563095,-0.05365151948455177,2.2821500397275036,2.416538522357615,1.8989192892702607,1.4471702226132874,2.10341731425934,2.416538522357615,1.7790621277571552,-0.4197585461260791,-1.0178530106283097,-0.8978012670198454,-0.8587057096702244,-0.6562322308487711,-0.05365151948455177,0.3725486199006112,1.216666619765438,1.2938213250892003,0.8036471968067195,0.34648156695846943,0.3314313739167702,-0.3200976447341492,-1.029936923861958,-0.4197585461260791,-1.029936923861958,-0.6562322308487711,-0.5350352589253815,-0.604608256884765,-0.34285827617578196,-0.604608256884765,-0.5974420326604121,-0.4136719410092563,-0.216946994456775,0.01974934037068162,-0.8682939205450558,0.01974934037068162,-0.216946994456775,-0.5485950367834613,-0.05365151948455177,-0.29772287057890334,-0.48883304104799924,-0.5903247263577507,-0.7771927643369435,-0.4136719410092563,-0.5485950367834613,-0.32575085125476544,-0.928531148027306,female
-1.0741143191785933,-0.08089216770478012,0.3473646871106434,0.14976458393129913,0.2230108806326791,-0.16876074841509758,1.8934752157668016,0.6955633716063777,-0.89169699089711,-1.6240139706181147,-2.0340087765540664,-1.1986950794387312,-0.450304742965107,-0.4200270066238985,-0.04778728347623226,0.7374732822266127,0.7322601167555234,0.8755951591899795,1.9252513074183324,-0.5197678546787063,-0.488660376948758,-0.766698272886527,-1.2421567597595868,-0.8372509481264514,0.17436641242791792,-0.028099947427214732,-0.054378734567867106,1.1333992906238526,1.1333992906238526,1.2081418711845242,0.940382272218692,-2.7438618321613557,-0.4427020113215957,-0.4427020113215957,-1.1986950794387312,-0.10093506808230107,0.9846215273700335,0.8655321257514877,0.3473646871106434,0.7374732822266127,1.4424251515099162,0.7374732822266127,0.3415472738293728,-1.1986950794387312,-0.7151982886647439,-0.5197678546787063,0.0493884630286664,1.6145976706041707,female
-0.22595730361261884,-1.2263109740707305,-0.7798832440764669,-0.6744450853173308,-0.07387491347501828,-0.2752162588804632,-0.4173335446555867,-0.22595730361261884,0.07671405309343347,0.8613878130837597,0.646397624397302,1.5952894404658438,-0.6033392869210902,-0.9950240756982129,-1.3106961508868737,-1.0588796380703744,-0.5480729750143788,0.3638209952997998,-0.07387491347501828,-0.209950942248153,0.6511941177878242,0.3638209952997998,0.5074813751022261,1.8268993939067835,-0.8701886464161388,-0.9950240756982129,-1.1923043178178987,-1.3106961508868737,-0.9950240756982129,0.03709453977853043,0.4449331472048206,-0.209950942248153,0.09615836778914111,0.5481266735899055,1.2377375136624493,2.2996254362986903,-0.35301541935010394,-0.5480729750143788,-0.9204680386438041,-1.3703654816451947,-0.9950240756982129,0.03709453977853043,0.3638209952997998,0.07017959409944577,0.3638209952997998,1.0013838289503911,1.8113365734730864,3.254632795470752,female
-1.106108752665741,-0.8529924788440844,-0.5307468816870425,-0.6322710488274758,-0.08398948982575068,0.6287869778207309,1.5692664957084714,1.1697805955978007,1.7806410615226924,0.580884720765114,-0.5307468816870425,-0.2817084441530229,-0.7670938778457486,-0.3641756884172507,-0.7764376588392644,-0.08398948982575068,1.1196884791976522,1.8996688454137842,1.1697805955978007,0.381573577461429,0.432632179168644,0.9890224134919734,-0.18788878407533638,-0.1667530723794552,0.09292303173719088,-1.7685734023505637,-1.106108752665741,1.503312897560294,1.4573469924598963,0.38728994134852546,-0.3489562940281798,-0.08398948982575068,0.381573577461429,-0.3794996871483661,-1.6711696679410173,-0.5556537609474584,0.2288876760001231,-1.6000974080790988,-1.0721648644364437,0.7327677362967246,1.3205600706652945,-0.92285263315748,-2.0402182338817747,0.381573577461429,0.9073110239819923,-0.8432400294054594,-1.4267570472012765,1.0689113534225356,female
0.5571779051172709,2.003121248042454,1.9156497599253526,0.6510170670260526,-0.15787249779437257,0.5921172328895751,-0.45701080720229864,-0.685027545204764,0.7469819815052281,1.1689803233401024,1.701232081981797,1.6588321471604637,-0.5801806167410533,-0.5029974685995128,0.8433858923219972,1.333211401141683,1.129649548386811,0.28417884654609604,0.4262773660041944,-0.10944343976502008,1.2259027288649236,1.8441150652627343,1.751046655052771,0.9152947152726933,-1.3736110554638714,-1.1378262421899357,-1.0755264079939688,-0.8824666954558693,-0.5790009262384405,-0.3978970706374963,-0.1350653579246101,0.1921755076865776,-0.2055000089770536,-0.5128816676399871,-0.4138958999252875,-0.3598037833737911,-1.1350417000294617,-1.1378262421899357,-1.2081510911488975,-0.9380664176450971,-0.9034180114411164,-0.7326943979590854,-0.685027545204764,-0.9649178802479731,-1.0683101727059183,-0.5239762457197571,-1.0013838701154734,-1.0755264079939688,female
-0.4028544851168803,-0.31188643347023304,-0.08354563278438967,0.11449212299617757,0.3902801115371941,0.9474338856289136,0.953770670867167,1.198914258903404,0.8294777054350883,0.40882449353392103,-0.41373379984536435,-0.41373379984536435,-0.03734490302256269,-0.14872340562985953,-0.38726334904245796,-0.6526175501174165,-0.588765713857107,-0.4591692862965175,-0.41204844257629564,-0.3539937023556369,-0.1774832084176789,-0.3864525389710909,-0.8720050126436694,-0.7264156378123565,1.9363804836261274,0.5120450472881455,0.15144896118137458,-0.5933769055278418,-0.5785470309539037,-0.500412957724036,-0.6062914215672265,-0.3333935511041978,-0.5062686876484654,-0.7600378532649493,-0.8142881485586044,-0.672915195782816,4.477105819027113,2.992667701966504,1.1394799594102702,0.19701291477820068,-0.2705949357227485,-0.23996347955363953,-0.5641472830921557,-0.672915195782816,-0.8142881485586044,-0.47013870061150037,-0.7917347461296611,-0.2319829927915605,female
2.4871567286813905,1.8463185128948614,-0.7562115642687763,-0.7042424203636948,-0.7284636804227214,-0.6049413681395266,-0.29774267564444873,-0.18200865635308525,-0.29945739063151405,-0.44945408329374364,-0.35372372815489866,-0.33910171026509617,0.47721774114200366,2.979699503849451,1.2595505308091715,-0.6174419972637569,-0.6208032950821195,-0.6153709407764787,-0.5495606828387548,-0.3766766267970635,-0.3766766267970635,-0.6174419972637569,-0.6112941735093452,-0.5139287557655464,-0.7725301695707022,0.8853136900842169,2.8217243247922763,1.7130081412786848,-0.035603842141627186,-0.32508631185220055,-0.4523443975885008,-0.4900608221605865,-0.5360897811255839,-0.4732743038414802,-0.48535135074024766,-0.5051511300470346,-0.7439107857080648,-0.7577632329753695,0.42691881148428923,2.080640531918513,1.198924035282481,-0.13082047471389993,-0.5924286674854606,-0.6277136110853255,-0.47256350062729496,-0.37064386861809145,-0.3672078993609456,-0.42338602894352034,female
