@relation predictor
@attribute hue_mean numeric
@attribute saturation_mean numeric
@attribute value_mean numeric
@attribute hue_deviation numeric
@attribute saturation_deviation numeric
@attribute value_deviation numeric

@attribute faceId numeric
@data
0.6400911395258915,0.3743545369603313,0.8235696381292282,0.19005594004547313,0.036631196439942844,0.061939291051449866,1
0.10546640399127052,0.10069004619159759,0.34789342416975744,4.893177611785675E-4,0.005971572460684795,0.022491384119258044,11427
0.48455312422458796,0.11660278022396736,0.9141729563474655,0.21747160855006337,0.0030364678946624224,0.0012607150553379694,11433
0.08456024390478165,0.4453669144461552,0.9483056843280793,0.00338311987996797,0.03269276086758941,0.0030599302086355136,11435
0.07575563538867311,0.364679950566437,0.6733886523661801,0.004357792160066187,0.017335816976070506,0.030565546989217412,11436
0.09803870459779715,0.556669472119747,0.6846958418878225,1.1428221249878003E-4,0.014057050814334239,0.021776034532024143,11437
0.055997298281186096,0.5956998097471511,0.6625037877414471,0.002858482168185844,0.014004228296729912,0.017218013486537898,11438
0.06570839133644954,0.23165035499797132,0.7752689904891528,0.01140054445312476,0.010529496530492496,0.021358407191644776,11443
0.21420319677324584,0.20922814490846717,0.7497687383530995,0.10485906152041963,0.011168046682865335,0.041155817811615966,11444
0.06053217814948696,0.4850287973880768,0.6614982564097796,1.726754061219132E-4,0.0026131184775427157,0.021232684126506425,11446
0.12507172943024228,0.3196228870883202,0.8158270587332738,0.08050918518227496,0.007688947430058595,0.021646012250267438,11449
0.10129476385594059,0.43792411976326734,0.7728406315645537,0.03645282477098933,0.026276598076211178,0.062250566512317834,11451
0.09094372312120425,0.4811323945816511,0.7327400781142597,0.035770184397027276,0.040201074006159444,0.07896828829997306,11452
0.12721180324532236,0.35047147733947404,0.48549523275966444,0.05105199628691538,0.02870035370376611,0.08579978623314947,11454
0.18824039748213134,0.5044362204579207,0.587596793162326,0.10751712730268961,0.015353752456337131,0.0822121350046286,11455
0.1321082399919247,0.1664356394455983,0.7294218302346193,5.285162696430904E-5,0.012215220893669049,0.04549484845606957,11460
0.05691743845758864,0.2952985550730656,0.9405279070138931,0.026933343335035786,0.0022150730570704097,0.0034307444797666486,11462
0.6515035349780168,0.03187031766686302,0.5462845829816965,0.027210192826299526,1.5449548886294773E-4,0.013550107037050087,11465
0.06716856324257185,0.5132167289081292,0.7253242970277102,0.006786472999051795,0.010236100936686155,0.026887598458515717,11466
0.2402367350875209,0.33286351486324117,0.6316641653004366,0.12697606828858027,0.01605623001158652,0.05080708020774196,11468
0.0677750024302767,0.46779044001148296,0.8947310262383559,0.005760533173242644,0.01845673005884557,0.013650348810170477,11470
0.08292314118096748,0.4651390069283736,0.7240975481863969,8.168408359916456E-4,0.01504859560160291,0.03606412897774815,11471
0.10642673047975852,0.3539386905998421,0.5685470217026961,0.02443775946901299,0.02310970448855712,0.041052133707420495,11480
0.09490304935293702,0.34128829821562157,0.5772750228643417,8.330939535272E-4,0.029858822296458188,0.0840546770412658,11482
0.41337611190318013,0.1680494922380417,0.8183911609917115,0.22588563792205618,0.0023706133940066417,0.022783009296133094,11484
0.12652175333380747,0.5979477148789626,0.3874912128640482,0.06519678115483588,0.022958887447605155,0.04536693115619597,11489
0.05046177811663932,0.3624066620109937,0.6103770938630287,2.8473353192737765E-4,0.020019875526012636,0.009156012270639842,11495
0.06593508166619218,0.29755985693385206,0.8403418898582459,2.8934907436387665E-4,0.004522899934442363,0.007089770777086571,11500
0.33315054675301486,0.2972823659268518,0.5901960870776422,0.16750655501918343,0.012717125559526553,0.08936273030655857,11514
0.2338870921291602,0.04863584358185434,0.7934791461779521,0.016104777026859377,0.0014546969501151908,0.030563396437473998,11527
0.09479495930509307,0.3541605136834849,0.8102564192544192,0.0037273442576426447,0.03237143506710737,0.025230109992029015,11530
0.4179573582915159,0.016427278501960713,0.6932378201960371,4.318994436574443E-4,2.267402117279141E-4,0.037462035810952116,11540
0.09173174887979164,0.641759651975754,0.5276470695550625,0.03714216020541221,0.03992254032571724,0.05713528461151003,11544
0.11302411712688179,0.3215419682124868,0.5946204313674034,0.05234842047952864,0.00431550760146487,0.012374889258727028,11546
0.11087947814510418,0.0895443089831716,0.5778230430224003,1.9332339813834425E-4,1.9468068259732445E-4,0.021923131539679015,11550
