@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute 91pixel numeric
@attribute 92pixel numeric
@attribute faceId numeric
@data
1.4352686128093959,2.692162096118476,2.907849472720892,-3.083686448341686,-2.843093722003614,2.9829373914033916,2.714965160462917,2.0899424410414196,2.601173153319209,-2.999695598985629,3.141592653589793,0.0,3.141592653589793,2.9441970937399127,-1.2490457723982544,-0.18164883000001195,-0.7219383377458986,1.2637505947761059,-0.07982998571223732,-0.26916749278570046,2.1815222911841055,2.343037354719589,2.2448152474832663,1.9591150449673627,2.9147938055359073,3.0483387384850134,3.1183410307793302,-3.0606885544345626,3.064820762320015,2.356194490192345,2.6344941491974563,2.7928216500058864,3.0309354324158977,2.5535900500422257,-0.3217505543966422,1.1071487177940904,2.9441970937399127,2.356194490192345,0.0688564893010446,-0.5148847764042249,-0.6086893073274118,1.7734549959423729,-0.6267429012110469,-0.5372847143007717,1.8438050298816073,2.048883365398469,-2.5535900500422257,3.0356082956001935,-3.1140134411900524,3.141592653589793,2.968346987137428,-2.819842099193151,-2.356194490192345,-2.5213431676069717,2.723368324010564,2.922923707715851,2.761086276477428,-0.982793723247329,0.7853981633974483,3.141592653589793,1.3258176636680326,0.19739555984988078,-0.28438477659385886,-0.6935934570059423,-0.6885591581361412,2.356194490192345,-0.19739555984988078,0.12630811706324024,2.3774678762164063,-1.7359450042095235,-3.109345771154539,3.128170640849702,-3.1282601102956478,3.117787627404723,-2.958481836327309,-2.0988707752212563,-1.3909428270024184,-2.1587989303424644,-2.7928216500058864,-2.677945044588987,-1.1071487177940904,-0.6435011087932844,2.356194490192345,1.373400766945016,0.16514867741462683,-0.6202494859828215,-0.7188299996216245,-0.7940935964092269,-0.813692497245952,0.6435011087932844,-0.3217505543966422,-3.0140830953745548,1
-2.999695598985629,-2.761086276477428,-0.6857295109062863,-0.6107259643892086,-1.892546881191539,-3.0309354324158977,-3.1016139664665032,-2.976443976175166,-2.8049178342030663,-3.0090411212931194,-1.8157749899217608,-0.24497866312686414,-0.8110335719191257,-0.9048270894157868,2.677945044588987,2.7950537891558516,2.9648837975197564,-1.2490457723982544,0.12435499454676144,0.0,0.0,-0.4862426330875049,-0.2931868965578822,-2.8809902618424523,-2.498091544796509,-1.0191413442663497,-0.7454194762741583,-1.2924966677897853,-2.819842099193151,-2.8535372065391673,-2.810496576885661,-2.922923707715851,-2.8632929945846817,-2.1112158270654806,-0.7419472680059175,-0.9272952180016122,-0.8076167287241673,-1.2627435457711202,-2.916881485175151,-3.027800646446085,-2.1587989303424644,-0.11065722117389563,-0.1418970546041639,0.0,-0.35523086204668164,-0.5404195002705842,-2.992702705980296,-2.6224465393432705,-1.1760052070951352,-0.6022873461349642,-0.7853981633974483,-2.761086276477428,-2.7928216500058864,-2.774418819771574,-2.988943325194528,-2.838707785214822,-2.677945044588987,-0.9505468408120751,-1.042721878368537,-1.1659045405098132,-1.237552025683224,-2.356194490192345,-2.7686049317897323,-0.5880026035475675,-0.2914567944778671,-0.3587706702705722,0.0,-0.27829965900511133,-0.5424315699899499,3.141592653589793,-2.855541211872475,-0.7853981633974483,-0.2860514417173182,-0.3217505543966422,-2.9147938055359073,-2.875340604438868,-3.0060649396042924,-2.988943325194528,-2.896613990462929,-2.761086276477428,0.4636476090008061,-1.3258176636680326,-0.844153986113171,-0.4636476090008061,-2.677945044588987,-2.788602265762883,-0.24497866312686414,-0.5585993153435624,-0.4636476090008061,0.0,-0.3217505543966422,-0.3073974731228215,11427
-0.7853981633974483,-2.1293956421384594,-3.017237659043032,-2.677945044588987,-2.677945044588987,1.0303768265243125,0.2914567944778671,-0.5880026035475675,-1.3258176636680326,-2.356194490192345,3.141592653589793,-2.0344439357957027,3.141592653589793,0.7853981633974483,0.24497866312686414,-0.24497866312686414,0.0,-0.7853981633974483,-0.5880026035475675,-0.7853981633974483,-1.1071487177940904,-0.4048917862850834,-0.4266274931268761,2.356194490192345,-2.214297435588181,3.141592653589793,-2.677945044588987,-0.982793723247329,0.7853981633974483,0.7853981633974483,2.356194490192345,0.7853981633974483,2.356194490192345,-2.356194490192345,-1.1071487177940904,0.4636476090008061,1.1071487177940904,0.4636476090008061,-0.7853981633974483,-0.7853981633974483,-0.5880026035475675,0.0,0.0,0.0,0.4636476090008061,-0.6947382761967033,-2.9441970937399127,-2.6224465393432705,-2.356194490192345,3.141592653589793,0.7853981633974483,0.507098504392337,0.0,0.7853981633974483,0.7853981633974483,2.677945044588987,2.761086276477428,0.7853981633974483,0.6747409422235527,1.3258176636680326,3.141592653589793,-1.1071487177940904,-0.7853981633974483,-0.3805063771123649,-0.19739555984988078,0.3217505543966422,-0.7853981633974483,-0.4636476090008061,-0.24497866312686414,-2.0344439357957027,2.922923707715851,-2.5535900500422257,0.4636476090008061,0.7853981633974483,-1.1902899496825317,-1.7681918866447774,-1.2490457723982544,-1.2490457723982544,-1.2490457723982544,2.1587989303424644,0.5880026035475675,-0.4636476090008061,-2.677945044588987,3.141592653589793,2.0344439357957027,0.5880026035475675,-0.3805063771123649,-0.27829965900511133,-0.982793723247329,-1.2490457723982544,-0.3805063771123649,-0.19739555984988078,11433
3.141592653589793,-2.896613990462929,-2.999695598985629,-2.6344941491974563,2.7367008673047097,2.7270857790050074,-0.5880026035475675,-0.5880026035475675,-2.2455372690184494,2.4668517113662407,2.9147938055359073,2.5535900500422257,-2.6224465393432705,3.141592653589793,-1.1071487177940904,-0.7853981633974483,-0.3217505543966422,1.2490457723982544,0.0,-1.1071487177940904,2.507569933926371,2.896613990462929,-0.3805063771123649,3.1016139664665032,3.070285188804503,-2.746801533890032,2.677945044588987,-3.017237659043032,2.5948038127005457,2.761086276477428,-0.83798122500839,-0.27829965900511133,2.4805494847391065,-3.070285188804503,2.746801533890032,-3.0419240010986313,2.9441970937399127,-2.677945044588987,-1.1071487177940904,-0.08314123188844122,-0.19739555984988078,1.042721878368537,-0.8253768505207383,2.0701430484750265,3.0090411212931194,-0.3587706702705722,3.0890095919788516,2.976443976175166,-3.050932766389048,2.4668517113662407,-2.2455372690184494,2.677945044588987,2.6590793585673165,-0.7853981633974483,-0.4939413689195812,-2.922923707715851,2.9441970937399127,3.141592653589793,2.51279636717436,-2.999695598985629,3.141592653589793,-1.1071487177940904,0.0,-0.702256931509007,1.4940244355251187,-0.4899573262537283,1.9890206563741257,2.813039483038342,0.7853981633974483,3.141592653589793,2.896613990462929,2.961739153797315,3.141592653589793,-1.7894652726688387,3.141592653589793,2.677945044588987,-3.0309354324158977,-0.7378150601204649,-1.446441332248135,2.677945044588987,-2.8632929945846817,2.642245931909663,2.843093722003614,3.141592653589793,-1.1071487177940904,-0.3217505543966422,-0.507098504392337,0.982793723247329,-0.09966865249116204,-0.9179496956941223,2.5415424401880395,3.141592653589793,11435
0.982793723247329,0.4636476090008061,-2.714965160462917,0.4266274931268761,-0.4636476090008061,3.141592653589793,2.9441970937399127,-2.761086276477428,-2.976443976175166,-2.896613990462929,-2.5535900500422257,0.8621700546672264,-2.4668517113662407,0.8329812666744317,0.3923401442155158,-2.8632929945846817,-2.852617243597227,-2.9669204545815537,2.356194490192345,0.09966865249116204,-0.05549850524571683,-0.19739555984988078,-0.19739555984988078,0.4636476090008061,3.0309354324158977,-2.5213431676069717,0.3217505543966422,-2.819842099193151,3.141592653589793,3.0309354324158977,-2.843093722003614,-2.961739153797315,-2.9562447035940984,-1.4056476493802699,0.7188299996216245,-1.8157749899217608,0.40024065703397416,0.6435011087932844,-3.0750244898139694,-2.859820786316441,-2.601173153319209,0.3217505543966422,0.12435499454676144,-0.06656816377582381,-0.19739555984988078,-0.19739555984988078,0.39479111969976155,-2.723368324010564,-2.999695598985629,0.19739555984988078,-2.819842099193151,3.141592653589793,-3.0309354324158977,-2.709184878019255,-3.050932766389048,-2.729182211992406,1.2490457723982544,0.12435499454676144,2.0344439357957027,0.3671738338182192,0.18534794999569476,-2.8501358591119264,-2.909035711784884,-2.4668517113662407,0.0,-0.24497866312686414,-0.13255153229667402,-0.19739555984988078,-0.19739555984988078,0.3430239404207034,-2.8809902618424523,-0.7853981633974483,0.19739555984988078,-2.976443976175166,3.141592653589793,-3.0750244898139694,-2.709184878019255,-3.058451421701352,-2.6135182051634334,0.3217505543966422,0.1418970546041639,0.24497866312686414,0.3547056520109403,2.356194490192345,-2.930499320367047,-2.875340604438868,-0.7853981633974483,0.0,-0.3217505543966422,-0.13255153229667402,-0.17985349979247828,-0.1418970546041639,11436
0.10487693873023389,-2.8535372065391673,-3.063827713987061,-3.0045264792796056,-2.6224465393432705,-1.4056476493802699,-1.2490457723982544,-1.1902899496825317,-0.7086262721276703,-0.27829965900511133,-0.7853981633974483,-1.1071487177940904,-0.7853981633974483,0.0,-0.5880026035475675,-0.19739555984988078,-0.7853981633974483,-0.43662715981354133,-0.23554498072086333,-2.761086276477428,1.9100889412489412,-0.3129012278803845,0.0,0.1297025371559121,-2.761086276477428,-3.0572859210635865,-3.1058935409104693,-2.782821983319221,-1.1071487177940904,-1.2490457723982544,-0.4636476090008061,-0.3217505543966422,-0.12435499454676144,-1.1071487177940904,-1.1071487177940904,-0.7853981633974483,-1.1071487177940904,0.0,-0.7853981633974483,-0.982793723247329,-0.2267988480538859,-0.26299473168091947,-0.3217505543966422,2.1025203940537023,-0.3455555805817121,-0.09065988720074511,0.15394466445834992,-2.841421482759681,-3.079173843593836,3.141592653589793,-2.896613990462929,0.0,0.0,0.982793723247329,0.0,-0.6435011087932844,-1.2490457723982544,-1.1071487177940904,-1.1071487177940904,-0.982793723247329,-0.4636476090008061,-0.7853981633974483,-0.5880026035475675,-0.09065988720074511,-0.23554498072086333,-0.20749622643520266,2.3996453855838755,-0.19739555984988078,-0.20902294280626463,0.23554498072086333,-2.916315874375738,-3.0899145691073633,-3.026716048172894,-2.896613990462929,0.0,0.0,0.0,0.7853981633974483,-0.7853981633974483,-0.5404195002705842,-0.4636476090008061,-1.3258176636680326,-0.4636476090008061,-0.7853981633974483,-0.4636476090008061,-0.9272952180016122,-0.3217505543966422,-0.29544083714372,-0.2267988480538859,2.723368324010564,0.9097531579442097,-0.27490984148067255,11437
3.0940095503128098,-3.0828368308740703,3.141592653589793,-2.9147938055359073,-2.761086276477428,-2.896613990462929,2.999695598985629,2.677945044588987,-2.999695598985629,-2.896613990462929,-2.498091544796509,-2.2455372690184494,-1.2924966677897853,0.3805063771123649,-0.9272952180016122,-0.6435011087932844,0.3671738338182192,-0.26060239174734096,-0.2662520491509253,-0.27829965900511133,0.21866894587394195,0.0,-0.20749622643520266,2.961739153797315,-3.0916342578678506,-3.070285188804503,3.141592653589793,-2.9441970937399127,-2.782821983319221,3.141592653589793,-2.999695598985629,-2.819842099193151,-2.875340604438868,3.141592653589793,-2.0344439357957027,-0.3217505543966422,-0.3217505543966422,-0.5880026035475675,0.15264932839526518,0.0,-0.09966865249116204,-0.07677189126977804,0.17985349979247828,0.3587706702705722,0.21866894587394195,0.0,2.999695598985629,3.0060649396042924,2.999695598985629,2.999695598985629,3.141592653589793,2.8501358591119264,-2.761086276477428,3.141592653589793,-3.0309354324158977,2.9441970937399127,3.141592653589793,2.976443976175166,-0.19739555984988078,-0.19739555984988078,0.3217505543966422,0.5880026035475675,-0.3805063771123649,0.07130746478529032,-0.1418970546041639,0.0,-0.21866894587394195,0.5880026035475675,0.6435011087932844,-2.999695598985629,3.046640947247037,3.141592653589793,3.070285188804503,2.819842099193151,2.9441970937399127,3.141592653589793,2.976443976175166,3.141592653589793,-3.0419240010986313,-2.7928216500058864,2.819842099193151,0.24497866312686414,-0.16514867741462683,0.4636476090008061,-0.27829965900511133,-0.21866894587394195,0.0,-0.08314123188844122,-0.4266274931268761,-0.18534794999569476,0.17467219900823971,0.24497866312686414,11438
-2.864924314507898,-2.669646479904318,-3.050932766389048,0.6794138054078485,-1.9513027039072617,3.141592653589793,0.5123894603107377,-1.9890206563741257,-2.677945044588987,-2.279422598922567,0.7853981633974483,0.7853981633974483,-1.9756881130799802,-2.390663591191853,-2.896613990462929,-0.7853981633974483,0.27829965900511133,0.0,-1.373400766945016,-1.4056476493802699,-0.3587706702705722,-0.4636476090008061,-0.9505468408120751,-2.569754923672833,-2.766321830733836,0.851966327173272,1.2649174553900444,-2.1421338066285234,1.460139105621001,1.642103791580187,-2.20354516179708,-2.896613990462929,0.5123894603107377,0.9162255594715052,-2.5829933382462307,-2.305390786134123,-2.761086276477428,0.0,0.8960553845713439,0.3217505543966422,-1.892546881191539,-1.4056476493802699,0.19739555984988078,0.12435499454676144,-0.19739555984988078,-0.6435011087932844,-2.648907565416342,2.9441970937399127,0.8465463260467495,-1.9890206563741257,1.9756881130799802,-0.21866894587394195,2.1587989303424644,-2.642245931909663,2.1587989303424644,0.747441718209134,0.24497866312686414,-2.489723539284216,-2.44685437739309,-1.2490457723982544,-0.5880026035475675,-0.5880026035475675,-1.7126933813990606,-1.892546881191539,-0.3805063771123649,0.0,-0.4636476090008061,-0.16514867741462683,0.0,-2.9173579024806973,1.1410340476982082,1.1902899496825317,0.3587706702705722,1.687905071361761,2.5535900500422257,-2.51279636717436,-2.992702705980296,0.5532943253222926,1.0603080048781208,-2.2878081466018414,-2.677945044588987,2.356194490192345,-2.356194490192345,-1.4288992721907328,-1.6951513213416582,-1.6814535479687924,-0.8960553845713439,-0.3217505543966422,-0.7853981633974483,-0.5191461142465229,-0.12435499454676144,0.0,11443
-2.976443976175166,-2.9147938055359073,-2.9340964271545906,-2.642245931909663,-3.024483909022929,2.9562447035940984,2.896613990462929,2.7928216500058864,-3.050932766389048,2.761086276477428,2.4668517113662407,1.8157749899217608,-1.2490457723982544,3.141592653589793,0.5404195002705842,0.6202494859828215,0.7853981633974483,0.39479111969976155,0.24497866312686414,0.19739555984988078,-0.19739555984988078,-0.06656816377582381,0.0,-2.8864102629689747,-2.90604767286893,-3.0419240010986313,-2.819842099193151,-2.961739153797315,2.709184878019255,2.5535900500422257,2.988943325194528,3.058451421701352,2.5535900500422257,2.0344439357957027,2.601173153319209,-2.4668517113662407,-0.24497866312686414,0.12435499454676144,0.24497866312686414,0.3217505543966422,0.12435499454676144,0.0,-0.1418970546041639,0.1418970546041639,-0.24497866312686414,-0.6055446636049701,-2.7928216500058864,-2.91811605244916,-3.024483909022929,3.050932766389048,3.141592653589793,2.677945044588987,2.677945044588987,3.079173843593836,2.875340604438868,2.677945044588987,3.141592653589793,-2.7367008673047097,-2.677945044588987,-0.4636476090008061,-0.24497866312686414,-0.24497866312686414,-0.3217505543966422,0.19739555984988078,0.09966865249116204,-0.3217505543966422,-0.11065722117389563,0.19739555984988078,-0.4636476090008061,-2.819842099193151,-2.9340964271545906,-2.999695598985629,3.141592653589793,3.141592653589793,-2.8632929945846817,-2.896613990462929,-3.079173843593836,3.141592653589793,-2.819842099193151,-2.5535900500422257,-2.356194490192345,-2.677945044588987,-0.6435011087932844,-0.3587706702705722,-0.3587706702705722,-0.09966865249116204,0.2662520491509253,0.1418970546041639,-0.19739555984988078,-0.09966865249116204,-0.1418970546041639,1.9513027039072617,11444
1.9195673303788037,2.709184878019255,3.064820762320015,2.961739153797315,2.875340604438868,2.677945044588987,2.007423486608438,2.1293956421384594,1.892546881191539,1.8157749899217608,1.3258176636680326,-2.356194490192345,3.141592653589793,0.6747409422235527,0.7086262721276703,1.4288992721907328,2.0344439357957027,1.2924966677897853,0.20749622643520266,0.0,-0.04542327942157701,-0.5880026035475675,-0.49642275340488184,2.356194490192345,2.677945044588987,2.838707785214822,2.922923707715851,-3.0309354324158977,-2.819842099193151,-2.976443976175166,3.141592653589793,2.601173153319209,2.5535900500422257,2.4668517113662407,2.0344439357957027,0.0,0.3217505543966422,0.24497866312686414,0.7853981633974483,1.4288992721907328,1.35970299357215,0.851966327173272,0.3217505543966422,-0.19739555984988078,-0.24497866312686414,0.0,-0.43662715981354133,-2.4149503129080676,-2.896613990462929,-2.609868586330988,-2.393214606066275,-2.3086113869153615,-1.929566997065469,-1.653937558683338,-1.4801364395941514,-1.460139105621001,-2.677945044588987,3.141592653589793,2.356194490192345,0.1418970546041639,0.09966865249116204,-0.3805063771123649,-0.19739555984988078,0.5667292175235064,0.6947382761967033,0.4636476090008061,0.4266274931268761,0.3217505543966422,0.15037142800713454,-1.0563450137358688,-1.983206768392284,-2.4149503129080676,-2.5535900500422257,-2.356194490192345,-2.279422598922567,-2.5213431676069717,-2.2655346029916,-1.750649826587375,-1.2722973952087173,-1.2924966677897853,-1.446441332248135,-0.6435011087932844,-0.6947382761967033,-1.0121970114513341,-1.3439974787410107,-0.8850668158886104,-0.6659692373791098,-0.4939413689195812,-0.4636476090008061,-0.13255153229667402,0.4124104415973873,0.1283232276857948,11446
