@relation predictor
@attribute hue_mean numeric
@attribute saturation_mean numeric
@attribute value_mean numeric
@attribute hue_deviation numeric
@attribute saturation_deviation numeric
@attribute value_deviation numeric

@attribute faceId numeric
@data
0.47242483335236707,0.4372086285551389,0.736339874068896,0.20100132713972804,0.06502127082663244,0.09798680701975941,1
0.10520851090550423,0.09080131866037845,0.3306928159296513,2.1456360725512867E-4,0.001444023187523027,0.01013199986768862,11427
0.5846829956552635,0.07924011995395025,0.9251764750480652,0.19637277815048562,0.0020229084777522556,1.5860974656706046E-4,11433
0.10484142328302065,0.2464998596906662,0.9805228769779205,4.1504204375173077E-4,0.018512296542187272,4.6800797530824627E-4,11435
0.08455052216847737,0.2554568529129028,0.7861960911750794,3.1816744662114903E-4,0.00103384500386813,0.0037611621813922755,11436
0.09640945280591647,0.4566732047001521,0.7435032832622528,3.06757815067181E-5,0.012780196351282377,0.005741605706251632,11437
0.06552551992237568,0.4921386267741521,0.8131764817237854,1.5629034979549414E-5,0.007537639645197863,0.0028693124863505962,11438
0.06618769894043605,0.15133565018574396,0.8437908589839935,0.001130429032086802,0.003775012140029954,0.00593605807317747,11443
0.16334938265383245,0.1286500888566176,0.8964967381954193,0.011250837692337739,0.004977612336990174,0.0032610831261359976,11444
0.07027451110382875,0.46356708645820616,0.8077124295632044,3.584140868044564E-5,0.001519545092200451,0.006562073756615839,11446
0.041101637097696465,0.26086933185656863,0.916261442899704,2.726202636181085E-4,0.0033543674901172025,0.0027938249478249573,11449
0.074630304997166,0.4610895676414172,0.8158431443075339,0.011554636562780194,0.03212997964586738,0.04944126532723164,11451
0.05351009458303452,0.5112973146637281,0.7431111186246078,2.6169307968602125E-4,0.044097864864998296,0.07698182549868303,11452
0.15981915075331926,0.3058196914444367,0.23134641153117022,0.06819267775681725,0.03294604271116113,0.01704298358128754,11454
0.49726037844394644,0.6014772188663483,0.3489150399963061,0.21301835855755522,0.02700818660109857,0.07611635579884099,11455
0.12817170759042104,0.06857734981924296,0.8948235356807709,1.0390794601534156E-4,0.002277470209709749,0.0039779710751929286,11460
0.03204030476510525,0.2722626866896947,0.9840522885322571,1.1653403665934874E-4,0.0018548553003946194,4.555512293883624E-4,11462
0.6939867492516836,0.039157589512566725,0.6099085175991058,1.8923667597907784E-5,3.1978541772367865E-5,0.004032233225235151,11465
0.06852295917769273,0.430198487440745,0.8648366093635559,3.332667722415793E-5,0.008413873563650224,0.003283181290873215,11466
0.05497286096215248,0.3676163146893183,0.7113725648323694,1.63625542357795E-4,8.197572192177613E-4,0.008708035091508703,11468
0.07656098860005538,0.36295702666044233,0.952758172750473,7.330135213632484E-5,0.017551325203344625,0.0017124358674581138,11470
0.08188975806037585,0.4416437530517578,0.8530196156104406,2.4838033331842032E-5,0.011746006731827791,0.012207144219262497,11471
0.06474582186589638,0.38748627493778864,0.6994248519341151,1.1845903427703176E-4,0.005901456628017507,0.025096630338075444,11480
0.07200172856450081,0.22965614741047224,0.8040784400701523,6.6433915760287E-4,0.030051600288525736,0.036378188008287085,11482
0.10817938776997228,0.11840124353766442,0.9507451009750366,0.08637273507657707,0.0019110466233204601,9.27946576551738E-4,11484
0.044189454826215904,0.524264571070671,0.5491764867305755,2.861971258102197E-4,0.038394454641190186,0.01950980606202209,11489
0.04706890961776177,0.27903490513563156,0.6716862934827804,2.0372824054292032E-4,0.0010173527469764525,0.00237839195804115,11495
0.0702574222534895,0.2732302927970886,0.8980392217636108,5.845553495251545E-5,0.0015460135085685492,0.0021737277941842595,11500
0.21478109817331037,0.26059485082825024,0.6312418388823668,0.10230785951544208,0.008659869929263899,0.09129912399326308,11514
0.358005289832751,0.012921522880593936,0.9730980408191681,0.024362604763371962,8.907982976140626E-5,0.0021169352852553752,11527
0.10510839348038038,0.2860608145470421,0.8954248426357905,0.0019047879535332465,0.010746444667787746,0.0033627405894480545,11530
0.40666665732860563,0.009554754154135784,0.8003137360016505,0.003511110891236209,4.0414375994854385E-6,0.014932414065958086,11540
0.05756037801504135,0.6488245677947998,0.7558954393863678,5.338873552221002E-5,0.014568323055831956,0.007288054836266782,11544
