@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute faceId numeric
@data
0.6796289732833348,0.7792517966096099,0.5817713810122139,0.6262691308980092,0.631019660143857,0.29931890615999435,0.4928421096129287,0.808099456032754,0.8489501273887674,0.8142354549684229,0.1995459374399962,0.34849199776158557,0.7792517966096099,0.6262691308980092,0.682552122142361,0.18397226415002305,0.539143433963811,0.7676685489209141,0.7139172491996031,0.8043953901335535,0.3812319781880123,0.9316893629552664,0.833567178484542,0.34849199776158557,0.35973655462521786,0.35973655462521786,0.7426219421152161,1.2405596162222057,0.6810921159311714,0.32483725162662336,0.3398144866416674,0.5714126052339207,1.2636158847003927,1.011601470700956,0.7598482918699626,0.3217581560534214,0.8477767334245286,1.1402090485996612,1.2761582852398057,0.8935113608866863,0.682552122142361,0.7585370772745782,1.57691800444506,1.5385755260293752,0.8766405284790184,0.5953027567753918,1.592621618332176,1.4751560798038614,2.2309914037487597,1.3008803553072406,0.8800405691468399,1.7240815185943017,1.4832318121155508,1.4568220122003261,1.5262329432970587,0.9155223280632674,0.7055014276102395,1.9248685606805678,0.4461982807497519,0.8466017131322875,0.04461982807497519,0.38383427446045704,0.4394543418510202,0.9652744681602644,0.04461982807497519,2.2350035805604036,1.4010910215386363,1.1583981114948316,0.18397226415002305,0.22751737404745367,4.017023775203975,2.6487797187421553,1.3599901081853794,0.631019660143857,0.8856782986115758,3.891145780079926,3.1942935712582465,2.1795313099500686,1.453401434547319,0.8856782986115758,4.366592216260431,2.424298368098262,1.2055613679657504,0.5203521421228963,0.49886484359999056,0.1608790780267107,0.5203521421228963,0.26017607106144813,0.4394543418510202,0.0,1
0.9760203318181803,0.13421873504624587,0.24159372308324256,1.2245574849823795,0.48019554466790265,2.795489821421345,1.3178065396433358,0.8644353436642599,1.2359789308126319,0.20965636637910856,2.5104285980846046,2.3601134728077198,1.0592230998208856,0.5862762842021377,0.2891160033716615,1.4128075973696876,2.6238303761688306,1.5006110770871957,0.631826765369355,0.5662694635118297,1.5755701716507893,0.8164206924033288,1.7479381667626213,0.7227900084291536,0.6266735838182688,1.1420429168068944,0.3395495259302416,1.2455614317560268,1.0455286246938926,0.5212112873568725,1.58582715631403,0.7894982848458484,0.8008259552561661,0.949828729496908,0.596027909978896,2.077400795872328,1.8646262589647742,0.5212112873568725,0.9486900732679882,0.5328331642058798,1.5966953165431652,2.496612788909278,0.5107371190404705,0.8923274973986368,0.40975201471707456,0.9756511166236495,2.4872147632981125,0.9271785140529372,0.6732377499437662,0.45870614997076237,1.2527721058179488,1.9066620496014008,0.8793119961093581,0.3843439663462894,0.41063036945432846,0.9115023460098991,1.4455800168583073,0.6442499282219801,0.469573792464988,0.22935307498538118,1.4318063115162445,1.7516444834464588,0.26438024716148456,0.4303380016319957,0.11067960430649251,2.0318074492386997,1.2266153192019276,0.16328413848066575,0.34896871112023925,0.20443588653365458,2.5131539734758532,0.857740680695513,0.3990609884751237,0.5807190376045861,0.07592558217078478,1.3308652223627224,1.1315841378189302,1.1277568975277663,0.5328331642058798,0.18981395542696194,1.4237312027155486,1.1914511758306552,1.205878960989073,0.3395495259302416,0.3265682769613315,2.777387476781161,1.1216703934779673,0.9932186393422194,0.21474997607399338,0.26977631864779006,11427
0.8772293170115579,0.5015750513021954,0.3846905036281075,0.8601941164110779,0.9264574166002195,0.3846905036281075,0.5161164698466467,0.7093342400995456,0.8601941164110779,0.816051791320509,0.43861465850577896,0.1720388232822156,0.6202947987145162,0.8601941164110779,0.8601941164110779,0.43861465850577896,0.4865992742808349,0.9264574166002195,0.980772192346778,0.769381007256215,0.8856240472021574,0.8515487299914611,1.1981117647122808,0.8772293170115579,0.6551043217585855,1.1981117647122808,1.2164981857020873,1.3870213360152073,0.7093342400995456,0.6082490928510437,1.2700613926263378,1.7030974599829223,1.4648577958060918,0.7399669582164421,0.3846905036281075,1.2164981857020873,1.7030974599829223,1.4597978228425048,0.6202947987145162,0.816051791320509,1.0948483671318785,1.7030974599829223,1.3436661637832865,0.3649494557106262,0.6082490928510437,1.22256554596252,1.6000535478422255,1.504725153906586,1.0948483671318785,0.9501154560620759,1.1015859591377812,1.4799339164328842,1.6000535478422255,1.4597978228425048,0.8515487299914611,0.8856240472021574,1.4597978228425048,1.7030974599829223,1.3436661637832865,0.5161164698466467,0.6082490928510437,1.22256554596252,1.7074365688242845,1.1015859591377812,0.24329963714041744,0.43861465850577896,0.8856240472021574,1.7417603346682815,1.2700613926263378,0.1720388232822156,0.3440776465644312,0.544034527547006,1.6546164196757114,1.4238746205577808,0.6551043217585855,0.7093342400995456,0.6551043217585855,1.504725153906586,1.53876201451243,1.121555910529653,0.43861465850577896,0.7399669582164421,1.4238746205577808,1.504725153906586,1.504725153906586,0.769381007256215,1.360086318867515,1.8084545659635465,1.4238746205577808,1.2405895974290324,11433
0.33915743498084877,0.4796410443295875,0.058165020239777994,0.1839339441074916,0.7076080113771183,0.16451552095759925,0.33915743498084877,0.1839339441074916,0.37243785086809467,1.1457180267603315,0.6183026463495023,0.629150888738761,0.4234477390578093,0.7448757017361893,1.1112411513776976,1.2366052926990045,0.9888053440762259,0.9888053440762259,1.0485848145646015,1.1471935174254961,0.8388678516516812,1.382566747905499,1.458771286220561,1.0725099799199476,1.382566747905499,0.31322822000151856,1.2269924461359711,1.5971568059956773,1.5223242630771021,1.430670330856742,0.7561452631171139,0.7911298074313406,1.7488239762372828,1.978465871192705,1.552036320644454,0.4796410443295875,0.5758043233515973,1.3971717315233347,1.991249544172381,1.458771286220561,0.40715514167844596,0.37243785086809467,1.1051353845557819,1.922967589531011,1.458771286220561,0.7803656350127683,0.4234477390578093,1.015808407991194,1.8838643499172065,1.6223766310096321,0.7561452631171139,0.8327963519349888,0.697980242877336,1.3616082144150694,1.458771286220561,0.4429715968441312,0.7194615664943812,0.7076080113771183,1.2914730359904676,1.4726206913036077,0.37243785086809467,0.523485182158002,0.7003995923946549,1.16330040479556,1.3690419814744748,0.1839339441074916,0.4796410443295875,0.697980242877336,0.9306403238364479,1.1991026108239689,0.7803656350127683,0.35380400568855913,0.8163849626005341,0.8897537196334419,0.9324562091218561,1.2529128800060743,0.4429715968441312,0.9306403238364479,0.8163849626005341,0.46532016191822395,2.5652026883104986,0.9378827702161842,0.39018281750638417,0.9396846600045556,0.7803656350127683,5.559857952127438,2.770633822047113,0.3678678882149832,0.758379079691643,1.0290442548217031,11435
0.4821229927388585,0.7112695966375701,0.6976833873418706,0.4933366543106374,0.6614672889550904,0.8874514937976467,1.225277766779641,0.9427359342169306,0.7773999667683495,0.8624478282237802,1.1468877633240866,0.9990674578091653,0.6696845889794216,1.4206155423704248,1.1179090730058892,0.9251678867032994,0.3807030145086246,0.681824875063199,1.375629333831104,1.4206155423704248,0.687814666915552,0.31808943368209247,0.9599825335602147,1.3332299439060533,1.4567305947340934,0.22186287344941166,0.826834111193863,1.2572229495466662,1.5056556083282457,1.291556169796087,0.646835871167835,0.9599825335602147,1.1288632613458998,1.3444637919314981,1.1179090730058892,1.2658935553926718,0.4467965499538393,1.0510879650404776,1.3686539862099778,1.0575722212698324,1.7993855646431696,0.26664598878121065,1.1031342948309,1.363649750126398,0.9949532297972921,1.380590148105252,0.739542911498039,0.9027271679422441,1.3083849728478611,0.8889908730878004,0.1653668222387726,0.7773999667683495,0.6614672889550904,1.2038886379393818,0.9427359342169306,1.0767907327088362,0.26664598878121065,0.681824875063199,1.0510879650404776,0.964245985477717,1.0780597852797251,0.4084259222598804,0.5846600069415324,0.9922009334326356,1.0099567980716542,0.26664598878121065,0.4961004667163178,0.687814666915552,0.826834111193863,1.0099567980716542,1.3115163334641713,0.4312239141118901,0.473538514123475,0.7487301322209967,0.9427359342169306,2.419673201203542,0.9147640616349684,0.11693200138830648,0.638324502013288,0.8935930999076785,3.525456210243646,2.79709559815745,0.42160432674816534,0.5150320409491949,0.8432086534963307,3.953616048496004,2.27822432682056,1.2561349156348949,0.629698098704111,0.8624478282237802,11436
0.8147337865667804,0.9042103780695919,1.1380695190506098,1.6796167293871354,1.6307090724170044,0.6298060677671551,0.8535521392879574,1.0492482526377032,1.3894822144885766,1.6094733487647979,0.6362002019294138,0.7660864902579794,1.0258420014949037,1.2866352826128546,1.4353330789051324,0.5761037853431638,1.0179203230870622,0.8906802827011794,1.1522075706863275,1.3420657962115234,0.37096527729412787,0.8295035773217292,0.8929495355069081,1.1522075706863275,1.337534328700695,0.25448008077176554,0.8906802827011794,0.8367907179800673,1.0258420014949037,1.4646428553595046,0.3181001009647069,0.4631607381628588,0.7869361894782773,1.2087803836658864,1.463260464437652,0.22938524495170456,0.40236833719119947,0.6998202221223553,1.2087803836658864,1.4646428553595046,0.20118416859559973,0.3426042937722144,0.6393732899522604,1.1522075706863275,1.5905005048235346,0.2623120631594258,0.25448008077176554,0.7253798356830268,1.1522075706863275,1.7283113560294912,0.17994459079061575,0.25448008077176554,0.7869361894782773,1.145160363472945,1.7994459079061575,0.06362002019294138,0.3426042937722144,0.7027060909517812,1.2087803836658864,1.9181198698567812,0.08997229539530788,0.3426042937722144,0.6393732899522604,1.2724004038588277,2.1004243848783974,0.14225868988132623,0.22938524495170456,0.5725801817364725,1.3420657962115234,2.0358406461741243,0.20118416859559973,0.2623120631594258,0.6487994488379503,1.311560315797129,1.849362968457241,0.3181001009647069,0.12724004038588277,0.8295035773217292,1.349584430929618,1.8548263864706391,2.3052931810849793,0.3869854750064399,0.8295035773217292,1.4054121819035623,1.972220625981183,4.406346664979191,1.7376536476338722,0.6881557348551137,1.348084058669292,1.8218001303291262,11437
1.0094163456394105,0.7012165693921847,0.5381072579067987,0.8619863114268865,0.8946429157823321,0.7012165693921847,0.7960858590912636,1.151030380034486,1.5300524833989517,1.3679215861933043,0.8992113348444192,0.6693262244774537,1.0148143325004073,1.4150373540031764,1.3838050976891605,0.7839839580550616,1.0148143325004073,1.203244407865613,1.4643697385152568,1.3066399300917695,0.7260968817271406,1.1282591791748309,1.5237909152498268,1.4643697385152568,1.203244407865613,0.6315276138493299,1.0466177683727713,1.4121386742353392,1.5688387675608284,1.2543743328880985,0.8946429157823321,0.9819814182676241,1.4455949910186165,1.4198553364619906,1.4643697385152568,0.8113802615941446,0.7031616953739735,1.160484587131938,1.3066399300917695,1.2587222638901276,0.850822280226567,0.4082073636210374,0.9127794139726143,1.151030380034486,1.3629200279980935,0.7839839580550616,0.3695735820548026,0.7995099000932934,1.2066450111830898,1.3599102634972482,0.3695735820548026,0.5629177093701507,0.6794527636477201,1.0774828892836084,1.3076848242452308,0.0,0.4213787160247457,0.6095163660999308,1.0413846467417187,1.2201526522635253,0.05226559720367078,0.33055666086505403,0.6095163660999308,0.953757648882444,1.2201526522635253,0.18844629066058227,0.33055666086505403,0.3804992910715958,0.8946429157823321,1.1025439808552218,0.9861453157502009,0.3695735820548026,0.6095163660999308,0.8992113348444192,1.1941287886368954,3.0841131320005495,1.1258354187403015,0.8113802615941446,1.051824854088277,1.3108145091943595,1.814301420526069,0.9721963059308033,0.584347141160154,1.411171124499111,1.3748932011363646,1.407294273425377,0.6611133217301081,0.7909220044302132,1.701644560453134,1.168694282320308,11438
0.7059988133021073,0.7879825373581659,0.7435528479047645,0.536183583827581,0.536183583827581,0.6186733659549012,0.6714181821309985,0.57889963262562,0.5832908432082896,0.45556471191268627,0.35239650372312525,0.4145060251964643,0.45556471191268627,0.430609304631237,0.6089735186935429,0.22211053583011867,0.29742113916190577,0.33252694255572307,0.41244891063660083,0.3689055205716702,0.22211053583011867,0.2916454216041448,0.22211053583011867,0.14871056958095288,0.2916454216041448,0.2608555952133814,0.17498725296248685,0.09222638014291755,0.20622445531830041,0.20622445531830041,0.20622445531830041,0.08248978212732017,0.09222638014291755,0.11665816864165793,0.1844527602858351,1.1407773203928486,0.44613170874285873,0.1844527602858351,0.20622445531830041,0.39128339282007213,1.1325459563723246,1.1143755912450823,0.44422107166023733,0.2916454216041448,0.2640961616399994,0.2916454216041448,1.2304533817172176,0.8248978212732017,0.46113190071458776,0.46113190071458776,0.6650538851114461,0.1844527602858351,1.224216179941132,0.7705181519988756,0.6241484582191803,0.24049697570033676,0.6131493860280335,0.7469767471239286,1.181073940047622,0.5609911694383787,0.6241484582191803,0.5167970037644862,0.6827244280423642,0.7096039370666876,0.8749362648124344,2.386864331946691,1.5210364271904648,0.46113190071458776,0.430609304631237,0.7023751855436127,4.972190937368895,4.534124993263945,2.6270761684099266,0.3802591067976162,0.44422107166023733,1.1166630563779687,3.233978216820484,4.630094963564772,2.283417895192428,0.8134764066117037,4.4468037325285055,2.7587868724910884,4.439912426865054,2.8812442224850625,1.072367167655162,2.160933166863797,4.1883369483189945,3.9937323871646035,0.7214909271010103,0.7825667856401443,11443
0.4339989179778633,0.22562529377443247,0.38422603016104584,0.5145048304847628,0.3567449130359077,0.1595411752351081,0.7684520603220917,0.859155522164983,0.6731049557075854,0.47862352570532435,0.7170484008956922,0.6137671558595427,0.5707918608574524,0.6137671558595427,0.1595411752351081,0.7449052475179031,0.6137671558595427,0.5752338878579678,0.3190823504702162,0.07134898260718155,0.6731049557075854,0.38422603016104584,0.3027080965937946,0.29417939156976686,0.6054161931875892,0.9704510827598579,0.519428433868646,0.8135035657453421,0.9912117445744979,0.8709253243205781,1.2842816869292677,1.1076340703943044,1.0534551037227058,0.6137671558595427,0.7027059840009545,1.1281264688721622,1.038856867737292,0.7170484008956922,0.6460925167222968,0.9081242897813839,0.9275367738933601,0.8135035657453421,0.5752338878579678,0.9275367738933601,1.3117350852397767,1.0702347391077232,0.7276197091780218,0.6578051171295272,1.1281264688721622,1.5761505422106699,0.8825381747093005,0.41603248532862963,0.5572533682840092,1.264307192968183,1.7894233802265058,0.8351184303522139,0.5045134943229911,0.41603248532862963,1.3724250828586457,1.8190492729450545,0.9384493466356199,0.8135035657453421,0.6460925167222968,1.500026458111094,1.8957895946729968,0.7880752711053349,0.9519141572622088,1.1614772875765467,1.8190492729450545,2.2764686492072173,1.170210322477328,1.5051084369541463,1.6097064190130033,2.1213577609791865,2.572524152423814,1.8605538360859997,1.1526780904831375,1.3853466531136243,1.927743355047119,2.572524152423814,0.543377662870525,0.519428433868646,0.9704510827598579,2.069120495608265,2.2842819992410943,1.08675532574105,1.231674405468348,1.8890645305745926,2.473660069115001,1.2129327043220863,11444
0.7054189326656457,0.7090457891310041,0.3857094179778538,0.32031423700077627,0.7198167215675229,0.25824559391498464,0.5774547028837117,0.5774547028837117,0.6406284740015525,0.8974516710326563,0.6077535335408606,0.6757036231906582,0.6603447162716646,0.8974516710326563,1.1920682716990854,0.6757036231906582,0.8103380447211477,0.8166442724742711,1.1659614222333474,1.2752369133782253,0.7374187516293332,0.7613782495602632,0.9741977193746928,1.5193838338521517,1.3148499517693313,0.7090457891310041,0.5774547028837117,1.281256948003105,1.2155070670817212,1.1659614222333474,0.6406284740015525,0.9741977193746928,1.6489184565262227,1.4765756741662537,1.3322916123579094,1.0743666121420712,1.4904080668426625,1.2671657125874836,1.1549094057674234,1.0743666121420712,1.1324818454692192,0.9741977193746928,0.8352773377104448,1.2006444130035845,0.7714188359557076,1.0647738610618471,0.774736781744954,0.8166442724742711,0.9311177305231283,0.8352773377104448,0.8352773377104448,0.8166442724742711,0.9636082992325121,1.3167993226718648,1.4324888161894282,1.8344807717588032,1.3148499517693313,1.219720275787915,1.4696106557365622,1.0329823756599386,3.2665770898970843,1.217615493761014,1.0932996393742143,1.1188095312383388,0.4176386688552224,4.03265320259804,1.2752369133782253,0.7714188359557076,0.6077535335408606,0.20258451118028692,3.4743391323454698,1.5109192340972153,0.4176386688552224,0.1432488816189428,0.4176386688552224,3.5270946633282287,1.181260539333003,0.0716244408094714,0.25824559391498464,0.25824559391498464,2.8765930579085497,0.8624724781603605,0.32031423700077627,0.40516902236057384,0.3038767667704303,0.3857094179778538,0.22649636909384385,0.2864977632378856,0.10129225559014346,0.43567446480941535,11446
