@relation gender
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute 91pixel numeric
@attribute 92pixel numeric
@attribute 93pixel numeric
@attribute 94pixel numeric
@attribute 95pixel numeric
@attribute 96pixel numeric
@attribute 97pixel numeric
@attribute 98pixel numeric
@attribute 99pixel numeric
@attribute gender {male, female}
@data
-0.9364053840672724,-1.0151451075791729,-0.9528020448283898,-1.1017988160829097,-0.707156192942555,0.45705806897170265,1.3790684196691447,1.4203065755391724,1.1754329873639668,0.826649657137105,0.08312058193634,-0.5598656536807785,-1.0805135630465499,-0.9837932935292987,-0.8792907830939682,-0.8881288296120197,-0.9901318821181672,-0.9229653509012451,-0.8889462857193099,-0.9825519051819144,-1.0983446950240774,-1.0704640297768202,-0.6973790083920699,-0.42677724696330727,-0.555766143271235,-0.6204860967239586,0.9769786677583835,1.5459396323586472,1.6256367315952003,1.704383780687329,1.1523866846451614,2.0203859202810435,2.5363276427373207,-1.0778932286550784,-1.041541288667365,-1.0106955940661473,-1.1230840691192698,-0.9740872978647499,-0.6069420231491078,0.2868982531758668,1.109479116196253,1.538159098254783,1.2962681273888628,1.0615804378236284,0.23997815356050523,-0.29062613300912893,-0.909346187621135,-0.8881288296120197,-1.041541288667365,-1.0778932286550784,-1.0704640297768202,-1.0228687570692354,-0.909346187621135,-0.6983475214594974,-0.6705722181233572,0.08003292137964757,1.1641814241699509,0.9207345700693992,1.1143527387292098,0.4095979622106309,0.4237710110745585,0.47924245654593073,0.704542905146612,0.5291649018764886,0.2219741527078607,-0.7640452241198484,-1.0778932286550784,-1.045247001101736,-1.0753488946242997,-0.9940473789751012,-0.46324122499210996,-0.5929269909959468,-0.5681490492797725,-0.2880411098228769,0.7891152018394824,1.0418632249210829,1.1427897508897251,0.5119690787475556,0.2925017782506194,-0.33552970677395,-0.7289176971269375,-0.9229653509012451,-1.0228687570692354,-0.9825519051819144,-0.8407492885937318,-0.4865249021805199,-0.49762308875624983,-0.3841639663450991,1.1151474432893904,0.9303755255417036,0.6615328411888195,1.2623575134612368,1.821873054369097,1.5284228529986692,1.143868944624144,0.5127790684884513,0.5960135769382081,0.9282128855717662,2.080468639056525,male
-0.4846941116690697,-1.0063498324687576,-1.0478173207366588,-0.7699046602830545,-0.29583282801970967,-0.5995945973711179,-0.7140875266955861,-0.882652447985813,-0.5209592218940621,-0.579061777171142,-0.31371289186417073,0.3184594678825458,0.37335574471905536,-0.8615386203540668,-1.0313120134709108,0.5297554609419025,0.429124841658854,-0.9437128903114547,0.4914944712999025,-0.30056766856999056,-0.9881357606401994,0.3524653695041484,3.414154580751805,1.9898523982616552,0.043605809912224874,-0.3393392702828587,-0.09902585175327934,-0.2970143159116485,-0.5740270661291347,-0.8171936947201951,-1.0536388669058983,1.2180529229542458,1.7028222105703266,-0.4846941116690697,-1.0932539474829577,-1.0063498324687576,-0.7699046602830545,-0.4802822360536731,-0.7770520288988237,-0.3393392702828587,-0.5397929677176161,-0.47881727261167706,0.16320906921922843,0.6153692209261191,1.1334495670263673,1.1503291802658488,-0.42920369306913353,-0.9084110353917977,0.2851604594311064,0.47855183164731097,-0.644630775968449,0.5838109037920298,-0.2587739414283062,-0.7204705471420418,0.9722306373925049,3.6337111258882704,0.8815303249497615,0.4069078870270793,0.42309505699257477,1.2782028920260728,0.2262128002149255,0.29173234121817476,-1.0016672952805195,-1.1370535090626857,0.9453131274294468,1.6043818989185117,-0.5807485225344922,-1.175918210801928,-1.072291966224168,-0.7226156258459139,-0.7204705471420418,-0.939997442085209,-0.8171936947201951,-0.7746574476867324,-0.9084110353917977,-0.009647856485188884,-0.1267337172045428,0.8314639822771044,1.4297676930053418,0.03050121541684537,-0.9255705178791359,-0.1644391058165694,0.429124841658854,-0.8415342415392651,0.4914944712999025,-0.4347196299677026,-0.9551470378862396,1.467572198460345,3.422550458250241,-0.39027981250299654,0.4550064651405866,1.2180529229542458,0.9082063895049988,-0.39027981250299654,0.47855183164731097,-0.34305976268883703,-1.1955059702173199,0.6069257175994467,1.3735325271062384,female
-0.9195118208245778,-0.9008351312354916,-1.2647846618867535,-0.6893299267831274,-0.43485204023688523,-1.007433480753585,-0.6779336771902024,-1.007433480753585,-1.1496937148660282,-1.0346027678453031,-0.7500822996204166,-0.33689178250989393,-0.22259181070111766,-0.3440570857209519,-0.3882781228379066,-0.43485204023688523,-0.7500822996204166,-0.7764951273375347,-0.9195118208245778,-0.8498183510618192,-0.8044208738038526,-0.8044208738038526,-0.9008351312354916,-0.6137319491544617,0.30062145983807365,0.8511366544931945,0.021971243779088757,0.12109386182608235,1.0513759683117625,1.5188939762438252,1.0399097561515855,1.4708959186383133,1.7275799606521016,-0.6450009443709624,-0.5647137617725487,-0.8044208738038526,-0.5278430295092481,-1.007433480753585,-0.9392583055206076,-0.28144717948953596,0.5766704904448496,0.580263577085533,-0.09108269249365124,-0.45096877097138877,-0.7764951273375347,-1.1496937148660282,-0.8498183510618192,-0.6893299267831274,-0.6137319491544617,-0.7902525307679372,-0.9392583055206076,-1.0346027678453031,-1.2647846618867535,-0.2747349003225048,0.14007938378918963,0.14007938378918963,0.6403094952611026,1.3848079154065003,0.48822841621094026,0.8354280384558607,1.3087271494449308,0.9460402352457626,-0.45096877097138877,0.5366736060454257,2.3491443801562126,2.2355698386842704,-0.11387519167950153,-0.45096877097138877,-0.11387519167950153,-0.5936948862767157,-1.1496937148660282,0.23581769538237124,2.6296453822424057,2.1435400259230373,1.6124890136313763,1.4636233831834085,1.3647349552597872,0.8852916632836936,0.23139764938267407,-0.6450009443709624,-1.007433480753585,-0.9008351312354916,-1.1496937148660282,-1.1496937148660282,-1.007433480753585,-0.4269099203145118,0.28360567055176134,-0.0413511133307261,-0.3440570857209519,-0.12544241460524297,0.4957682922029001,0.9460402352457626,1.3622150508791921,0.2490003997716167,0.9698773113141197,1.6216816047053435,1.1766630108593406,0.46157954342412444,2.949807475141076,female
-0.0819732808897444,-0.2553009943282552,-0.24180442261132948,-0.18523612755905572,0.1580562095374536,0.0780237118269464,0.11708449043773565,-0.15765318620397434,-0.5975249161267375,-0.5450497715471683,-0.5084722873947527,-0.5542437411619482,-0.5084722873947527,-0.5590325184360836,-0.610899534727373,-0.6346304467026954,-0.5450497715471683,-0.4708387103952524,-0.5450497715471683,-0.5239026427401373,-0.290877626435944,-0.5199357531059807,0.15441046116770785,-0.0349636454100684,-0.6675553282927977,-0.5450497715471683,-0.46769110633735794,0.5177014486739062,3.738668985291918,1.106393591914597,3.3677729340895133,-0.4554690963916411,-0.46769110633735794,-0.240143809441296,-0.3276205669002488,-0.09078009320079718,0.045348924704371546,0.4320391020967506,0.10168189525247262,0.11803780021926832,-0.15765318620397434,-0.5084722873947527,-0.5450497715471683,-0.5199357531059807,-0.5084722873947527,-0.5797666233841298,-0.5084722873947527,-0.5797666233841298,-0.7242111218582227,-0.6040260343873715,-0.46769110633735794,-0.41131927503554655,-0.6841494260346056,-0.35486053617784036,-0.39385391501394457,-0.24180442261132948,0.408904749450274,-0.290877626435944,-0.6346304467026954,-0.4409321540310985,-0.16334738032758378,3.668896793271429,0.7499286426978653,4.078516238234004,0.12089127735591255,-0.24180442261132948,-0.4409321540310985,-0.281715228525629,0.08598653560320378,0.06592902691963977,0.6224817175295639,0.44033765516363066,0.25053200716618745,-0.17931314758336528,-0.43255757391136007,-0.43255757391136007,-0.5199357531059807,-0.5590325184360836,-0.5797666233841298,-0.4708387103952524,-0.7242111218582227,-0.49758794759652336,-0.5450497715471683,-0.5450497715471683,-0.3795873836341455,-0.49758794759652336,-0.4708387103952524,-0.3156603843537387,-0.41131927503554655,0.48695140961693467,0.34251381261888425,-0.5975249161267375,-0.4838409469165203,-0.39385391501394457,2.26219954102308,3.1741438982583356,2.6986616697493364,1.448374201651184,0.11230164547238503,female
1.7268012854198367,-0.42505877794949815,-0.7438528614116219,-1.3814410283358693,-0.026566173621843547,-0.8235513822771527,0.29222790984028013,0.7704190350334656,-1.1423454657392764,-1.0626469448737457,0.6110219933024038,-1.3017425074703384,-1.1423454657392764,-0.7438528614116219,0.6907205141679348,-0.2656617362184363,0.6110219933024038,-1.3017425074703384,-0.7438528614116219,-0.026566173621843547,-0.8235513822771527,0.37192643070581105,2.0455953688819606,2.2049924106130225,1.487705722823244,-0.1859632153529054,-0.9829484240082147,0.6110219933024038,1.408007201957713,0.6907205141679348,-0.5047572988150291,-0.3453602570839672,0.451624951571342,1.7268012854198367,-0.42505877794949815,-0.7438528614116219,-1.3814410283358693,-0.026566173621843547,-0.8235513822771527,0.29222790984028013,0.7704190350334656,-1.1423454657392764,-1.0626469448737457,0.6110219933024038,-1.3017425074703384,-1.1423454657392764,-0.7438528614116219,0.6907205141679348,-0.2656617362184363,0.6110219933024038,-1.3017425074703384,-0.7438528614116219,-0.026566173621843547,-0.8235513822771527,0.37192643070581105,2.0455953688819606,2.2049924106130225,1.487705722823244,-0.1859632153529054,-0.9829484240082147,0.6110219933024038,1.408007201957713,0.6907205141679348,-0.5047572988150291,-0.3453602570839672,0.451624951571342,1.7268012854198367,-0.42505877794949815,-0.7438528614116219,-1.3814410283358693,-0.026566173621843547,-0.8235513822771527,0.29222790984028013,0.7704190350334656,-1.1423454657392764,-1.0626469448737457,0.6110219933024038,-1.3017425074703384,-1.1423454657392764,-0.7438528614116219,0.6907205141679348,-0.2656617362184363,0.6110219933024038,-1.3017425074703384,-0.7438528614116219,-0.026566173621843547,-0.8235513822771527,0.37192643070581105,2.0455953688819606,2.2049924106130225,1.487705722823244,-0.1859632153529054,-0.9829484240082147,0.6110219933024038,1.408007201957713,0.6907205141679348,-0.5047572988150291,-0.3453602570839672,0.451624951571342,female
1.4497499325395704,1.0515299803604232,2.4758640168503026,-0.3064755333698681,1.9928866498471796,1.4775019713302526,0.27812438734187417,-0.6934031675796117,-0.8677191409758732,-0.6728635370681936,-0.7347304414949071,-0.6372118819375916,-0.8233876329485307,-0.8372812271629625,-0.9097955831248525,-0.9475283288592631,-0.9762899328653356,-0.9762899328653356,-0.9762899328653356,-0.9097955831248525,-0.8233876329485307,-0.8677191409758732,-1.0363063905476337,-1.0363063905476337,-0.5779385932959242,0.22250473427653802,0.97626933258811,-0.8677191409758732,0.34316508569484305,0.842691306084929,-0.209535016605071,-0.5186247506583667,0.46963644621673906,1.9570595944566334,0.42110656646687733,2.4036254279328824,-0.49417175515696793,2.0711709987108695,1.3506122887843144,0.10050163701454232,-0.19220015143382185,-0.04688761324007709,0.14347756618651766,-0.09454273438745606,-0.19882727035805292,-0.6700123114373886,-0.8420890537189774,-1.0363063905476337,-0.9475283288592631,-0.9313184383871335,-0.9762899328653356,-0.8906433879261414,-0.9475283288592631,-0.9097955831248525,-0.9097955831248525,-0.9877520563404697,-0.744980385304649,-0.45178966006208277,0.11434286758621992,0.8790405542845573,0.13287578201475822,1.0232027356318578,-0.015562434007085787,-0.28851043335599036,-0.7895162399558829,0.34399029570907635,2.296557372132925,-0.7150819321267494,2.6673558957826535,-0.5420067653074863,1.8963912112671686,1.1236944258250428,0.7640332383854445,0.8087583093246026,1.4009125459919305,1.693363800794826,1.490350575441106,0.535719737460917,-0.06406430544630697,-0.5312561383042083,-0.9391977221333055,-0.9762899328653356,-0.9877520563404697,-1.0363063905476337,-0.8420890537189774,-0.8846660762371195,-0.8017427377065822,-0.7739612905604905,-0.6505775571969487,0.15968451519743002,0.6200810090241361,0.8554910017037524,0.9410830522770375,0.7195061377168179,0.8186921166847607,-0.6451825283830868,-0.17260760762323749,-0.46306185636618313,0.2858858331945142,female
0.6128729526153074,-0.011093825841563399,-0.2816578440738044,-0.25116120706076817,-0.2782298641208065,-0.011093825841563399,0.2910722761491727,0.2910722761491727,-0.35614235091985036,-0.5952400747180231,-0.7922102573254584,-0.7059768905572127,-0.8108691712258103,-0.9957308816586941,-0.549435233168138,-1.2424370485318033,-0.870489233367112,-0.9613514061835273,-0.7448904413528671,-0.2816578440738044,-0.7448904413528671,-0.5101338573823686,-0.11509417173130995,-0.16403028286791754,-0.5952400747180231,-0.5629260542404773,0.1867997386948496,0.011006828770297584,-0.619098015678242,-0.25116120706076817,-0.10313958467758197,0.3116371213253408,1.2327704016848071,0.5297720930419085,-0.1797118123023703,-0.1923987143756932,-0.22797110992499847,-0.1892149440799582,-0.10016757892191719,0.34538614912214866,0.43241519351108526,-0.35614235091985036,-0.5449833786337347,-0.9957308816586941,-0.7059768905572127,-0.6386943628662493,-0.9957308816586941,-0.9957308816586941,-1.1895635865798742,-1.1742491410549165,-0.9613514061835273,-0.5317584419552935,-0.9957308816586941,-0.7279534925643605,-0.10313958467758197,-0.0027663101192856457,-0.10016757892191719,-0.33795207076119405,-0.04490015882712142,0.1371286773548465,-0.030715771097205077,0.7751242560320677,0.4408968735867029,1.8605612686808646,1.3607669947436807,1.3988827844034468,0.5074222883221253,0.3161744216682957,0.1471870924720651,-0.10313958467758197,0.05422913579973845,0.08323414673964064,0.3520597728817808,0.17452506287346273,-0.44407912206201533,-0.6793961917048047,-0.8432580852969093,-0.45612721855367083,-0.39727520274085637,-0.9613514061835273,-1.0849900113568052,-1.352767400451139,-0.9868924860522719,-1.2635082707530276,-0.8108691712258103,-0.5101338573823686,0.46820226331623965,0.15468932279032555,0.08323414673964064,1.2902361079756046,1.3149104280851749,1.6807676185234137,2.390923049528528,2.2338894141633165,2.9670492292466735,2.711161545006398,2.2219493042514413,3.7817301068927187,2.4701309669878224,female
0.6143719567291983,-0.7815606057685672,3.8527194259142767,1.455438989755653,-0.07460885210014503,-0.6300837522991719,-0.07787156048936808,-0.20438214744825725,-0.3327387259400468,0.01915939583748206,-0.227724743508702,-0.7617865751277154,0.9521901497968244,-0.4025060744008486,1.1953261946739078,-0.9346095805558949,-1.0873125595789086,-0.9699066395667435,-0.6979738129230758,-0.7906694170128501,-0.8193649414141321,-0.8973457905187741,-1.029139838531545,-0.8819321091223613,-0.8973457905187741,-0.9535456624624554,-0.8730524488339124,-0.6869232170028139,-0.7575173350245112,-0.7999951959329578,-0.8730524488339124,-0.7815606057685672,-0.34773839330739886,1.8002428284925813,0.6852812655403884,3.1448201464491388,-0.21925622788660515,-0.3327387259400468,0.3243213873775276,-0.2136516817371761,0.17964788367663756,0.7367445583495567,-0.3065924077298754,0.09486860100297652,0.7735316492124613,-0.9346095805558949,1.3109048217833297,-0.8168875679263246,-0.9239132034078582,-1.1398180832005294,-0.8587941934078014,-0.744959599015321,-1.0873125595789086,-1.0873125595789086,-0.9420048761196842,-0.7815606057685672,-0.5352924427066271,-0.44045199586650113,0.22973358016799272,0.5926484756422135,0.6982791243263029,0.5426399771565724,0.7758366913716527,0.8782087208437103,0.5675650870890382,-0.060848236390040666,1.0593924237490868,1.0790268553362192,2.006091277025113,-0.15929358484129186,-0.34557912048545064,-0.7073790214586396,-0.10684240453785873,-0.15929358484129186,1.3948887726977777,0.9857401207353863,0.049562022235971274,0.47651755285803327,1.2393147118205234,-0.5815682741357469,-0.7073790214586396,-0.7575173350245112,-0.8730524488339124,-0.8424730568414042,-0.8505332447155739,-0.7131126351373187,0.2006830099603775,1.8156300609996936,1.9255627200460963,2.1766796850055528,2.041547030351502,1.2149762985729176,-0.06730266529102895,-0.6284523981045604,-0.4856072248669315,-0.7815606057685672,-0.7617865751277154,0.1179707367353084,0.31892238296050696,female
-0.21740700139530986,0.3156971578126947,0.49012028363553184,0.7694585223487853,0.7463650926394054,0.5655909729723022,0.13455709511410424,-0.0410686563223557,-0.3092517738282824,-0.6306001324358219,-0.8373618022401904,-1.0387462865601444,-0.9835643810483131,-1.0797094157026739,-1.2011730191605043,-1.2599599336156784,-1.3094575075607442,-1.2599599336156784,-1.2982442816382413,-1.1631888716074061,-1.0578143690170874,-1.0943971526890803,-0.8925292148836453,-1.0278703481773386,-1.1303611060256094,-1.14510688954799,-1.1394478859462371,-0.9733314142032183,-0.7421957228261217,-0.23722772465515926,-0.4366428340229506,0.0951729062615842,-0.186404114045116,-0.2183896929018958,-0.23456436301678962,-0.40424383251830154,-0.4580717603157906,0.08283485327026693,0.7500561438589556,1.5268744421839724,1.9873818754338823,2.1703051106416074,1.754443508995189,1.66091823234241,1.0947535479291937,-0.05243255987015205,-0.551466088759065,-0.8692086063112864,-0.9898491135540081,-1.0538978173960356,-1.0913891929232176,-1.141315992028579,-0.9536851494351758,-0.8026026436541084,-0.4817496437228681,0.24614835497731913,0.5164100845115033,0.83524359935031,1.3545642209588662,1.382738298432432,1.6970077306132165,1.5574237037876284,1.3869123631690519,1.2357978250700359,0.9064571926990653,0.00833681659569222,-0.7944298320654778,0.5043076731432737,0.6734907926664496,0.7998614843255393,0.4095062815899525,0.38328678208798284,0.09926203000745945,-0.9536851494351758,-0.18004978659650134,0.262730987984086,0.6551775517216686,1.400869183812556,1.1717536352225384,0.09926203000745945,-0.6213179859159449,-0.8158051990857517,-0.9565673245309239,-0.9804636106630803,-0.8637518072745027,-0.15466408063345766,0.2373259706554008,1.165903406231091,1.9233785463365292,2.248734642653584,2.079263463194517,1.8816346276368758,0.8245880582214703,-0.2557159868315159,-0.5225922260101594,-1.1199596528603244,-0.9683215607784621,-0.7712670051312674,-0.13742764611272562,female
2.2745567285741815,3.024495707722174,0.11732231804750146,-0.12010651103038948,0.21616025323355667,-0.5011922753954531,-0.46097204665275143,-0.481427244003074,-0.6460303151004546,-0.7238689183810687,-0.8507369022119613,-1.0124881185978196,-0.9120520021480412,-0.9058293323805477,-0.9528115812661765,-0.8817496264091482,-0.7793215564709773,-0.6353973312972327,-0.6143139347748695,-0.6798320462976035,-0.6850338267648897,-0.7163813204216961,-0.6887971786992093,-0.5773194769446987,-0.5906840134980277,-0.47812278230411503,-0.2960625451370776,-0.13280339018338852,0.36678831504351594,0.7305644409091957,0.6739606018453667,-0.06881585639628199,-0.8734387326465836,3.5982757378478696,0.1525089502493211,-0.4019091042415566,-0.08717110028432058,-0.11924722257299243,1.272537942409838,1.754151708836606,1.4921129949710692,0.7547567486187144,-0.049471675623179265,-0.6576556735285357,-0.9120520021480412,-0.9706105318484763,-0.9629641484792743,-0.966680893160649,-0.8383674049207596,-0.7558175088657675,-0.5773194769446987,-0.4948470616649882,-0.6347421393756911,-0.6143139347748695,-0.593049496858765,-0.6460303151004546,-0.6576556735285357,-0.5495327353069409,-0.4857050260703574,-0.5026672882132636,-0.5773194769446987,-0.28409737375358746,0.13359035316627282,0.3112550000207686,0.5791099063638616,0.009173723392356297,1.1116921699895368,0.632016443211835,1.7600690284620544,-0.3198599960667151,-0.49097907193653456,1.3538404309223224,3.287266992149054,2.9784949861887946,1.7868687139557398,1.1681215093541837,0.35890978286059194,-0.627604500332583,-0.9329636613782338,-0.9329636613782338,-0.9329636613782338,-0.7673118175740226,-0.7876512811657193,-0.44122063217587915,-0.15159713803512553,0.5363035045438742,0.8602195177550284,1.1881468577754817,1.2016710833739817,0.7706565258047547,0.2878742802735186,-0.26547596489378816,-0.5081109692471258,-0.41234610544573264,-0.4359468207861579,-0.07973180071604558,0.5520781375643805,0.43989252878760965,-0.0439007120908373,female
