@relation predictor
@attribute hue_mean numeric
@attribute saturation_mean numeric
@attribute value_mean numeric
@attribute hue_deviation numeric
@attribute saturation_deviation numeric
@attribute value_deviation numeric

@attribute faceId numeric
@data
0.7428018854797951,0.4567879748344421,0.6514733951645238,0.13181295460780879,0.0647402875618678,0.12855444401491267,1
0.10418082135064262,0.09487783713000161,0.36434735157660075,4.698135693348433E-4,0.004457899882701593,0.020368478516226703,11427
0.5875428734107742,0.07879505619938884,0.9208739542961121,0.18394361787679295,0.003892039240698742,3.386396978792392E-4,11433
0.09796238567147936,0.2666898296773434,0.9724817943572998,4.8421184272558145E-4,0.02432479287393297,0.0019576598816551383,11435
0.08025795945099422,0.2816698006221226,0.7332213044166564,2.1756795413606033E-4,0.0017866248609999073,0.007322444968177979,11436
0.10093181014060974,0.5039212346076966,0.7156750856127058,6.233550795920799E-5,0.01013290764213646,0.012573954082169027,11437
0.06269267859203474,0.511854099716459,0.775394971370697,5.903774307286548E-5,0.013843452010971632,0.008923233673299629,11438
0.06186767506280116,0.1946294438838959,0.8026218589714595,8.537974517308435E-4,0.006769452224930426,0.01578915961314434,11443
0.16903246863346014,0.13678005929504122,0.7444481894799642,0.051721057166913054,0.0056707194315989504,0.040034903418375144,11444
0.06130542906267302,0.5015253348009927,0.6704762038162776,1.2751008263606084E-4,0.011875211568669455,0.03639311074662986,11446
0.0556504689635975,0.3010566986458642,0.8747563099861145,0.015386073145897999,0.00774137691955202,0.010393391066953112,11449
0.10125365767627954,0.481456295805318,0.7130532295789037,0.03710146923124377,0.040320617028856795,0.0755397237661752,11451
0.09078401092839028,0.5207270293576377,0.6383865631052426,0.03863326239167487,0.05060431909937539,0.09334196019509648,11452
0.12165814003774097,0.3246389431825706,0.289882362144334,0.02568444590704103,0.030038565296948837,0.036911070227120306,11454
0.3375115648816739,0.5431094539165496,0.4189131730156285,0.17765159201871164,0.027217194861097443,0.09614267303410286,11455
0.1301809012889862,0.17495318619268282,0.7311372644560677,6.603183334149334E-5,0.016591073793241116,0.0456969833763402,11460
0.03588409792365772,0.27752558180264064,0.9579383778572083,1.505843395651649E-4,0.002145910182363076,0.0035394588441229518,11462
0.6691228829111372,0.040782949860606876,0.5621736894335065,0.0159647601913402,1.2969491526579102E-4,0.004909763655964636,11465
0.06636817099792616,0.42971049649374826,0.831215695142746,5.9003155899267356E-5,0.010642472313868764,0.016927881235867033,11466
0.13865911907383374,0.3313251455341067,0.675675083569118,0.07264022611161373,0.004316600290488968,0.034537445798346805,11468
0.06806062487619263,0.3996708539554051,0.9032829189300537,9.898932629614712E-5,0.01926558215988179,0.009715744088911397,11470
0.08606794846909387,0.4469434567860195,0.7429467916488648,1.247915004073237E-4,0.007853340470093463,0.026776454551628248,11471
0.11126889812094824,0.4133868167230061,0.5384425920248032,0.025595563773345705,0.013246247528429405,0.0239054397332433,11480
0.08520232229360512,0.3562709424325398,0.47890197136572427,0.0011684157381965934,0.014755009516317618,0.07792084425117118,11482
0.33332979078803743,0.13422081227813448,0.8926162528991699,0.21222433177500533,0.0018895820212290076,0.008795503851493353,11484
0.12104336060583591,0.5146437415054866,0.47753502556255883,0.06969587017593946,0.038383253876794365,0.06278120615716498,11489
0.05944552898673074,0.30988349199295045,0.6504650046144212,0.01524227822955045,0.0047070701008482,0.008265302926702408,11495
0.0668056045472622,0.27651214156832016,0.8371316623687745,4.8195810271984906E-5,0.0015757874770320267,0.00994321424987007,11500
0.21152827291882464,0.26369242668151854,0.678588243169444,0.1072953013087881,0.007808179027192855,0.08302131821833228,11514
0.26855987557343075,0.027055423137332713,0.8899944038050516,0.030108684685756264,0.0012113407486556785,0.02315404059417653,11527
0.09684834184391158,0.37625373188938416,0.7336470692498344,0.003158936040792425,0.025186980643396674,0.04026186552997965,11530
0.4182857045105525,0.013120081493897097,0.7200000123041017,6.483903202827864E-5,6.040371403112717E-5,0.033965836784384876,11540
0.05757471427321434,0.6466965280260358,0.7330420277799878,8.354966639798811E-5,0.022372425063596182,0.033946681847739336,11544
0.06062918400125844,0.31304341648306167,0.6491652832712446,4.407786100908072E-4,0.001842972946564529,0.012573757895773184,11546
0.10943129582064492,0.08377056952033723,0.6912269059249333,2.3234878712882282E-4,4.738845441925227E-5,0.012674150401537963,11550
0.08289683256830488,0.5961874685968671,0.7496694793019976,2.0576504730979218E-5,0.007833792486242977,0.022862432037372562,11552
0.09261374826942172,0.40973453879356386,0.6583305496828896,2.005252725601374E-4,0.0028035910900662962,0.01045323079339926,11553
0.13015236360686167,0.284840202161244,0.7662296994243349,0.03910903258093311,0.06251556640177872,0.06650783331319986,11561
0.07808122311319624,0.40405377949987137,0.8807395029067994,1.2627347581470986E-4,0.013296134199069004,0.007414147708935079,11564
0.5914863932132721,0.034425403534301686,0.698577039539814,0.04893432787331179,0.0010518903139693063,0.07356280151083353,11569
0.05934868042490312,0.3626843559741974,0.8419271794387272,2.0472767650739758E-4,0.01026355761048875,0.025732459730509034,1317
0.09841858143252986,0.5742324372061661,0.6376470642430442,0.026149316705185416,0.026003340412311084,0.13810072983079935,1320
0.07212666076208864,0.5295991931642805,0.4762128975668124,0.002247744913760619,0.014400524689393906,0.03832012002553755,1641
0.062055493875273635,0.1816207765042782,0.8700504279136658,0.030968091733661083,0.005648112598469378,0.005194898799310718,1660
0.09562251155929906,0.46985428716455185,0.39522690240825925,0.012382436552360883,0.010575935682146636,0.016345341073356202,1854
0.15852911445179155,0.10145022554056984,0.7890196187155587,0.11019663710148496,9.91580919025803E-4,0.02154002190274204,2268
0.0,0.0,0.7887507052267236,0.0,0.0,0.08704976909312727,2500
0.09343612310609647,0.2464928550379617,0.7135238190208163,0.02221942935549552,0.00513334232040069,0.049701546096026984,2527
0.08165561693055289,0.43482916644641334,0.7201344704627991,1.8525657414881697E-4,0.0016882153882449707,0.0070672233491586925,2531
