@relation predictor
@attribute 1pixel numeric
@attribute 2pixel numeric
@attribute 3pixel numeric
@attribute 4pixel numeric
@attribute 5pixel numeric
@attribute 6pixel numeric
@attribute 7pixel numeric
@attribute 8pixel numeric
@attribute 9pixel numeric
@attribute 10pixel numeric
@attribute 11pixel numeric
@attribute 12pixel numeric
@attribute 13pixel numeric
@attribute 14pixel numeric
@attribute 15pixel numeric
@attribute 16pixel numeric
@attribute 17pixel numeric
@attribute 18pixel numeric
@attribute 19pixel numeric
@attribute 20pixel numeric
@attribute 21pixel numeric
@attribute 22pixel numeric
@attribute 23pixel numeric
@attribute 24pixel numeric
@attribute 25pixel numeric
@attribute 26pixel numeric
@attribute 27pixel numeric
@attribute 28pixel numeric
@attribute 29pixel numeric
@attribute 30pixel numeric
@attribute 31pixel numeric
@attribute 32pixel numeric
@attribute 33pixel numeric
@attribute 34pixel numeric
@attribute 35pixel numeric
@attribute 36pixel numeric
@attribute 37pixel numeric
@attribute 38pixel numeric
@attribute 39pixel numeric
@attribute 40pixel numeric
@attribute 41pixel numeric
@attribute 42pixel numeric
@attribute 43pixel numeric
@attribute 44pixel numeric
@attribute 45pixel numeric
@attribute 46pixel numeric
@attribute 47pixel numeric
@attribute 48pixel numeric
@attribute 49pixel numeric
@attribute 50pixel numeric
@attribute 51pixel numeric
@attribute 52pixel numeric
@attribute 53pixel numeric
@attribute 54pixel numeric
@attribute 55pixel numeric
@attribute 56pixel numeric
@attribute 57pixel numeric
@attribute 58pixel numeric
@attribute 59pixel numeric
@attribute 60pixel numeric
@attribute 61pixel numeric
@attribute 62pixel numeric
@attribute 63pixel numeric
@attribute 64pixel numeric
@attribute 65pixel numeric
@attribute 66pixel numeric
@attribute 67pixel numeric
@attribute 68pixel numeric
@attribute 69pixel numeric
@attribute 70pixel numeric
@attribute 71pixel numeric
@attribute 72pixel numeric
@attribute 73pixel numeric
@attribute 74pixel numeric
@attribute 75pixel numeric
@attribute 76pixel numeric
@attribute 77pixel numeric
@attribute 78pixel numeric
@attribute 79pixel numeric
@attribute 80pixel numeric
@attribute 81pixel numeric
@attribute 82pixel numeric
@attribute 83pixel numeric
@attribute 84pixel numeric
@attribute 85pixel numeric
@attribute 86pixel numeric
@attribute 87pixel numeric
@attribute 88pixel numeric
@attribute 89pixel numeric
@attribute 90pixel numeric
@attribute 91pixel numeric
@attribute 92pixel numeric
@attribute 93pixel numeric
@attribute 94pixel numeric
@attribute 95pixel numeric
@attribute 96pixel numeric
@attribute 97pixel numeric
@attribute 98pixel numeric
@attribute 99pixel numeric
@attribute faceId numeric
@data
-0.3805063771123649,2.999695598985629,1.4711276743037347,0.0,2.761086276477428,3.0628086926006493,2.3857716611975883,2.1451011569695986,2.272519355524949,2.21216068670335,2.0878282792864384,1.892546881191539,3.141592653589793,-2.782821983319221,-2.408777551803287,-2.137525544318403,-1.3258176636680326,-0.9097531579442097,-1.1760052070951352,-0.9505468408120751,0.3217505543966422,1.1071487177940904,1.5253730473733196,1.3677511095414314,1.0603080048781208,-0.6747409422235527,-1.340274487751528,-1.4922182966100905,-1.5250267869993464,-1.4593201049851183,-1.441885555110905,-1.3485042083694943,-1.3090828243936916,-1.8157749899217608,0.5404195002705842,1.849095985800008,3.141592653589793,3.141592653589793,2.2752903910371143,2.1791213354134698,2.309870039491738,2.154432145872058,2.146809097238849,2.2410596870016843,2.5829933382462307,2.4250509794933897,3.058451421701352,-3.064820762320015,-2.601173153319209,-0.24497866312686414,-0.4636476090008061,-0.4636476090008061,0.08314123188844122,1.0460005551447893,0.4444192099010989,0.9922721123771914,1.4793093099233887,1.5503909961083586,1.5241013227515663,1.5572836357815685,1.4364748848419282,1.3886280163221332,1.3644724327651792,1.7731179551732004,2.137525544318403,2.1293956421384594,1.3258176636680326,-0.7853981633974483,-2.356194490192345,-2.0899424410414196,-1.5405025668761214,-2.408777551803287,-3.070285188804503,1.969318772461317,2.1859825649068707,2.451792608856185,2.5663770768545144,2.518393323655727,2.1587989303424644,2.746801533890032,2.321725389192837,2.2318394956455836,1.1071487177940904,0.9505468408120751,1.0191413442663497,0.5619215622568153,1.178456182579381,0.5123894603107377,0.39263749776012685,0.9658939238594837,1.4305467171582915,1.6058696573281221,1.642103791580187,1.4758446204521403,1.4041324990245532,1.3535028958718756,1.7776702757746399,1.8700426423973733,2.025646508801923,1
-3.079173843593836,3.141592653589793,0.24497866312686414,3.141592653589793,3.0916342578678506,2.843093722003614,2.0344439357957027,1.9756881130799802,2.5899376710612465,1.642103791580187,1.313472611823808,2.5283853047152838,2.782821983319221,1.0516502125483738,-2.677945044588987,2.9808299129639586,2.999695598985629,1.2490457723982544,0.1920480172407301,0.30587887140485215,1.9513027039072617,0.20902294280626463,0.1734957289627816,0.10257985241829468,-2.843093722003614,3.036715714859559,-1.6951513213416582,-2.214297435588181,-1.4288992721907328,3.141592653589793,3.141592653589793,0.03844259002118799,-0.0964737751825869,-3.079173843593836,2.819842099193151,0.6435011087932844,3.141592653589793,3.017237659043032,1.9890206563741257,1.6756732655251305,1.9138202672156002,1.9513027039072617,1.2277723863741932,1.313472611823808,2.313966088079343,2.624897514827516,2.191045812777718,-2.356194490192345,2.761086276477428,2.8632929945846817,1.2490457723982544,0.37089128881266237,0.6146629519221656,1.661456213995642,0.28123220191829523,0.34628550745937803,0.2935889874087497,-2.6651252341160867,3.027800646446085,-1.9756881130799802,-1.6352231662204502,-0.982793723247329,0.19739555984988078,2.677945044588987,0.10827059086045604,-0.20065287731988662,3.141592653589793,2.356194490192345,0.5880026035475675,3.141592653589793,3.050932766389048,0.8960553845713439,1.460139105621001,2.356194490192345,1.4288992721907328,0.5667292175235064,0.9357695914045828,2.7187387274568526,2.9094888155146377,2.8785979219088738,-2.677945044588987,2.875340604438868,2.999695598985629,0.7853981633974483,0.1920480172407301,0.3587706702705722,1.7359450042095235,0.10487693873023389,0.1834799571497409,0.3392926144540447,-2.916881485175151,3.1031500635686053,-2.559687535449908,-0.982793723247329,-0.36520144978817304,0.052583061610941714,0.7853981633974483,0.07677189126977804,-0.10866121584058783,11427
0.0,1.2490457723982544,0.0,-2.498091544796509,-2.5535900500422257,0.4636476090008061,0.19739555984988078,-2.677945044588987,3.141592653589793,1.1071487177940904,-2.0344439357957027,-1.446441332248135,-1.460139105621001,-1.446441332248135,-1.1659045405098132,-0.982793723247329,-2.0344439357957027,-2.356194490192345,-1.2490457723982544,-2.1587989303424644,-1.3258176636680326,0.0,0.3217505543966422,0.7853981633974483,0.9420000403794637,1.1801892830972098,1.1071487177940904,0.844153986113171,1.1071487177940904,1.446441332248135,1.6207547225168395,2.7532739354173272,2.746801533890032,0.3805063771123649,1.4056476493802699,3.141592653589793,-2.4668517113662407,-2.677945044588987,0.7853981633974483,1.2120256565243244,1.5083775167989393,1.633215136790854,1.7681918866447774,2.356194490192345,2.356194490192345,-0.7853981633974483,-0.982793723247329,-0.6435011087932844,-0.7853981633974483,-1.8157749899217608,-2.356194490192345,-1.1071487177940904,0.0,0.9505468408120751,0.960070362405688,0.960070362405688,0.43662715981354133,0.6000502134017536,1.1659045405098132,1.7359450042095235,1.1071487177940904,0.6747409422235527,1.4288992721907328,2.677945044588987,2.981679530431574,2.6632402222111358,0.6435011087932844,1.7126933813990606,3.141592653589793,-2.601173153319209,0.7853981633974483,0.5667292175235064,0.9745971854974165,1.366778347202348,1.8545904360032246,2.0533096218173736,1.9756881130799802,1.8417431771333173,1.965587446494658,1.9513027039072617,0.4636476090008061,-0.3217505543966422,-0.7853981633974483,3.141592653589793,0.4636476090008061,0.27829965900511133,0.7328151017865066,0.851966327173272,1.446441332248135,0.7853981633974483,-0.19739555984988078,-0.8960553845713439,-1.0679531158670357,-1.4181469983996315,-1.7782925532300993,-1.650626312507134,-1.7126933813990606,3.141592653589793,2.5308666892005847,11433
-3.079173843593836,2.7928216500058864,2.297438667476622,2.3036114285814033,3.096169374168216,3.0916342578678506,3.141592653589793,-2.999695598985629,-2.819842099193151,-2.677945044588987,-2.761086276477428,-2.356194490192345,-1.1902899496825317,-1.3258176636680326,2.356194490192345,-0.4636476090008061,2.0344439357957027,2.819842099193151,2.677945044588987,-0.9272952180016122,-0.5880026035475675,-1.7681918866447774,2.388441372627599,2.5213431676069717,2.356194490192345,-0.4636476090008061,-0.6747409422235527,0.0,-0.43554256154035026,1.9756881130799802,2.8229380645337008,-1.1071487177940904,0.6747409422235527,2.714965160462917,2.356194490192345,1.892546881191539,2.4668517113662407,2.896613990462929,2.896613990462929,3.0940095503128098,2.999695598985629,2.761086276477428,-2.677945044588987,-2.9441970937399127,-2.761086276477428,-0.5880026035475675,-0.3805063771123649,2.1587989303424644,0.0,-1.2490457723982544,2.4668517113662407,2.44685437739309,0.7853981633974483,-0.21866894587394195,-0.24497866312686414,2.297438667476622,2.356194490192345,2.5535900500422257,-0.4636476090008061,-0.1418970546041639,0.0,-0.22064718266034367,-0.8238407534186363,2.655560724249697,-3.046640947247037,-0.08314123188844122,2.999695598985629,1.661456213995642,1.719686274404394,2.609868586330988,2.611376880813163,2.677945044588987,2.976443976175166,2.843093722003614,2.8632929945846817,2.8632929945846817,-2.9441970937399127,2.896613990462929,0.982793723247329,-0.3217505543966422,0.0,2.356194490192345,-1.1071487177940904,1.1071487177940904,2.5213431676069717,2.356194490192345,-0.3217505543966422,-0.19739555984988078,0.6947382761967033,2.167972984887574,2.543173760111256,2.819842099193151,0.0,-0.24497866312686414,-0.12102721980920501,-0.880005398517178,2.573068105858753,3.0492633188581943,-0.2914567944778671,11435
3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,0.0,0.0,0.0,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.0,0.0,11436
-2.8501358591119264,3.141592653589793,0.09559811866384037,-0.06241880999595735,-3.0309354324158977,-2.9702135272002854,-3.070285188804503,2.6224465393432705,0.4636476090008061,0.7853981633974483,0.982793723247329,0.7086262721276703,0.3805063771123649,1.373400766945016,0.5880026035475675,2.356194490192345,2.677945044588987,-1.1071487177940904,1.1071487177940904,0.982793723247329,0.3805063771123649,0.4636476090008061,3.141592653589793,-0.7853981633974483,-0.2914567944778671,-0.26299473168091947,-0.26211984126547283,-1.1071487177940904,1.8817946074004377,-0.8567056281827385,1.9100889412489412,-0.5404195002705842,0.031239833430268277,-2.713644157268311,-3.109345771154539,0.153707529058479,0.16514867741462683,3.141592653589793,3.061762667877556,2.5308666892005847,1.9614033704925835,1.382574821490126,1.2490457723982544,1.373400766945016,1.4056476493802699,1.2120256565243244,0.9272952180016122,0.0,-2.356194490192345,2.819842099193151,-1.1071487177940904,0.0,0.7853981633974483,0.5880026035475675,0.5880026035475675,1.1071487177940904,1.4288992721907328,1.0040671092713902,0.372987721800061,0.14888994760949725,-0.07982998571223732,2.075657698454023,-0.8818719385800352,0.9151007005533605,1.4056476493802699,-0.1707352114752828,-2.774418819771574,-2.7367008673047097,0.18216831047276344,1.1071487177940904,3.027338325628354,2.559687535449908,1.9756881130799802,1.545160918273219,1.3542460218188075,1.4833009859925053,1.6085142792617608,1.7211677548020312,2.0131705497716417,2.2318394956455836,3.141592653589793,-2.0344439357957027,3.141592653589793,-0.7853981633974483,0.0,0.24497866312686414,0.5404195002705842,0.8960553845713439,1.1071487177940904,1.2120256565243244,1.2220253232109897,1.017502001472604,0.7684506335910434,0.41549209594089065,2.229602362912373,1.460139105621001,-0.4398425828157362,2.2455372690184494,-0.40024065703397416,11437
-3.0981417581982624,-3.079173843593836,3.141592653589793,2.9147938055359073,-3.064820762320015,3.079173843593836,2.9340964271545906,-2.9340964271545906,-2.976443976175166,-2.819842099193151,-2.8632929945846817,-2.896613990462929,-2.356194490192345,3.141592653589793,3.141592653589793,-1.1071487177940904,0.6747409422235527,1.1902899496825317,-2.44685437739309,-1.965587446494658,-0.8760580505981934,-0.2914567944778671,-0.3430239404207034,-0.21109333322274654,-0.3217505543966422,0.41822432957922906,0.16514867741462683,0.18534794999569476,0.21866894587394195,1.3439974787410107,2.214297435588181,2.8842689386187046,2.692869309579072,3.050932766389048,2.999695598985629,3.141592653589793,2.843093722003614,3.070285188804503,3.0750244898139694,3.0916342578678506,3.141592653589793,2.976443976175166,3.0419240010986313,2.498091544796509,2.896613990462929,3.141592653589793,-2.214297435588181,3.141592653589793,0.7853981633974483,0.0,-2.761086276477428,-2.9441970937399127,-2.498091544796509,0.0,0.6435011087932844,-0.12435499454676144,0.06656816377582381,0.24497866312686414,0.4636476090008061,0.7454194762741583,0.6055446636049701,0.6998928697192437,1.0222469243443686,1.9010936816241504,2.220666776206844,2.378413055519064,2.8632929945846817,2.723368324010564,2.2367655641740063,2.498091544796509,2.838707785214822,2.782821983319221,-3.0419240010986313,3.0309354324158977,2.961739153797315,2.782821983319221,2.677945044588987,3.050932766389048,2.7928216500058864,-2.761086276477428,3.141592653589793,0.0,1.373400766945016,-1.1071487177940904,-2.999695598985629,1.8622531212727638,0.6528466311007742,1.1071487177940904,1.2120256565243244,0.901157381118259,1.0636978224025597,1.0303768265243125,1.0863183977578734,1.0636978224025597,1.1978086049948355,1.0783105609229715,1.6195381781048284,2.1493205412126017,2.5346049895433853,11438
0.11848995915813776,2.5829933382462307,-2.6590793585673165,-2.8809902618424523,1.4940244355251187,1.4940244355251187,1.1760052070951352,1.5273454314033659,-2.214297435588181,1.7126933813990606,-2.578276392097825,2.356194490192345,0.8276265655104502,-2.6292031932790554,-2.419401322089805,-0.5404195002705842,-0.4636476090008061,-2.214297435588181,-2.4805494847391065,-2.279422598922567,-1.2120256565243244,-1.1071487177940904,-0.5880026035475675,-0.7853981633974483,-0.4636476090008061,-0.3805063771123649,0.27829965900511133,0.5404195002705842,0.9272952180016122,1.460139105621001,1.849095985800008,0.5585993153435624,0.25732371497108864,0.3037344858425869,-2.841421482759681,-2.9037567261323423,2.2937756801963873,1.5208379310729538,1.1955255039389392,1.3045442776439713,-3.079173843593836,1.482140444927459,1.969318772461317,-3.0750244898139694,0.9707461133931431,2.601173153319209,-2.368242100046531,2.5213431676069717,1.4056476493802699,3.141592653589793,-2.7367008673047097,-2.6344941491974563,2.677945044588987,1.1071487177940904,0.7853981633974483,1.0121970114513341,1.1659045405098132,1.1583858851975093,1.2966288756752378,1.2036224929766774,1.2490457723982544,1.3975506603425316,1.6359214901292827,1.7156088250338357,1.473543128543331,0.6510767214444797,0.17137912638950764,-3.047531418961807,3.1016139664665032,2.297438667476622,0.41822432957922906,1.3909428270024184,2.9829373914033916,-0.08314123188844122,1.4219063791853994,-3.1023970516627384,1.5363272257953886,1.6220334941983154,-2.4805494847391065,-2.999695598985629,1.1071487177940904,1.4711276743037347,2.8632929945846817,3.141592653589793,2.2655346029916,1.4801364395941514,1.3854483767992019,1.4429264082348967,1.3921653202809474,1.4056476493802699,1.2490457723982544,1.0516502125483738,0.866302262552679,-0.5667292175235064,-0.9151007005533605,-0.5585993153435624,2.356194490192345,2.4719537079131557,2.0091328866528544,11443
2.580429241301441,2.5308666892005847,2.2617395547972983,1.884416979011595,2.0576955586061656,1.996245964164939,1.7934572674312617,1.759995348894865,1.892546881191539,2.137525544318403,2.4329663814621227,3.141592653589793,-2.5748634360662868,-2.819842099193151,2.498091544796509,2.356194490192345,0.7853981633974483,0.7853981633974483,2.356194490192345,-0.8960553845713439,-0.507098504392337,-0.4636476090008061,-0.6556956262415362,-0.2662520491509253,-0.4048917862850834,-0.1418970546041639,0.27829965900511133,0.4636476090008061,1.0460005551447893,1.3975506603425316,0.7641247773733871,0.26791042242333973,0.4636476090008061,1.6921483273656603,2.056418420092365,2.0214576528755304,2.1587989303424644,2.1799597924556693,1.9705774250376935,1.8387067492182365,1.7841649689467047,1.8363713279788607,1.8731587291776999,1.8639832233527789,1.8995890182998512,1.892546881191539,1.5363272257953886,1.7454685258031364,2.2455372690184494,1.8622531212727638,1.6814535479687924,2.1587989303424644,1.4288992721907328,1.039072259536091,1.379611867197882,1.3465615756858005,1.364804990119065,1.4959364790841299,1.4801364395941514,1.4007377052028402,1.336639751985096,1.266795387454752,1.4612368000209524,1.5497468046578502,1.0531472174181222,0.870903457075653,1.6207547225168395,-2.651635327336065,-2.3466709685987324,-1.7234456551901618,-1.446441332248135,-1.0789871508061981,-0.798730706691594,-0.1418970546041639,2.1393208745259367,2.163493731529959,2.1135468251746072,2.363187383197678,2.379091251413729,2.342861946898199,2.6271413405307653,2.0576955586061656,1.642103791580187,1.7234456551901618,1.3397056595989996,1.220068378546693,1.1071487177940904,1.0248110212891584,1.151728827095076,1.3111666973866392,1.2565644277105583,1.3503025654282248,1.356203445303673,1.1856388204314225,1.5042281630190728,1.446441332248135,1.869295258381076,1.8622531212727638,2.064737695714478,11444
-2.0344439357957027,-2.4558631426835067,-2.7032560937318353,2.2367655641740063,1.025932411343353,1.3521273809209546,1.8817946074004377,1.9195673303788037,1.892546881191539,1.7748143063874453,1.7359450042095235,1.9974238199217729,2.2655346029916,2.498091544796509,-2.214297435588181,-1.1659045405098132,-0.9272952180016122,-1.3045442776439713,-1.373400766945016,-1.2924966677897853,-1.4382447944982226,-1.5083775167989393,-0.7853981633974483,-0.5191461142465229,-0.4899573262537283,-0.6022873461349642,-0.4444192099010989,-0.25732371497108864,0.04345089539153084,0.029403288204005115,0.13944005709133772,0.09406123462798634,0.4636476090008061,3.0348569809406576,2.9029833310815922,1.338692488719741,1.1391013094785702,1.3759324071060246,1.7105052010840605,1.6934649822993535,1.7225614821225999,1.7701336317772207,1.8070415875133343,1.8091671565816476,1.7554807068813514,1.7234456551901618,1.7804361726691094,1.8244704229335393,1.7681918866447774,2.279422598922567,1.7359450042095235,1.4288992721907328,1.2490457723982544,1.2924966677897853,1.0222469243443686,0.9420000403794637,1.0679531158670357,1.1801892830972098,0.7378150601204649,0.3217505543966422,-0.2053953891897674,-0.15499674192394097,-0.1775961672834879,0.03224688243525392,0.0688564893010446,0.4048917862850834,-0.7853981633974483,0.8584387287005677,1.1722738811284763,1.6183794300718801,-2.761086276477428,-1.0303768265243125,-0.08314123188844122,0.1418970546041639,0.982793723247329,1.5152978215491797,1.8736811951698682,2.155541612872458,2.1815222911841055,2.1737790831098343,2.2427594983851287,2.251317551462111,1.7975951748487826,1.4056476493802699,1.4758446204521403,1.3024301158889897,1.3339475658479765,1.460139105621001,1.4648119688052967,1.4827889532671559,1.522290714554513,1.5213317581933052,1.5011417530663285,1.4519559822271315,1.1869787035063277,0.6777082925646276,0.0,-0.13255153229667402,0.11710874456686428,11446
